date,turnover,cost,port_ret,alert_level,applied_scale,is_month_end,is_monday,days_since_month_end
2022-12-30,0.0,0.0,0.0065656565656566634,green,1.0,True,False,0
2023-01-03,0.0,0.0,0.00025087807325641087,green,1.0,False,False,4
2023-01-04,0.0,0.0,0.003762227238525151,green,1.0,False,False,5
2023-01-05,0.0,0.0,-0.0002498750624686519,green,1.0,False,False,6
2023-01-06,0.0,0.0,-0.007248187953011853,green,1.0,False,False,7
2023-01-09,0.0,0.0,0.010825780463242562,green,1.0,False,True,10
2023-01-10,0.0,0.0,-0.0004981320049812776,green,1.0,False,False,11
2023-01-11,0.0,0.0,0.0029902815848492637,green,1.0,False,False,12
2023-01-12,0.0,0.0,-0.0014906832298137163,green,1.0,False,False,13
2023-01-13,0.0,0.0,0.0019905449116695006,green,1.0,False,False,14
2023-01-16,0.0,0.0,0.005711447727837049,green,1.0,False,True,17
2023-01-17,0.0,0.0,0.003950617283950519,green,1.0,False,False,18
2023-01-18,0.0,0.0,-0.0024594195769798155,green,1.0,False,False,19
2023-01-19,0.0,0.0,0.002958579881656709,green,1.0,False,False,20
2023-01-20,0.0,0.0,0.008112094395280378,green,1.0,False,False,21
2023-01-30,0.0,0.0,-0.0012192148256522373,green,1.0,False,True,31
2023-01-31,0.0,0.0,-0.006591796875,green,1.0,True,False,0
2023-02-01,0.0,0.0,0.005406733841238687,green,1.0,False,False,1
2023-02-02,0.0,0.0,0.008310926423857223,green,1.0,False,False,2
2023-02-03,0.0,0.0,-0.013090909090909153,green,1.0,False,False,3
2023-02-06,0.0,0.0,-0.013018914271677673,green,1.0,False,True,6
2023-02-07,0.0,0.0,-0.0019910403185664505,green,1.0,False,False,7
2023-02-08,0.0,0.0,0.0,green,1.0,False,False,8
2023-02-09,0.0,0.0,0.002244389027431515,green,1.0,False,False,9
2023-02-10,0.0,0.0,-0.006469270962926155,green,1.0,False,False,10
2023-02-13,0.0,0.0,0.006260956674179807,green,1.0,False,True,13
2023-02-14,0.0,0.0,-0.0007466401194624606,green,1.0,False,False,14
2023-02-15,0.0,0.0,-0.0032378580323785267,green,1.0,False,False,15
2023-02-16,0.0,0.0,-0.0002498750624686519,green,1.0,False,False,16
2023-02-17,0.0,0.0,-0.0022494376405899352,green,1.0,False,False,17
2023-02-20,0.0,0.0,0.0045090180360720655,green,1.0,False,True,20
2023-02-21,0.0,0.0,-0.0012468827930174342,green,1.0,False,False,21
2023-02-22,0.0,0.0,0.002996254681647992,green,1.0,False,False,22
2023-02-23,0.0,0.0,-0.0022404779686333587,green,1.0,False,False,23
2023-02-24,0.0,0.0,0.0032435129740517876,green,1.0,False,False,24
2023-02-27,0.0,0.0,-0.0027356379010197163,green,1.0,False,True,27
2023-02-28,0.0,0.0,0.0012468827930174342,green,1.0,True,False,0
2023-03-01,0.0,0.0,0.0034869240348693875,green,1.0,False,False,1
2023-03-02,0.0,0.0,-0.0007446016381236209,green,1.0,False,False,2
2023-03-03,0.0,0.0,0.0044709388971684305,green,1.0,False,False,3
2023-03-06,0.0,0.0,0.00667655786350152,green,1.0,False,True,6
2023-03-07,0.0,0.0,0.001228199459592183,green,1.0,False,False,7
2023-03-08,0.0,0.0,-0.010549558390578806,green,1.0,False,False,8
2023-03-09,0.0,0.0,0.0,green,1.0,False,False,9
2023-03-10,0.0,0.0,0.006942722539052815,green,1.0,False,False,10
2023-03-13,0.0,0.0,0.006894853484363583,green,1.0,False,True,13
2023-03-14,0.0,0.0,0.012961604304230878,green,1.0,False,False,14
2023-03-15,0.0,0.0,-0.0007242877836793893,green,1.0,False,False,15
2023-03-16,0.0,0.0,0.008456148828219323,green,1.0,False,False,16
2023-03-17,0.0,0.0,0.005749880210828895,green,1.0,False,False,17
2023-03-20,0.0,0.0,0.030728918532634486,green,1.0,False,True,20
2023-03-21,0.0,0.0,-0.00947538710422935,green,1.0,False,False,21
2023-03-22,0.0,0.0,-0.01469902006532886,green,1.0,False,False,22
2023-03-23,0.0,0.0,0.007103954534690926,green,1.0,False,False,23
2023-03-24,0.0,0.0,0.005172819186456623,green,1.0,False,False,24
2023-03-27,0.0,0.0,-0.006783625730994114,green,1.0,False,True,27
2023-03-28,0.0,0.0,-0.004945831370702036,green,1.0,False,False,28
2023-03-29,0.0,0.0,0.0035502958579882726,green,1.0,False,False,29
2023-03-30,0.0,0.0,0.0018867924528302993,green,1.0,False,False,30
2023-03-31,0.0,0.0,0.007768361581920846,green,1.0,True,False,0
2023-04-03,0.0,0.0,-0.01401541695865438,green,1.0,False,True,3
2023-04-04,0.0,0.0,0.011371712864250094,green,1.0,False,False,4
2023-04-06,0.0,0.0,0.014289060669946174,green,1.0,False,False,6
2023-04-07,0.0,0.0,-0.0004618937644341736,green,1.0,False,False,7
2023-04-10,0.0,0.0,-0.00947319778188549,green,1.0,False,True,10
2023-04-11,0.0,0.0,0.005598320503848786,green,1.0,False,False,11
2023-04-12,0.0,0.0,0.00695894224077942,green,1.0,False,False,12
2023-04-13,0.0,0.0,0.0011518083390924527,green,1.0,False,False,13
2023-04-14,0.0,0.0,0.0046019328117807845,green,1.0,False,False,14
2023-04-17,0.0,0.0,-0.009619789280806201,green,1.0,False,True,17
2023-04-18,0.0,0.0,-0.004394079555966712,green,1.0,False,False,18
2023-04-19,0.0,0.0,-0.0018583042973286945,green,1.0,False,False,19
2023-04-20,0.0,0.0,0.0025599255294390666,green,1.0,False,False,20
2023-04-21,0.0,0.0,-0.004642525533890329,green,1.0,False,False,21
2023-04-24,0.0,0.0,-0.0025652985074626766,green,1.0,False,True,24
2023-04-25,0.0,0.0,0.00911854103343468,green,1.0,False,False,25
2023-04-26,0.0,0.0,0.0016218721037999373,green,1.0,False,False,26
2023-04-27,0.0,0.0,0.0023132084200785386,green,1.0,False,False,27
2023-04-28,0.0,0.0,-0.008077544426494332,green,1.0,True,False,0
2023-05-04,0.0,0.0,0.02256863657515118,green,1.0,False,False,6
2023-05-05,0.0,0.0,0.004550625711035483,green,1.0,False,False,7
2023-05-08,0.0,0.0,-0.010645526613816458,green,1.0,False,True,10
2023-05-09,0.0,0.0,0.002060439560439331,green,1.0,False,False,11
2023-05-10,0.0,0.0,0.00479780671692942,green,1.0,False,False,12
2023-05-11,0.0,0.0,-0.0009095043201454711,green,1.0,False,False,13
2023-05-12,0.0,0.0,-0.006599908966772872,green,1.0,False,False,14
2023-05-15,0.0,0.0,0.0038946162657502725,green,1.0,False,True,17
2023-05-16,0.0,0.0,-0.00296668188041993,green,1.0,False,False,18
2023-05-17,0.0,0.0,-0.003662165255207128,green,1.0,False,False,19
2023-05-18,0.0,0.0,-0.0018378130025269446,green,1.0,False,False,20
2023-05-19,0.0,0.0,-0.0034522439585730202,green,1.0,False,False,21
2023-05-22,0.0,0.0,0.003926096997690642,green,1.0,False,True,24
2023-05-23,0.0,0.0,-0.003910743041177889,green,1.0,False,False,25
2023-05-24,0.0,0.0,0.005080831408776021,green,1.0,False,False,26
2023-05-25,0.0,0.0,-0.003906250000000111,green,1.0,False,False,27
2023-05-26,0.0,0.0,-0.005767012687427964,green,1.0,False,False,28
2023-05-29,0.0,0.0,0.0009280742459398805,green,1.0,False,True,31
2023-05-30,0.0,0.0,-0.0032452480296708552,green,1.0,False,False,32
2023-05-31,2.0,0.002,-0.0038647342995169476,green,1.0,True,False,0
2023-06-01,0.0,0.0,-0.0009699321047526022,green,1.0,False,False,1
2023-06-02,0.0,0.0,0.012621359223300876,green,1.0,False,False,2
2023-06-05,0.0,0.0,0.004793863854266611,green,1.0,False,True,5
2023-06-06,0.0,0.0,0.000954198473282375,green,1.0,False,False,6
2023-06-07,0.0,0.0,0.0028598665395616063,green,1.0,False,False,7
2023-06-08,0.0,0.0,-0.020912547528517123,green,1.0,False,False,8
2023-06-09,0.0,0.0,0.0165048543689319,green,1.0,False,False,9
2023-06-12,0.0,0.0,0.011461318051575908,green,1.0,False,True,12
2023-06-13,0.0,0.0,0.02455146364494798,green,1.0,False,False,13
2023-06-14,0.0,0.0,0.0009216589861751334,green,1.0,False,False,14
2023-06-15,0.0,0.0,0.004604051565377354,green,1.0,False,False,15
2023-06-16,0.0,0.0,0.008249312557286892,green,1.0,False,False,16
2023-06-19,0.0,0.0,-0.0036363636363636598,green,1.0,False,True,19
2023-06-20,0.0,0.0,-0.0009124087591242391,green,1.0,False,False,20
2023-06-21,0.0,0.0,0.004566210045662267,green,1.0,False,False,21
2023-06-26,0.0,0.0,-0.00818181818181829,green,1.0,False,True,26
2023-06-27,0.0,0.0,-0.013748854262144783,green,1.0,False,False,27
2023-06-28,0.0,0.0,0.013011152416356975,green,1.0,False,False,28
2023-06-29,0.0,0.0,0.008256880733944927,green,1.0,False,False,29
2023-06-30,0.0,0.0,0.0009099181073703999,green,1.0,True,False,0
2023-07-03,0.0,0.0,0.016363636363636358,green,1.0,False,True,3
2023-07-04,0.0,0.0,-0.00536672629695889,green,1.0,False,False,4
2023-07-05,0.0,0.0,-0.0017985611510791255,green,1.0,False,False,5
2023-07-06,0.0,0.0,0.0009009009009008917,green,1.0,False,False,6
2023-07-07,0.0,0.0,-0.004500450045004434,green,1.0,False,False,7
2023-07-10,0.0,0.0,-0.009945750452079682,green,1.0,False,True,10
2023-07-11,0.0,0.0,0.005479452054794498,green,1.0,False,False,11
2023-07-12,0.0,0.0,0.0009082652134424496,green,1.0,False,False,12
2023-07-13,0.0,0.0,0.014519056261343088,green,1.0,False,False,13
2023-07-14,0.0,0.0,0.007155635062611632,green,1.0,False,False,14
2023-07-17,0.0,0.0,0.005328596802842034,green,1.0,False,True,17
2023-07-18,0.0,0.0,0.008833922261484162,green,1.0,False,False,18
2023-07-19,0.0,0.0,0.01838879159369533,green,1.0,False,False,19
2023-07-20,0.0,0.0,-0.013757523645743786,green,1.0,False,False,20
2023-07-21,0.0,0.0,-0.016564952048823134,green,1.0,False,False,21
2023-07-24,0.0,0.0,0.0035460992907800915,green,1.0,False,True,24
2023-07-25,0.0,0.0,-0.0035335689045936647,green,1.0,False,False,25
2023-07-26,0.0,0.0,0.0026595744680852906,green,1.0,False,False,26
2023-07-27,0.0,0.0,0.008841732979663952,green,1.0,False,False,27
2023-07-28,0.0,0.0,-0.00613496932515345,green,1.0,False,False,28
2023-07-31,0.0,0.0,0.013227513227513255,green,1.0,True,True,0
2023-08-01,0.0,0.0,0.003481288076588429,green,1.0,False,False,1
2023-08-02,0.0,0.0,-0.013876843018213347,green,1.0,False,False,2
2023-08-03,0.0,0.0,-0.016710642040457246,green,1.0,False,False,3
2023-08-04,0.0,0.0,0.008944543828264484,green,1.0,False,False,4
2023-08-07,0.0,0.0,-0.008865248226950118,green,1.0,False,True,7
2023-08-08,0.0,0.0,0.0017889087656528524,green,1.0,False,False,8
2023-08-09,0.0,0.0,-0.0008928571428572507,green,1.0,False,False,9
2023-08-10,0.0,0.0,-0.00893655049151032,green,1.0,False,False,10
2023-08-11,0.0,0.0,0.0009017132551849549,green,1.0,False,False,11
2023-08-14,0.0,0.0,-0.006306306306306464,green,1.0,False,True,14
2023-08-15,0.0,0.0,0.01903898458748876,green,1.0,False,False,15
2023-08-16,0.0,0.0,-0.010676156583629859,green,1.0,False,False,16
2023-08-17,0.0,0.0,-0.007194244604316502,green,1.0,False,False,17
2023-08-18,0.0,0.0,-0.019021739130434923,green,1.0,False,False,18
2023-08-21,0.0,0.0,0.0027700831024932704,green,1.0,False,True,21
2023-08-22,0.0,0.0,0.016574585635359185,green,1.0,False,False,22
2023-08-23,0.0,0.0,0.0,green,1.0,False,False,23
2023-08-24,0.0,0.0,0.02717391304347805,green,1.0,False,False,24
2023-08-25,0.0,0.0,-0.0379188712522045,green,1.0,False,False,25
2023-08-28,0.0,0.0,0.012832263978001857,green,1.0,False,True,28
2023-08-29,0.0,0.0,0.005429864253393646,green,1.0,False,False,29
2023-08-30,0.0,0.0,0.021602160216021682,green,1.0,False,False,30
2023-08-31,0.0,0.0,0.004405286343612147,green,1.0,True,False,0
2023-09-01,0.0,0.0,-0.0008771929824560321,green,1.0,True,False,0
