,42,7,123
2013-09-05,0.9782441484703324,1.0052595576362957,0.9767497338037459
2013-09-06,0.9802425039865906,1.0073131001852453,0.9787450365322123
2013-09-09,0.985603281641558,1.012821922275548,0.9840976247963515
2013-09-10,0.9859899059340188,1.0132192236708573,0.9844836584621697
2013-09-11,0.9835648938340275,1.0107272418942246,0.9820623509315565
2013-09-12,0.9822778528064051,1.0094046576532103,0.9807772760515285
2013-09-13,0.9805762424253375,1.007656055219251,0.9790782651353597
2013-09-16,0.9802486192621283,1.0073193843410162,0.9787511424651811
2013-09-17,0.9763262253225151,1.0032886686936635,0.9748347405708303
2013-09-18,0.9778700502893833,1.004875128275703,0.9763762071132519
2013-09-19,0.9846302488479817,1.0118220179893085,0.9831260784548526
2013-09-20,0.9846302488476408,1.0118220179893085,0.9831260784548526
2013-09-23,0.9846302488473098,1.0118220179893085,0.9831260784548526
2013-09-24,0.983593488539288,1.0107566262772423,0.982090901954098
2013-09-25,0.982931492560129,1.010076348468996,0.9814299172729656
2013-09-26,0.9794367755775498,1.006485120600372,0.9779405389942064
2013-09-27,0.9793767248616521,1.0064234115103399,0.9778805800146493
2013-09-30,0.9832896540349915,1.0104444830770267,0.9817871971711136
2013-10-01,0.9877831134630642,1.0150620352605515,0.9862737906376333
2013-10-02,0.9877831134630642,1.0150620352605515,0.9862737906376333
2013-10-03,0.9877831134630642,1.0150620352605515,0.9862737906376333
2013-10-04,0.9877831134630642,1.0150620352605515,0.9862737906376333
2013-10-07,0.9877831134630642,1.0150620352605515,0.9862737906376333
2013-10-08,0.9877831134630642,1.0150620352605515,0.9862737906376333
2013-10-09,0.9895697963657902,1.0168980597469872,0.988057743506559
2013-10-10,0.9869493850688541,1.0142052823669787,0.9854413361721615
2013-10-11,0.9898684829536684,1.017204994955399,0.9883559737042854
2013-10-14,0.9917590814939142,1.019147804845512,0.9902436834286652
2013-10-15,0.9908858804740983,1.0182504892381834,0.9893718166513693
2013-10-16,0.9847767279916643,1.011972624524749,0.983271998893492
2013-10-17,0.9829141848647107,1.0100586448348372,0.9814123017140107
2013-10-18,0.9870608240790887,1.0143197989111414,0.9855526049046908
2013-10-21,0.9934400746683931,1.0208752208437095,0.9919221080622032
2013-10-22,0.989493447669294,1.0168196025814427,0.9879815114701156
2013-10-23,0.9847540547528386,1.0119493251347969,0.9832493602991508
2013-10-24,0.982110041189666,1.0092322936811196,0.9806093867625459
2013-10-25,0.9756329117191581,1.0025762898141073,0.9741421542817924
2013-10-28,0.975554738551276,1.002495957792015,0.9740641005617372
2013-10-29,0.9711624668887162,0.9979823878064092,0.9696785402468262
2013-10-30,0.9752767929239718,1.0022103363329133,0.973786579632602
2013-10-31,0.9711337551619799,0.9979528831678102,0.9696498723913242
2013-11-01,0.9713892264124444,0.9982154095907795,0.9699049532842454
2013-11-04,0.9712514936649094,0.9980738731733924,0.9697674309909861
2013-11-05,0.9733077867960283,1.0001869535270824,0.9718205821265429
2013-11-06,0.9696267752571859,0.99640428604319,0.9681451951369164
2013-11-07,0.9669289687996555,0.9936319761340652,0.9654515109009644
2013-11-08,0.9620522244587585,0.9886205541238617,0.9605822181771757
2013-11-11,0.960586039960605,0.9871138790243601,0.959118273994431
2013-11-12,0.962503744605021,0.9890845435891398,0.9610330484051217
2013-11-13,0.9566386515015162,0.9830574782733907,0.9551769171058571
2013-11-14,0.9599683328773055,0.9864791131525583,0.9585015107614442
2013-11-15,0.9630602347834505,0.9896564019712284,0.961588688272064
2013-11-18,0.9686950048296923,0.9954467835574359,0.9672148484454186
2013-11-19,0.9675749780230579,0.9942958257465631,0.9660965330286646
2013-11-20,0.9699286884668016,0.9967145369807165,0.9684466470261348
2013-11-21,0.9673355564748833,0.9940497922593906,0.965857477314247
2013-11-22,0.9671289585322869,0.9938374888445677,0.965651195051263
2013-11-25,0.9658442634820659,0.9925173152613256,0.9643684630023696
2013-11-26,0.9678447454438622,0.9945730431473024,0.9663658882475186
2013-11-27,0.971042772282903,0.997859387677605,0.9695590285331868
2013-11-28,0.9734842906075664,1.0003683317220826,0.9719968162420034
2013-11-29,0.9765791654443337,1.00354867557274,0.975086962140637
2013-12-02,0.9672370258777193,0.9939485406109978,0.9657590972708608
2013-12-03,0.9697171103004639,0.9964971158067645,0.9682353921491424
2013-12-04,0.9733735042838199,1.0002544858891982,0.9718861991986636
2013-12-05,0.9727692913776935,0.99963358685391,0.9712829095238805
2013-12-06,0.9715778536292327,0.9984092459947117,0.9700932922805127
2013-12-09,0.9736939162170216,1.000583746416742,0.9722061215456013
2013-12-10,0.9738433023181735,1.000737258010338,0.9723552793862685
2013-12-11,0.9713483456611365,0.9981733998640897,0.9698641349983214
2013-12-12,0.9724591812217607,0.9993149126006802,0.9709732732131983
2013-12-13,0.9702453239133287,0.9970399167289699,0.9687627986568323
2013-12-16,0.9666249830807451,0.9933195954521916,0.9651479896692257
2013-12-17,0.9658530034427177,0.992526296587415,0.9643771896084483
2013-12-18,0.9643926539355875,0.9910256176198405,0.9629190715009182
2013-12-19,0.9606807873673204,0.9872112430045556,0.9592128766280467
2013-12-20,0.9550855919736753,0.9814615289767038,0.9536262306376111
2013-12-23,0.9549284371092175,0.9813000340752488,0.9534693159042315
2013-12-24,0.9558069130756986,0.9822027703037894,0.9543464495681264
2013-12-25,0.9595967951765257,0.9860973149525392,0.9581305407665958
2013-12-26,0.9554066029812935,0.9817914051228871,0.9539467511435854
2013-12-27,0.9606674824997365,0.9871975707056628,0.9591995920901688
2013-12-30,0.960047958418372,0.986560937657019,0.9585810146354716
2013-12-31,0.9600619817777236,0.9866397939686612,0.958594216073206
2014-01-01,0.9629639117659573,0.9896247962439019,0.961483886740474
2014-01-02,0.9629639117659573,0.9896247962439019,0.961483886740474
2014-01-03,0.9598738679971899,0.9864489244341099,0.9583958786565809
2014-01-06,0.9526453449593616,0.9790193802449881,0.9511803876759335
2014-01-07,0.9530146159156712,0.9793984632304394,0.9515504734491073
2014-01-08,0.9533001114165007,0.9796923883090829,0.951835955916125
2014-01-09,0.9503025347569585,0.9766118215947406,0.9488416414844949
2014-01-10,0.94781267139799,0.9740521203254897,0.9463587281164794
2014-01-13,0.9471609616735714,0.9733827332820489,0.9457072716483362
2014-01-14,0.9524013614507074,0.9787690052778029,0.9509364764421807
2014-01-15,0.9528240861717805,0.9792030287661234,0.9513604787679912
2014-01-16,0.9530994238756711,0.9794861525273125,0.9516354911481998
2014-01-17,0.9503708581549966,0.9766823750516729,0.9489112577487531
2014-01-20,0.9500283814282483,0.9763302406330301,0.9485684308028044
2014-01-21,0.9525786902309872,0.9789512806495548,0.9511150868590075
2014-01-22,0.958190897525218,0.9847183807124155,0.9567202285529812
2014-01-23,0.9593030528386303,0.9858615901621283,0.9578274547357706
2014-01-24,0.963518313400501,0.9901934762872047,0.9620343100367664
2014-01-27,0.9624226336663279,0.9890676988699648,0.960936256086539
2014-01-28,0.9603343591291726,0.9869207678128571,0.958853610653241
2014-01-29,0.9627492307500966,0.9894026562410159,0.9612655147280433
2014-01-30,0.960712538786715,0.9873091266201434,0.9592325764735555
2014-01-31,0.9661416207506255,0.992889590553335,0.9646452893854721
2014-02-03,0.9661413383156024,0.992889590553335,0.9646441636106473
2014-02-04,0.9661411337378506,0.992889590553335,0.9646433481725377
2014-02-05,0.9661409629166652,0.9928888710788846,0.9646437942082557
2014-02-06,0.9661423435351921,0.992889732154914,0.9646479485793114
2014-02-07,0.9661450647456405,0.9928909188836839,0.9646569364426177
2014-02-10,0.9745618263676816,1.0015423502850287,0.9730551787375139
2014-02-11,0.9748343649217535,1.0018229117558541,0.9733287478300673
2014-02-12,0.9777253922542313,1.004794636594215,0.9762156592461783
2014-02-13,0.9748997781676864,1.0018903545183997,0.973394898119193
2014-02-14,0.980145925073195,1.0072822553700758,0.9786322519763
2014-02-17,0.9866715441626692,1.0139895339253278,0.9851464189088646
2014-02-18,0.9841171639195379,1.0113631706006556,0.9826001100078544
2014-02-19,0.9857489739559077,1.0130404393378767,0.9842290882386491
2014-02-20,0.9815534714364196,1.0087280806515315,0.980040263677984
2014-02-21,0.9808888066524877,1.0080455056842603,0.9793764789844924
2014-02-24,0.9788574899499219,1.005956863790416,0.9773502193286453
2014-02-25,0.9716235207685564,0.9985225651049596,0.9701272826918315
2014-02-26,0.9735053423831402,1.0004568480256877,0.9720059527524477
2014-02-27,0.9702399498816968,0.9971015810673097,0.9687469513274964
2014-02-28,0.9720805951449633,0.9989933286560897,0.9705843493018882
2014-03-03,0.9769742603174204,1.0040209874972532,0.9754722615509709
2014-03-04,0.9755588965503535,1.0025679563518546,0.9740558408145396
2014-03-05,0.9750429300647502,1.0020387758955336,0.9735370160180833
2014-03-06,0.9748774158335864,1.0018685368793059,0.9733730564854558
2014-03-07,0.9746363938910875,1.0016200449993249,0.9731344280164583
2014-03-10,0.9617334866561247,0.9883586200863961,0.9602527336480638
2014-03-11,0.9639649082208055,0.9906517190948568,0.9624809652173809
2014-03-12,0.9647562652357516,0.9914650437969552,0.9632682427063319
2014-03-13,0.968866827585642,0.9956902129186417,0.9673689103937054
2014-03-14,0.9667109068469034,0.9934731356086612,0.9652190571527146
2014-03-17,0.9707502122935907,0.9976265216727406,0.9692449443159625
2014-03-18,0.9703500751408487,0.9972149537064031,0.9688472853222383
2014-03-19,0.96948838844307,0.9963300496525802,0.9679849932901656
2014-03-20,0.9624334444713183,0.9890779581602482,0.9609436095671802
2014-03-21,0.9675387966588848,0.9943252065967965,0.9660411776408819
2014-03-24,0.9689513842987912,0.9957776757439174,0.9674523215135905
2014-03-25,0.9694798299395236,0.9963205268872213,0.9679797441547457
2014-03-26,0.9704508523959997,0.9973187114031692,0.9689495681324012
2014-03-27,0.9667202069726399,0.9934836275455269,0.9652277738635647
2014-03-28,0.9638624064709652,0.9905464658695933,0.9623768766792564
2014-03-31,0.9624101060363505,0.9891938308165564,0.9609243145704195
2014-04-01,0.9641109634169687,0.992676193055775,0.9626096635023516
2014-04-02,0.9631857023222664,0.9923025980227849,0.9616807361321417
2014-04-03,0.9634557014866199,0.9915526179586179,0.9619587731803676
2014-04-04,0.9669944143880129,0.9949941093838899,0.9654954496329557
2014-04-07,0.9714110731087793,1.0005190763023382,0.9698996054911918
2014-04-08,0.9727061476174782,1.000521025890717,0.9712042543884677
2014-04-09,0.9736191595919848,1.0012852547351057,0.9721179352907934
2014-04-10,0.9748785870502301,1.0030586934375818,0.9733724799929061
2014-04-11,0.9741334458686056,1.0023420779095502,0.9726275564915466
2014-04-14,0.9778571173070044,1.0051017145032983,0.9763561297032699
2014-04-15,0.9748965467705595,1.0021123837511747,0.9733978230645605
2014-04-16,0.9753203045264413,1.0019305907594611,0.9738261601421285
2014-04-17,0.9758225520275212,1.0025319722480668,0.9743272625096306
2014-04-18,0.9752253089524578,1.0015653609055033,0.9737334477366998
2014-04-21,0.9703461371834408,0.9962329047735927,0.9688617399322256
2014-04-22,0.9701311869463308,0.9965032892672324,0.9686430326495238
2014-04-23,0.969063311023437,0.9954553734427679,0.9675756675603557
2014-04-24,0.9688014372253971,0.9942642784413845,0.9673215484429563
2014-04-25,0.9651493939855638,0.9908301676397462,0.9636703472220809
2014-04-28,0.9594814929140281,0.9857245445972096,0.9580022774859188
2014-04-29,0.9622672923827679,0.9881317640094615,0.9607891784848192
2014-04-30,0.9629546155989063,0.9895601680523364,0.9614697328454431
2014-05-01,0.9651125517373906,0.9921523788477827,0.9636225580969591
2014-05-02,0.9656821752803234,0.9921532347303749,0.9641963282260493
2014-05-05,0.9650846368310614,0.9921523374333214,0.9635942241798903
2014-05-06,0.9650522079977218,0.9926153156168082,0.9635576457675812
2014-05-07,0.9624305485209311,0.988938825964416,0.9609465602306368
2014-05-08,0.961540532180277,0.9880329349794812,0.9600574410395688
2014-05-09,0.9611702016927552,0.9877401999772975,0.9596867945472785
2014-05-12,0.9673864735208964,0.994149942424858,0.9658969067689454
2014-05-13,0.9681292931059473,0.9943424640372831,0.966643657779307
2014-05-14,0.9695826854785389,0.9952271607222047,0.9681006796244165
2014-05-15,0.9657761557282769,0.9908848946113276,0.9643015680965925
2014-05-16,0.9633752522771355,0.9887711846447849,0.9619002091131935
2014-05-19,0.9628272920633071,0.9884530416449157,0.9613508138775733
2014-05-20,0.9631844507476788,0.9886071617899713,0.9617094284109572
2014-05-21,0.9654018161546398,0.9903979353718032,0.9639285049989624
2014-05-22,0.9661364941327457,0.9913392586983235,0.9646610193305126
2014-05-23,0.9691229440951007,0.9944681545574198,0.9676439858072148
2014-05-26,0.9719985723883257,0.9977702678847629,0.970513913296898
2014-05-27,0.9700086240143497,0.9958186013413871,0.9685251942525278
2014-05-28,0.9717689403204307,0.9978972310754618,0.9702816586559415
2014-05-29,0.9689669793724395,0.9947165538642332,0.9674848959248913
2014-05-30,0.9692407234866314,0.9954307362194239,0.9677549152436566
2014-06-02,0.9683033518168715,0.9948387851213703,0.9668156338224967
2014-06-03,0.9682965073534422,0.9948387748434195,0.9668087394833009
2014-06-04,0.9663542190198737,0.9930296976609944,0.9648667944504149
2014-06-05,0.9693169519467523,0.9959780196539241,0.9678272925170962
2014-06-06,0.9686038169361527,0.9953330783569221,0.9671140496258482
2014-06-09,0.968212043101,0.9938773577066502,0.9667312987896365
2014-06-10,0.9706922930094043,0.996934619936176,0.9692050830340065
2014-06-11,0.9722380750880166,0.9983047071955898,0.97075103673853
2014-06-12,0.9729834983349984,0.9968718310292276,0.971513433547599
2014-06-13,0.9767448173110138,1.0006920310698004,0.9752714479179533
2014-06-16,0.9790824481279794,1.003580348779151,0.977602786070682
2014-06-17,0.9763354605496251,1.0002143460299602,0.9748628740304505
2014-06-18,0.9754958261934529,0.9987172940657516,0.9740292048599802
2014-06-19,0.9715666568401744,0.9938668709588745,0.9701105524812911
2014-06-20,0.9766330802613817,0.999558823772728,0.9751679672643022
2014-06-23,0.9791782728128219,1.002823447871517,0.977705062486866
2014-06-24,0.9803459691817433,1.0038521979846404,0.9788730348564378
2014-06-25,0.9788745975301317,1.0025793368207174,0.9774011840705205
2014-06-26,0.9819907422714309,1.006545639691684,0.9805082591861646
2014-06-27,0.9827840477267736,1.007345566907289,0.9813009138439929
2014-06-30,0.9836763275061254,1.0081604472189114,0.9822028421996057
2014-07-01,0.983991823647166,1.0095797718955992,0.9824598951435157
2014-07-02,0.9848650594870121,1.0104337959765592,0.9833415353667216
2014-07-03,0.9858552854791479,1.0113410413039985,0.9843390763238704
2014-07-04,0.9848341116297138,1.0103970578541925,0.9833143619595716
2014-07-07,0.982679786454421,1.0082894542034577,0.9811566982321012
2014-07-08,0.9850338517388111,1.0105852212328363,0.983525049761743
2014-07-09,0.9806582636752905,1.0052020007045839,0.9792009821978024
2014-07-10,0.9803593914554638,1.0051056310306945,0.9788884624522123
2014-07-11,0.9823505152947479,1.0070325957280186,0.9808980490879815
2014-07-14,0.9841503335617138,1.0091298124922246,0.9826826479505064
2014-07-15,0.9829386012840111,1.0083097056482908,0.9814539145956799
2014-07-16,0.9800679977982328,1.005717514630434,0.9785650927374765
2014-07-17,0.978236811326807,1.0039193292352147,0.9767170604078383
2014-07-18,0.978171855646001,1.0036568021463657,0.9766665059082897
2014-07-21,0.9781285253768888,1.00340391769043,0.976631717589822
2014-07-22,0.9820594300336049,1.0084321420000806,0.9805116505546817
2014-07-23,0.9799609130377837,1.0069637129139,0.9783720088558165
2014-07-24,0.9803264689192803,1.007835040625094,0.978716769898762
2014-07-25,0.9822094112088154,1.009884034087507,0.9805857033167673
2014-07-28,0.988957636600744,1.017093338462633,0.9873241581514596
2014-07-29,0.9920906758400475,1.0207750805947564,0.9904316073241299
2014-07-30,0.9913400838054707,1.0203230360708115,0.9896712984468551
2014-07-31,0.9935292270158707,1.0225324552364017,0.9918656695786947
2014-08-01,0.9891516553951114,1.0176036533903032,0.9875182877619876
2014-08-04,0.9954787644564391,1.0239655796457094,0.9938495843533696
2014-08-05,0.9961616227188839,1.0247793237745242,0.9945314742240826
2014-08-06,0.99635904809329,1.0247798857575838,0.9947398635875112
2014-08-07,0.9950418057010181,1.0229007662980993,0.9934453717831426
2014-08-08,0.9969009990489216,1.0245435756507062,0.9953216029583704
2014-08-11,0.9998976858608647,1.0284079431652349,0.9982785115886932
2014-08-12,0.9998073102476028,1.0284596565353448,0.9981909250707757
2014-08-13,0.9994721513689516,1.028724902896926,0.9978150994148095
2014-08-14,0.9969116695955094,1.0259779020459117,0.9952751636761192
2014-08-15,1.000182130309244,1.0296113868668968,0.9985215376654255
2014-08-18,1.001804696373458,1.0312060876651674,1.0001604979088254
2014-08-19,1.0022085562837006,1.032095740773007,1.0005392605712151
2014-08-20,1.0007609488674893,1.0307883418653534,0.9990772388454651
2014-08-21,1.000253096096324,1.0298015169411856,0.9985919498725625
2014-08-22,1.0024612996352318,1.0323053491262817,1.0007899446258863
2014-08-25,1.000158872569557,1.0302193857368793,0.9984700508240907
2014-08-26,0.9972853423028296,1.0271450292032043,0.9956037800292398
2014-08-27,0.9981460904077982,1.0275232444697635,0.9964902405822639
2014-08-28,0.9953687713646835,1.0242887357644557,0.9937347589318973
2014-08-29,0.9981679231583901,1.0270152566326372,0.9965374497059332
2014-09-01,1.0007291931830713,1.0295430199959905,0.9991070122806756
2014-09-02,1.0045572889552064,1.0332779214266352,1.0029619289660765
2014-09-03,1.0050639835229345,1.035444639999684,1.0033647086780044
2014-09-04,1.006652861520513,1.0369414371983632,1.0049670593369227
2014-09-05,1.0066067440768525,1.0367321865998644,1.0049362027010535
2014-09-08,1.0056316881919434,1.0356381458098693,1.0039700719890592
2014-09-09,1.0055018061433763,1.0340705684322273,1.0039237671902392
2014-09-10,1.0048240018458374,1.033417434114321,1.0032511001465736
2014-09-11,1.0031287152311534,1.0316376107279135,1.0015573821775416
2014-09-12,1.0062047130139704,1.0344366089353172,1.0046596500228675
2014-09-15,1.0087027690268053,1.0361474934934494,1.0072070017734627
2014-09-16,1.0011823640203212,1.0281385537180674,0.9996844234492634
2014-09-17,1.0046843713341083,1.0322769043020696,1.0031583549683403
2014-09-18,1.005058052227878,1.0320135474707384,1.0035753217320924
2014-09-19,1.005544628755385,1.0329029667939387,1.0040364044187127
2014-09-22,0.9986961955319948,1.0251714769962283,0.9972340875450671
2014-09-23,1.002530372740164,1.0285341247150903,1.0011004551366511
2014-09-24,1.0064996475270631,1.0326513966804003,1.0050674274932483
2014-09-25,1.0054427408774198,1.0311465314625412,1.0040325342988707
2014-09-26,1.0085158627128024,1.033850741426479,1.0071303764428055
2014-09-29,1.0101072911996416,1.033971198888145,1.0088020157892004
2014-09-30,1.0111275956728039,1.0352807625646003,1.0098210018100044
2014-10-01,1.0146527657203595,1.0387135531776452,1.013341616581283
2014-10-02,1.0146527657203595,1.0386871984698438,1.013341616581283
2014-10-03,1.0146527657203595,1.0386472733860928,1.013341616581283
2014-10-06,1.0154958177244438,1.0392179462566242,1.0141835791812415
2014-10-07,1.0158550928667847,1.0394291148885813,1.0145423900629906
2014-10-08,1.0153221868776359,1.0390528885325505,1.0140101727027526
2014-10-09,1.0181648250067417,1.0415836538277956,1.0168491375333057
2014-10-10,1.0136483290657055,1.0375144573676505,1.01233847787436
2014-10-13,1.0155176682556868,1.0393133583629701,1.0142054014769086
2014-10-14,1.0164908847384633,1.0402819424709673,1.0151773603551169
2014-10-15,1.0182463216855304,1.0419163326107632,1.016930528900895
2014-10-16,1.0144247318941133,1.0383273275044729,1.0131138774236814
2014-10-17,1.0134951081985795,1.0372872184420276,1.0121854550014788
2014-10-20,1.0179505108887044,1.0417660057343079,1.0166351003551053
2014-10-21,1.0168518399858022,1.0406489859821293,1.0155378491708076
2014-10-22,1.0158216853873605,1.0391426055482087,1.0145090257532
2014-10-23,1.012745327030886,1.0361606145652504,1.0114366427119728
2014-10-24,1.0134157275553952,1.0368587626205583,1.0121061769351223
2014-10-27,1.0123791547626029,1.0359816802118471,1.0110709436168486
2014-10-28,1.0194277773875147,1.0427493606626566,1.0181104579085465
2014-10-29,1.0259604666842268,1.0491183033084095,1.0246347055686353
2014-10-30,1.0246772089023812,1.0479140097094444,1.023353106031258
2014-10-31,1.0254165005058948,1.0482958279426424,1.0240914423113523
2014-11-03,1.0250285604116627,1.0479555136529664,1.0237040035189817
2014-11-04,1.0240383564423663,1.0469482966615327,1.0227150791057324
2014-11-05,1.0190303382654844,1.0420087839682242,1.0177135323631608
2014-11-06,1.021134155191046,1.044216229675103,1.0198146307057312
2014-11-07,1.021895825920543,1.0451392369362444,1.020575317193175
2014-11-10,1.0294267920621805,1.0525725797272105,1.0280965517102543
2014-11-11,1.022485876392011,1.0453589665015204,1.021164605192797
2014-11-12,1.0289390608704267,1.051755513847746,1.0276094507718778
2014-11-13,1.0252500311609778,1.0477743252618963,1.0239251880805569
2014-11-14,1.0229333609698708,1.0453854948385857,1.0216115115245428
2014-11-17,1.0251707856181327,1.0480226717229768,1.023846044939961
2014-11-18,1.0234642970323753,1.0465684643172286,1.0221417615037045
2014-11-19,1.0233306545810963,1.0466084888070766,1.022008291747155
2014-11-20,1.0217470493566134,1.0450683455495744,1.020426732880497
2014-11-21,1.0258330714409725,1.0491891143943126,1.0245074749473773
2014-11-24,1.033891493477147,1.0568546489185302,1.0325554837727744
2014-11-25,1.0380432092917382,1.0611074785742753,1.0367018346794878
2014-11-26,1.0400779906747726,1.0628364926371188,1.0387339866882686
2014-11-27,1.0428719406607105,1.065592694984946,1.0415243262911844
2014-11-28,1.0428636897879222,1.0654882761012139,1.0415160860802946
2014-12-01,1.0345982463385721,1.0579186595068621,1.0332613233578185
2014-12-02,1.0444976132584651,1.0676039064131904,1.0431478981710394
2014-12-03,1.0451316984045693,1.0685064022614794,1.0437811639430468
2014-12-04,1.0533378800402735,1.0763889970984877,1.051976741430859
2014-12-05,1.0496316915632378,1.0723552364519648,1.0482753421447613
2014-12-08,1.0520794579986643,1.0746572730226003,1.0507199455406113
2014-12-09,1.0389755096239144,1.0619894209730365,1.0376329302795437
2014-12-10,1.0511300783400934,1.074248462225978,1.0497717926843162
2014-12-11,1.0505854940502724,1.0739303294796407,1.049227912114277
2014-12-12,1.0527286106972078,1.0761047423690604,1.0513682593945466
2014-12-15,1.0555244977587896,1.0792079902284784,1.0541605335699888
2014-12-16,1.0537868038479692,1.0778275312944965,1.0524250851326467
2014-12-17,1.0522170309869627,1.076406843296958,1.0508573407550827
2014-12-18,1.0528934233363765,1.0766663667299416,1.0515328590604136
2014-12-19,1.0541250002471974,1.0776793447110926,1.0527628445095432
2014-12-22,1.0477261844306847,1.0706800952298021,1.0463722973363858
2014-12-23,1.040898428298439,1.063876394657605,1.0395533641304426
2014-12-24,1.0430186516901305,1.0659456242769316,1.0416708477384675
2014-12-25,1.0496109840586934,1.0721164984949856,1.0482546613987576
2014-12-26,1.0538695710769703,1.0764731169025503,1.0525077454086247
2014-12-29,1.0541152528590672,1.0766318080706476,1.0527531097171305
2014-12-30,1.0519710334791306,1.0747831150949174,1.0506116611288272
2014-12-31,1.055901800239383,1.0788404586798601,1.0545373484948004
2015-01-01,1.059304521364509,1.082317101317043,1.0579356725739373
2015-01-02,1.059304521364509,1.082317101317043,1.0579356725739373
2015-01-05,1.058836974956986,1.081839397821669,1.0574687303367183
2015-01-06,1.0630999595063324,1.0861949924475323,1.061726206195101
2015-01-07,1.0639120845308756,1.0870247602666465,1.0625372817798133
2015-01-08,1.0618031429321542,1.0848700035258418,1.0604310653862608
2015-01-09,1.0603380971034835,1.083373130697865,1.0589679127112301
2015-01-12,1.0583041280283065,1.0812949752012957,1.0569365719606305
2015-01-13,1.060813370109254,1.0838587286459194,1.0594425715622735
2015-01-14,1.057825300841997,1.0808057458608502,1.0564583635218123
2015-01-15,1.0632873438150368,1.0863864475369218,1.0619133483630616
2015-01-16,1.0679715567051404,1.091172421366844,1.066591508244781
2015-01-19,1.0570403127150205,1.0800037044676316,1.0556743897679706
2015-01-20,1.0639865707833498,1.0871008646759446,1.0626116717800629
2015-01-21,1.075143994180883,1.0985006745570824,1.0737546773919493
2015-01-22,1.0783323064228287,1.1017582504422032,1.0769388696501998
2015-01-23,1.07840465861922,1.1018321744346837,1.0770111283520252
2015-01-26,1.0817409772872886,1.1052409720722531,1.0803431357803306
2015-01-27,1.0822448926049582,1.1057558345645107,1.080846399931259
2015-01-28,1.0802116851875163,1.1036784572721081,1.0788158198541695
2015-01-29,1.0760463359446617,1.0994226190050416,1.074655853136508
2015-01-30,1.0699058242275896,1.0931487093707621,1.0685232762784571
2015-02-02,1.0703414632810153,1.0935938123491924,1.0689583523927284
2015-02-03,1.0768906675200767,1.100285293037695,1.075499093654316
2015-02-04,1.0756852261117122,1.0990536643373585,1.074295209934964
2015-02-05,1.07529693683559,1.098656939773903,1.0739074224119218
2015-02-06,1.0716632401323631,1.0949443037909696,1.070278421224703
2015-02-09,1.0690822850975028,1.0923072794833972,1.0677008013376745
2015-02-10,1.07338511672231,1.0967035868319377,1.071998072780545
2015-02-11,1.0753333288473947,1.0986941223743103,1.0739437673974366
2015-02-12,1.0763785968848563,1.099762098059855,1.0749876847242574
2015-02-13,1.083537874269077,1.107076905265656,1.0821377107855668
2015-02-16,1.0888827826852436,1.1125379277262595,1.0874757124329304
2015-02-17,1.0903119072307896,1.1139980989087295,1.0889029902428435
2015-02-18,1.087619843692381,1.1112475523504097,1.0862144054282998
2015-02-19,1.087635609840529,1.111263661006059,1.0862301512032009
2015-02-20,1.087635609840529,1.111263661006059,1.0862301512032009
2015-02-23,1.087635609840529,1.111263661006059,1.0862301512032009
2015-02-24,1.0873430779879698,1.1109647741229018,1.0859379973645784
2015-02-25,1.0874383581551623,1.111062124178801,1.086033154409346
2015-02-26,1.0927165557568843,1.1164549865835753,1.0913045314469545
2015-02-27,1.095087567940651,1.1188775071923012,1.0936724797741106
2015-03-02,1.101309094749502,1.1252341919092208,1.0998859670350543
2015-03-03,1.0953314602418462,1.1191266978670689,1.0939160569141084
2015-03-04,1.0973062691299504,1.1211444079667812,1.0958883139252937
2015-03-05,1.0932777549227763,1.117028377371814,1.0918650054230787
2015-03-06,1.0889806255480727,1.1126378961503967,1.0875734288617815
2015-03-09,1.0904881578964352,1.114178178485187,1.0890790131548016
2015-03-10,1.089638689775357,1.113310256319347,1.0882306427288497
2015-03-11,1.090509550128977,1.1142000354476076,1.089100377743988
2015-03-12,1.0932712675556002,1.1170217490715515,1.0918585264389735
2015-03-13,1.0953013903523647,1.1190959747322538,1.0938860258813778
2015-03-16,1.102204852797511,1.126149409615225,1.100780567571417
2015-03-17,1.1044221545641582,1.1284148805656664,1.1029950041083023
2015-03-18,1.107445763284123,1.1315041748708528,1.1060147056768712
2015-03-19,1.1120897469183457,1.1362490454951006,1.1106526882875418
2015-03-20,1.114797621895807,1.1390157469838844,1.1133570641093655
2015-03-23,1.1247267883422902,1.1491606169717983,1.1232733999417925
2015-03-24,1.1269443228974991,1.1514263257679551,1.1254880689664266
2015-03-25,1.1264778923366197,1.1509497623601388,1.1250222411339375
2015-03-26,1.1246105934260437,1.1490418978099304,1.1231573551743155
2015-03-27,1.1256560171342767,1.1501100325480746,1.1242014279707475
2015-03-30,1.1282746107169528,1.152785513072106,1.1268166377685096
2015-03-31,1.1237332167003327,1.1500241208536488,1.1223244513090898
2015-04-01,1.1343027352117896,1.1577028685427986,1.1328807193695858
2015-04-02,1.1377755165347592,1.164665225610461,1.1363491470487668
2015-04-03,1.1491028946224207,1.1712355719144092,1.1476623245966682
2015-04-06,1.1557523195173576,1.1780130702621814,1.154303413456393
2015-04-07,1.1572388913322922,1.1780130702621814,1.1557881216342172
2015-04-08,1.1493712364015134,1.175617629603754,1.1479303299697476
2015-04-09,1.1483501091008497,1.172927745374267,1.1469104828028203
2015-04-10,1.1569581133849165,1.1796700385899073,1.155507695683427
