date,v6_1_IC12,v6_2_ir_expanding,v7_0
2021-12-01,1.5224511454095047,1.6137221559510393,1.2919475827889781
2021-12-02,1.520769633859752,1.6076548991182613,1.290490347210283
2021-12-03,1.5300115492742707,1.6346578913765266,1.2969930675778567
2021-12-06,1.5232847515053782,1.611611349592808,1.291507294973788
2021-12-07,1.5141179025905713,1.6053588649126556,1.290004116882215
2021-12-08,1.5278886744140943,1.6120142637174515,1.2916085229833043
2021-12-09,1.5350351879860933,1.6223877028168048,1.294102003839201
2021-12-10,1.5377043962719337,1.6283729600019057,1.2955342508853203
2021-12-13,1.543830760143787,1.639152900848782,1.2981072086043486
2021-12-14,1.533518182194475,1.6142587632810683,1.292192825740144
2021-12-15,1.5274107155347179,1.6128414316393214,1.2918524591606055
2021-12-16,1.5375930353746972,1.645643952317204,1.2997347003108688
2021-12-17,1.5350277688878993,1.632174205598438,1.2965431659835083
2021-12-20,1.5163391093987926,1.5987572127944576,1.2885795723611286
2021-12-21,1.5204657072955352,1.606901920297151,1.290548933992808
2021-12-22,1.52997224462192,1.6118892400822808,1.291750571781191
2021-12-23,1.5438488070172436,1.630612439120805,1.2962519424328776
2021-12-24,1.5371104515341623,1.611595434099711,1.2917166839423058
2021-12-27,1.5311491993638993,1.6063392318462744,1.2904528076614576
2021-12-28,1.5408719195870861,1.614078924790203,1.2923181126279157
2021-12-29,1.5300947614433367,1.6030232003145835,1.2896625709250977
2021-12-30,1.53636198718026,1.6093051305933388,1.2911787505447219
2021-12-31,1.544528696107829,1.6153065024286204,1.2926232579238122
2022-01-04,1.5400746384297388,1.6200985514966675,1.2937736861680784
2022-01-05,1.5246834242874714,1.6161201090929593,1.2928205582076038
2022-01-06,1.5109238368712339,1.590851781110661,1.2867565137650068
2022-01-07,1.5017376524644757,1.5866851366455912,1.2857454597555198
2022-01-10,1.5048542070392594,1.5893755880635065,1.286399509311172
2022-01-11,1.497127302227162,1.5823581032373726,1.284695578074641
2022-01-12,1.5184979094495252,1.5982165760830442,1.2885581632691367
2022-01-13,1.513246027738698,1.5955027216251387,1.2879017517349325
2022-01-14,1.518811631707873,1.594967356750395,1.2877721065734442
2022-01-17,1.532383830221019,1.6029007461874583,1.2896937253923615
2022-01-18,1.5311489885568679,1.601114671473345,1.2892626027497363
2022-01-19,1.5254947862536363,1.5949359443700848,1.2877700172537518
2022-01-20,1.5245770332743367,1.5986764820498218,1.2886760634726067
2022-01-21,1.520812138517335,1.5933172198242287,1.2873800502343673
2022-01-24,1.5193193302014711,1.58727121463483,1.2859145216439016
2022-01-25,1.4894094347419498,1.5572902442382794,1.2786278717915442
2022-01-26,1.493197343184321,1.5566804899620372,1.2784776784382952
2022-01-27,1.4576965996309712,1.5167699013791798,1.2686442931741628
2022-01-28,1.4605006102409333,1.501644149738538,1.264848885878418
2022-02-07,1.481252359445271,1.5241857187206267,1.270544978075343
2022-02-08,1.473517367770832,1.516104379752721,1.2685240226532408
2022-02-09,1.485843805175938,1.5295063885347144,1.2718880595201236
2022-02-10,1.47885913037893,1.5331259441549734,1.272791031147183
2022-02-11,1.4539250390974525,1.520188602217721,1.2695688824031615
2022-02-14,1.4642676574513849,1.5026439387236845,1.2651732122622785
2022-02-15,1.4754487098342801,1.5223341374845347,1.2701467481827389
2022-02-16,1.4733569583076571,1.5293910724809923,1.271913116580553
2022-02-17,1.474517797200919,1.5334769936649402,1.2729325295039098
2022-02-18,1.481442876885863,1.5391287776876812,1.2743399858456739
2022-02-21,1.4817537466416748,1.5389283436712224,1.274290200326996
2022-02-22,1.4780312197054213,1.5299368954412575,1.2720566237449586
2022-02-23,1.4973408659302965,1.5705784112802181,1.282193965273756
2022-02-24,1.4913230702033957,1.5421862297618303,1.275240294535185
2022-02-25,1.4939558476434711,1.5508763805889887,1.2773960712409773
2022-02-28,1.4942171235900958,1.550624983546828,1.2773339514747606
2022-03-01,1.52755319127304,1.581186899014452,1.2848866039851576
2022-03-02,1.5047964410680026,1.560533741685027,1.2798517219229961
2022-03-03,1.4978271741622189,1.5455668683674584,1.276169255198513
2022-03-04,1.4766361237806604,1.5248146056522656,1.2710287335824724
2022-03-07,1.4307604113702164,1.4735946086736735,1.2582202083389824
2022-03-08,1.4010828039526089,1.4472009463908708,1.2514593857095782
2022-03-09,1.4021433368382126,1.4405180029134215,1.2497256736718936
2022-03-10,1.445309472486728,1.4791287137049725,1.2597747247335251
2022-03-11,1.4303998459911584,1.470333245926833,1.257527393335701
2022-03-14,1.4000654457048092,1.4354158049063066,1.2485682736170651
2022-03-15,1.3700800247029563,1.3951985868304615,1.238073626204586
2022-03-16,1.4006542680236742,1.429025899590376,1.247078947203778
2022-03-17,1.4394582780348653,1.4638965880265977,1.2562082082134869
2022-03-18,1.4461708521007675,1.4713068451770113,1.2581158892478155
2022-03-21,1.4561834538374276,1.4771904357593904,1.2596252084265682
2022-03-22,1.454104469597301,1.4729054299727227,1.2585290394066884
2022-03-23,1.4800906292057237,1.5045122000644129,1.2666309929726371
2022-03-24,1.4697622829337835,1.4858738957245832,1.2619235827039255
2022-03-25,1.4605109477857283,1.4685042174715435,1.2574980644938216
2022-03-28,1.4374651838895802,1.4457305825032085,1.2516476621142878
2022-03-29,1.4419983382296366,1.4411100484993544,1.2504475877739574
2022-03-30,1.4684037615803835,1.4673130789406446,1.2572684789838544
2022-03-31,1.4616731134935375,1.4584232587680734,1.2549833039559979
2022-04-01,1.493503491605136,1.4856130629159918,1.2620024083288177
2022-04-06,1.4974353957143969,1.484711157657792,1.261772562488805
2022-04-07,1.4728231542391708,1.4670943344769611,1.2572810981363334
2022-04-08,1.4717164964107048,1.4708589632249156,1.2582489697561208
2022-04-11,1.4239372101983758,1.4390146480978248,1.2500765866038843
2022-04-12,1.4666244653647842,1.4770855056959993,1.2599982690089213
2022-04-13,1.4538017429567058,1.4718663229333382,1.2586626331460207
2022-04-14,1.4722174972047188,1.4813703566045369,1.2611008380005744
2022-04-15,1.4603220578254263,1.471106653723328,1.2584795696094309
2022-04-18,1.446422660172874,1.4622770936264529,1.2562135569524087
2022-04-19,1.441855757709224,1.4616624934812954,1.2560551596750764
2022-04-20,1.4309068151129631,1.4396852624124317,1.2503894301508132
2022-04-21,1.3962676899729993,1.4141007917548412,1.2437232748761562
2022-04-22,1.3970147759459766,1.4067376251585053,1.2417804695840478
2022-04-25,1.3183074302130278,1.3354325161573617,1.2228973551733122
2022-04-26,1.3014214950208758,1.3238411078934667,1.219712970562975
2022-04-27,1.3392708557455915,1.353720228026274,1.2279716543637036
2022-04-28,1.3370331713017634,1.3467636395635514,1.2260785393906597
2022-04-29,1.38787012204653,1.3715153204460984,1.2328386353389966
2022-05-05,1.3902590427016832,1.3747616356950516,1.2337140574655459
2022-05-06,1.347754870193369,1.3489010154692658,1.2267518445526435
2022-05-09,1.340180539578296,1.3355309797410413,1.2231040492430014
2022-05-10,1.3536135742228486,1.3307155654295089,1.2217810355130556
2022-05-11,1.3655706309668376,1.3397158255317232,1.22426008078612
2022-05-12,1.3619790989787617,1.3419885910472569,1.224883150852315
2022-05-13,1.370852790605792,1.3588035674897012,1.2294874481161813
2022-05-16,1.371164328173101,1.3620726019278273,1.2303748251231228
2022-05-17,1.3827437907646936,1.3652507991522906,1.231236095039731
2022-05-18,1.3743212630687396,1.35622325283985,1.2287936776736863
2022-05-19,1.3701365888114692,1.350805359273179,1.2273210277953361
2022-05-20,1.4020045966038477,1.370499690818715,1.2326892180534534
2022-05-23,1.4000288919487616,1.3750652756158064,1.23392116590237
2022-05-24,1.3654030222972964,1.3508368462139115,1.227398718047919
2022-05-25,1.3861862962499156,1.3569865572124717,1.2290750450041654
2022-05-26,1.3937677529707686,1.357277269786064,1.2291540378801609
2022-05-27,1.3920684666038292,1.3711749266285427,1.232929764786948
2022-05-30,1.4038177417107458,1.372158644648915,1.2331951259463274
2022-05-31,1.4096040263872116,1.3728249975725344,1.2333747866249463
2022-06-01,1.409999556003674,1.3665407283896964,1.2316810108320706
2022-06-02,1.4152034039388643,1.356445804913297,1.2289514049096033
2022-06-06,1.4614302411795277,1.3798476952763274,1.2353120982601995
2022-06-07,1.4583334856294772,1.3792908804421278,1.2351625512985605
2022-06-08,1.484356330784906,1.4097752084006672,1.2433522161828428
2022-06-09,1.467042169692748,1.4003889891781462,1.2408687614301226
2022-06-10,1.4772569461787999,1.405796182720057,1.2423061372460595
2022-06-13,1.4658557061176571,1.37924849857056,1.2352680577533177
2022-06-14,1.4571439849743897,1.3804709797374253,1.235596517477189
2022-06-15,1.4451505354033012,1.3660188294408038,1.2317158795995369
2022-06-16,1.4351044314394235,1.3554259991088504,1.228850467268044
2022-06-17,1.434736056508161,1.3553906125960886,1.2288408426778183
2022-06-20,1.4142917994868511,1.3420378282697139,1.2252090232027766
2022-06-21,1.4036286749206395,1.3404837467703,1.2247833851240804
2022-06-22,1.378101894016606,1.3198003621873453,1.2191139394826014
2022-06-23,1.3973956704902606,1.3145147203587608,1.217649218040566
2022-06-24,1.3862319567255232,1.3049550053101777,1.2149926377741036
2022-06-27,1.417912451098145,1.3316501791514304,1.222449087892898
2022-06-28,1.4444618331576657,1.3618973335326199,1.2307791148467193
2022-06-29,1.4153321661944502,1.3454733268450458,1.2263262848318308
2022-06-30,1.4179195715729245,1.35344888575816,1.228507072217853
2022-07-01,1.412147095012067,1.3367283719478846,1.2239539775979111
2022-07-04,1.4314604747448076,1.3488770857466452,1.2272911103068602
2022-07-05,1.4343652626485868,1.3483178463998087,1.227138461228714
2022-07-06,1.4235951213483637,1.332533797145194,1.2228288214877616
2022-07-07,1.4408326750352682,1.3447694982896266,1.2261973292230048
2022-07-08,1.4336654682554144,1.3432344929574533,1.2257774313651828
2022-07-11,1.4147194746119707,1.3295427127454462,1.222029074261397
2022-07-12,1.3944163310143747,1.3132728215010032,1.2175428069278587
2022-07-13,1.4043379231652768,1.322537335145907,1.2201195621374454
2022-07-14,1.4155062782626775,1.329187839642582,1.2219602082391863
2022-07-15,1.4054694885755048,1.3206960098385288,1.2196181739970247
2022-07-18,1.427974599368497,1.3417087367680118,1.2254395371549782
2022-07-19,1.4175576399790304,1.333351479939117,1.2231496259410983
2022-07-20,1.4397151042172396,1.3575396710512027,1.229806335148551
2022-07-21,1.435021553166269,1.3554812128047202,1.2292469028801292
2022-07-22,1.4362966205685768,1.3578884022713158,1.2299018061355573
2022-07-25,1.4256087951415493,1.3495092272016813,1.22762498518293
2022-07-26,1.4301008053773696,1.3553279475042888,1.2292129416669515
2022-07-27,1.4345672462986472,1.3554758807202572,1.2292531920190315
2022-07-28,1.4392348796501642,1.363225659858555,1.2313616266017553
2022-07-29,1.4454097020971757,1.370723264317245,1.2333933362505072
2022-08-01,1.4684194170801617,1.380907928076184,1.2361426212606696
2022-08-02,1.4495976948907892,1.3572036782780224,1.2297768456246343
2022-08-03,1.42987214914785,1.3484942793570502,1.2274093416227496
2022-08-04,1.4371565157076172,1.356971172845258,1.2297240607316051
2022-08-05,1.4556118288465376,1.3890472384830501,1.2384445207850843
2022-08-08,1.4545395862642838,1.3830721428359438,1.2368463409117907
2022-08-09,1.453818364352781,1.3776244303606369,1.2353848155800158
2022-08-10,1.441321086295521,1.371945933269414,1.2338571577669262
2022-08-11,1.4744221555601702,1.4003325600753584,1.2415159966074423
2022-08-12,1.470432969672381,1.4068582182560188,1.243251664815981
2022-08-15,1.4887087054253203,1.4123044042324826,1.2446955160216546
2022-08-16,1.496265943526399,1.411167102677059,1.2443948172185868
2022-08-17,1.5043968789980828,1.4117159977704115,1.244540025154926
2022-08-18,1.4947370655972143,1.395854006449639,1.2403449427640187
2022-08-19,1.4781198523084027,1.3948893316799715,1.240087782029492
2022-08-22,1.4877454313189107,1.4030373220536043,1.2422609056775737
2022-08-23,1.4813846318224797,1.4024817529897302,1.2421133340376167
2022-08-24,1.4545663949691607,1.3963955164295143,1.2404962444242718
2022-08-25,1.4585555611694334,1.3987721351741187,1.2411296294342684
2022-08-26,1.457040611094728,1.396917679108489,1.2406359921265913
2022-08-29,1.431288177619838,1.3749403140964924,1.234780405118045
2022-08-30,1.433329224493092,1.378906084116444,1.2358488562489713
2022-08-31,1.430071447762597,1.3781487736067373,1.235645233680757
2022-09-01,1.4126122296552797,1.3585945606289482,1.2303855540597066
2022-09-02,1.4011144749431017,1.3573036201683308,1.2300348192916033
2022-09-05,1.4066575865290192,1.3592552443546317,1.2305654078056951
2022-09-06,1.4082696094169922,1.354940456433908,1.2293935244277985
2022-09-07,1.3913778596186652,1.3412836319341594,1.2256761038892399
2022-09-08,1.3972779525493975,1.35274301426644,1.228817607465874
2022-09-09,1.4161626065224502,1.3657422967422002,1.2323601311430632
2022-09-13,1.4311365224840575,1.3974106081460924,1.2409327801313546
2022-09-14,1.4001570947467794,1.3689238088534061,1.2333437001206735
2022-09-15,1.3942543308319821,1.364849599350461,1.2322424918742545
2022-09-16,1.3799826326964548,1.3561947981940354,1.2298983184762304
2022-09-19,1.3716874909460635,1.3554215313538909,1.2296879417100697
2022-09-20,1.3809154523924132,1.3668401007624429,1.232795744734104
2022-09-21,1.3687189387060417,1.3590604033744662,1.230690719172621
2022-09-22,1.356024860114237,1.3512577223179154,1.2285710148966849
2022-09-23,1.3549915545542346,1.3585732532588817,1.2305664112872197
2022-09-26,1.342469604764295,1.337105387179972,1.2247328719792694
2022-09-27,1.3539498478134169,1.340057706701621,1.2255441325129754
2022-09-28,1.3330694397815814,1.3252357579804577,1.2214775272772187
2022-09-29,1.3393743447776982,1.3392295861745889,1.2253469851959573
2022-09-30,1.329201017590256,1.3143011176689265,1.2185043891143807
2022-10-10,1.345466062297388,1.257420051095888,1.2026838526303936
2022-10-11,1.3453649079370775,1.2645376907344648,1.2047261940710356
2022-10-12,1.3507999957875654,1.2912493901412585,1.2123606720781306
2022-10-13,1.336425920819887,1.279729365249805,1.2091158089495064
2022-10-14,1.3510366569595864,1.3087227714466652,1.2173338869447103
2022-10-17,1.3362901301285397,1.308293793222481,1.2172141802183232
2022-10-18,1.34693132715029,1.305552333723827,1.2164489981024538
2022-10-19,1.3398220713327391,1.281928913605107,1.2098456582761892
2022-10-20,1.3307254600944494,1.2871493954433364,1.2113237380399873
2022-10-21,1.3267122667828075,1.2727230791031632,1.2072507983725664
2022-10-24,1.3362956106074029,1.242536837056851,1.198660784077558
2022-10-25,1.343304800105866,1.241585864828139,1.1983855665347114
2022-10-26,1.3452966424715875,1.258682951814573,1.2033362275050263
2022-10-27,1.3401069051296857,1.2430408775026809,1.19884994889157
2022-10-28,1.3231392651142273,1.2102030707579552,1.1893488286186673
2022-10-31,1.3485601589937262,1.2246004380001942,1.1936309778186602
2022-11-01,1.3657078269625027,1.2539907855023253,1.202300758390408
2022-11-02,1.3810801499475471,1.2671784065629295,1.206127357349841
2022-11-03,1.3862426830686374,1.2630341152486066,1.2049335523484235
2022-11-04,1.3990205230059436,1.2784756294971322,1.209391814653646
2022-11-07,1.404473414629091,1.29361505407272,1.2137260416569273
2022-11-08,1.4054418220050888,1.2986826383429364,1.2151649870152723
2022-11-09,1.3935488829349079,1.2938068115743822,1.2137842588180636
2022-11-10,1.3854526251829495,1.292518654451953,1.2134185220517837
2022-11-11,1.4091264387971265,1.3082942593410352,1.2179006838982616
2022-11-14,1.4131498333168087,1.3014242928392545,1.2159652035243542
2022-11-15,1.451607797464374,1.318216649635449,1.2207135413007986
2022-11-16,1.4510063298278904,1.3211581790455238,1.221537922119566
2022-11-17,1.4743707027565878,1.3301864764696567,1.2240642266909931
2022-11-18,1.4579970406205767,1.317290880527261,1.2204728512504397
2022-11-21,1.4462917707938807,1.3116062703786828,1.2188789007226255
2022-11-22,1.437042123415848,1.3084835381107713,1.2180006479290966
2022-11-23,1.4306681636388288,1.3110567092526058,1.2187255438269409
2022-11-24,1.4290190047953026,1.317723217732288,1.2206010158332903
2022-11-25,1.4170419630003324,1.3171452350616653,1.2204389870912697
2022-11-28,1.41015690674158,1.3060106531470312,1.2173166194594303
2022-11-29,1.4275404925969697,1.320288954224652,1.2213443562410309
2022-11-30,1.4254205100181399,1.317900365117919,1.2206814809328146
2022-12-01,1.445753437755318,1.3378447111515994,1.2262234083418226
2022-12-02,1.450514594903006,1.337908336051191,1.2262409032739134
2022-12-05,1.4390312560840288,1.3291695206193062,1.2238380720843645
2022-12-06,1.4235616882318003,1.3140910424152554,1.2196730016229353
2022-12-07,1.4199564491117058,1.3083967586185326,1.2180874575503549
2022-12-08,1.4311216624395233,1.3187831735008426,1.2209883119617677
2022-12-09,1.442921859676565,1.3321794056380332,1.2247091608152791
2022-12-12,1.4357195517401653,1.3248599700173984,1.2226904732829578
2022-12-13,1.442833617388091,1.330933745478986,1.2243720881468243
2022-12-14,1.454087179621291,1.3443108950067921,1.2280639192142493
2022-12-15,1.441072057458076,1.332758958251719,1.2248980183548626
2022-12-16,1.426321768570404,1.312983610680645,1.2194455431187112
2022-12-19,1.4203041219535881,1.3047221008581775,1.2171436572648848
2022-12-20,1.4153450110862937,1.2996419430972599,1.2157219104133816
2022-12-21,1.4358032417631903,1.3152005140350045,1.220088088886814
2022-12-22,1.4384742980317429,1.3190354877849437,1.2211553799371664
2022-12-23,1.4290365925269408,1.3086649983152474,1.218275098293698
2022-12-26,1.438007441282138,1.3189143213801737,1.2211375180299426
2022-12-27,1.4462070441937966,1.3254542842512143,1.2229540562005177
2022-12-28,1.434124473943721,1.310134640032844,1.2187135732372771
2022-12-29,1.429468579240013,1.3036516736756605,1.2169043975572549
2022-12-30,1.44385312198549,1.3171744385044726,1.2206912784364663
2023-01-03,1.445677731623615,1.322819658180215,1.2222607904665193
2023-01-04,1.4371961884125468,1.3247947695791422,1.222808280338956
2023-01-05,1.4288607747637436,1.3194847248628438,1.2213379016515182
2023-01-06,1.4166096596653333,1.3143532072271773,1.219912955186431
2023-01-09,1.431985267829628,1.3217996312747782,1.2219863679758234
2023-01-10,1.423061758327149,1.316582444007302,1.2205394016802091
2023-01-11,1.4321906859029332,1.3265477203433615,1.2233108982481957
2023-01-12,1.4369341652147536,1.3228557585229794,1.2222895063159958
2023-01-13,1.4402241710621404,1.3326771669381345,1.225011935658517
2023-01-16,1.4446484272191369,1.3282759363639327,1.2237982373708731
2023-01-17,1.444502816005089,1.336101374402876,1.2259612120246781
2023-01-18,1.4500756888355721,1.3474407353953397,1.2290825957038438
2023-01-19,1.4324020304497231,1.3419142525942822,1.2275702834407942
2023-01-20,1.442375024563046,1.362699096651262,1.2332744162184972
2023-01-30,1.4577471535710242,1.3642739938918338,1.2337020118219013
2023-01-31,1.4359236153011552,1.343465781003865,1.2280570019007475
2023-02-01,1.450139905869881,1.3594334296021489,1.2324357921034337
2023-02-02,1.460933204714961,1.367566660273636,1.234647820519104
2023-02-03,1.4508077031594757,1.3653148834888906,1.234037945027033
2023-02-06,1.4275776885129392,1.3534052840401085,1.2308086025930778
2023-02-07,1.4247449747076355,1.3547879653492987,1.2311858324007483
2023-02-08,1.4261843663990632,1.355612492056094,1.2314106230600557
2023-02-09,1.4377661843120941,1.3733703309901752,1.2362498802152144
2023-02-10,1.4285501080219642,1.3730560264826395,1.2361650031283082
2023-02-13,1.4428025910745896,1.386586281386917,1.2398193975463392
2023-02-14,1.4450981713204678,1.3858081620777687,1.2396106703810619
2023-02-15,1.4319843186048646,1.3816752983494063,1.2385016116851106
2023-02-16,1.431248547609518,1.37841197934699,1.2376240627019095
2023-02-17,1.4104209402621175,1.3583745832016882,1.2322268163064456
2023-02-20,1.424445069362183,1.3750617239272285,1.236768054609291
2023-02-21,1.418122402120904,1.3709709836443276,1.235664257562171
2023-02-22,1.4099972108344607,1.3644679247824345,1.2339058839358152
2023-02-23,1.406553106355265,1.3565127697889756,1.231747699259774
2023-02-24,1.4015229617455944,1.3555721935050964,1.2314914791858944
2023-02-27,1.3918050895065759,1.350160053528449,1.230016455362596
2023-02-28,1.3907796286072958,1.3495583571781022,1.2298520089897107
2023-03-01,1.41262202575094,1.3492740430241883,1.2297742803761575
2023-03-02,1.4071436063452079,1.3452563027238076,1.228675708804537
2023-03-03,1.4161986433994762,1.351561242377358,1.2304032739195514
2023-03-06,1.4166667593318711,1.3621757349770474,1.2333021672962245
2023-03-07,1.405390015913748,1.3558328111221016,1.2315793187232176
2023-03-08,1.3917812437322918,1.3474635336061027,1.2292986328561684
2023-03-09,1.3890165907211467,1.3451559774060584,1.228667073868959
2023-03-10,1.367541935611184,1.3308071839926214,1.2247352123645032
2023-03-13,1.380964601840529,1.342636921956546,1.2280012670142826
2023-03-14,1.3701640161772048,1.3349623866610405,1.2258954842268794
2023-03-15,1.3763793857794544,1.335947863515841,1.226166973140316
2023-03-16,1.3698481281761035,1.3300727270235548,1.2245492681700245
2023-03-17,1.3813457740440804,1.3323135007213465,1.225168167663868
2023-03-20,1.374354230018329,1.324082895183184,1.2228975588543434
2023-03-21,1.3875382698779744,1.3380449648610038,1.226766088760063
2023-03-22,1.3917318573146966,1.3316760638042109,1.225014319863428
2023-03-23,1.4043601141567352,1.3251531476335652,1.2232141825927731
2023-03-24,1.4082022422603808,1.3233850772044298,1.222724564733448
2023-03-27,1.4028745330180206,1.3241615381308407,1.222939785049431
2023-03-28,1.4053022896895815,1.326961681680218,1.223715613417445
2023-03-29,1.419088615725013,1.33189313248998,1.2250799391781702
2023-03-30,1.4233344321659664,1.3442016251808868,1.228476357503932
2023-03-31,1.424791098087681,1.3494608055980049,1.2299830770908133
2023-04-03,1.428367081649647,1.3537640021053436,1.2312126152662795
2023-04-04,1.4387021875186092,1.3633277373859636,1.2339392666797147
2023-04-06,1.425618468027871,1.3592508069965517,1.232782518597825
2023-04-07,1.431741053047815,1.3627261914576978,1.233770620420806
2023-04-10,1.4269328265347747,1.3527395163152622,1.2309362361983698
2023-04-11,1.4306416591636189,1.3577811383092682,1.2323743843848889
2023-04-12,1.4220298118783659,1.3510413462727016,1.2304567254634688
2023-04-13,1.4267933597877644,1.349686700308888,1.230069970862008
2023-04-14,1.4338242216158912,1.3591643322791516,1.2327777214960616
2023-04-17,1.4411380061429622,1.3640258939925491,1.234160016025067
2023-04-18,1.4414008779447403,1.363088925828257,1.2338942584391637
2023-04-19,1.4327658182578826,1.3573291442308335,1.2322598080321807
2023-04-20,1.428016270064413,1.3579182132091507,1.232427454821131
2023-04-21,1.4231365551021409,1.3503332311025715,1.2302694406634382
2023-04-24,1.4137681947828875,1.3397546870669859,1.227248117662614
2023-04-25,1.4124619929811804,1.3470377263011446,1.2293394917220333
2023-04-26,1.4072283996331778,1.3401636489502107,1.2273728807098838
2023-04-27,1.4051741374029003,1.3368258224492808,1.2264145962937996
2023-04-28,1.4153848972591168,1.350503945932019,1.2303865024774476
2023-05-04,1.4077155603090532,1.3464211781838822,1.2292091395596043
2023-05-05,1.4057800273113725,1.3482784567016544,1.2297458398856063
2023-05-08,1.4125348534166626,1.3546743064225635,1.231592317278058
2023-05-09,1.4048429799491289,1.350518464051529,1.2303964000535772
2023-05-10,1.3994734811307055,1.3489497948565792,1.2299440383085463
2023-05-11,1.4031923783986875,1.3526948066853643,1.231024856724902
2023-05-12,1.4024655933056311,1.3438272721735558,1.22847050990417
2023-05-15,1.4057729961890495,1.3416952251779357,1.227853591061346
2023-05-16,1.407527209281443,1.3412632973363106,1.2277284747630934
2023-05-17,1.4196081314111237,1.3509681389949966,1.2305402896047895
2023-05-18,1.4412557975619105,1.3645501982830204,1.2344561421507823
2023-05-19,1.4780604018462582,1.3748323074517401,1.2374004169087423
2023-05-22,1.4378626341100087,1.365545885112759,1.2347548488589244
2023-05-23,1.4187965135541185,1.3608150169454554,1.2334008282787146
2023-05-24,1.4067291999686753,1.3518993707473699,1.2308430202543184
2023-05-25,1.4029259866493318,1.3540315242966838,1.23145747054785
2023-05-26,1.402855577678668,1.3540173746382107,1.2314533972461672
2023-05-29,1.411062400487961,1.3751415899619162,1.2375345275121346
2023-05-30,1.4048318270064362,1.3751544665052902,1.2375381954264326
2023-05-31,1.396665363002498,1.3602207858435609,1.2327699929567209
2023-06-01,1.4081551480617442,1.3758361864071749,1.237791180891657
2023-06-02,1.4302055841188934,1.3993897529605637,1.2453094529102884
2023-06-05,1.4159572626948416,1.4033377030207865,1.2465559490723646
2023-06-06,1.408183503113094,1.3921511328322445,1.2430303961838103
2023-06-07,1.4000035072223649,1.392139539768244,1.2430267235781691
2023-06-08,1.4001724565196747,1.3928660668800739,1.2432568837761633
2023-06-09,1.410312052330724,1.4071351753135894,1.2477757455036436
2023-06-12,1.4100385073946182,1.4183816139387415,1.2513140600460744
2023-06-13,1.415898357546231,1.4333527889925666,1.2560001413553017
2023-06-14,1.4247220610838236,1.4416129648257134,1.258568209741785
2023-06-15,1.435675630585473,1.4649855210976164,1.2658078167590525
2023-06-16,1.4413996226236407,1.485189623140138,1.272001581337693
2023-06-19,1.4261390576976969,1.4859616290034634,1.2722361700134932
2023-06-20,1.4226169837011213,1.4812489907942743,1.2708046252142686
2023-06-21,1.4075767974254327,1.464432716824925,1.2656859073385407
2023-06-26,1.3955695394157994,1.4398536477695538,1.2581488355583
2023-06-27,1.4051211691646521,1.4513966708509183,1.2617274419480216
2023-06-28,1.402808996407009,1.4457563582581519,1.2599877862655906
2023-06-29,1.4017878592986301,1.441886317032558,1.2587911352446741
2023-06-30,1.4044674203826055,1.4525774847564104,1.2631945811463572
2023-07-03,1.4258704120940766,1.467404775224694,1.2692778583702347
2023-07-04,1.4245277172347637,1.4694513005138894,1.2701130165881083
2023-07-05,1.4162896201489616,1.4676946263409696,1.2693966699078294
2023-07-06,1.4048880538310389,1.4681092288052175,1.2695658457692989
2023-07-07,1.3967737858722673,1.466635674992877,1.2689646613326662
2023-07-10,1.3990511180691305,1.4684388609934573,1.2697007204171942
2023-07-11,1.4068723562883902,1.4790506527478788,1.2740296356597354
2023-07-12,1.4081743023690612,1.4802590743701838,1.2745207242426548
2023-07-13,1.4364014695141778,1.494659329540119,1.2803702980414697
2023-07-14,1.4334279822252645,1.5027355798084083,1.2836342819507576
2023-07-17,1.4260501969965242,1.4889199527622692,1.278066602724666
2023-07-18,1.4285936719252272,1.4976060071778965,1.2815842278074017
2023-07-19,1.4383754457698,1.5069701954086436,1.285364861344836
2023-07-20,1.4281454564133114,1.5024715170271494,1.2835545570860927
2023-07-21,1.4271012617407557,1.496945913504119,1.2813274932164336
2023-07-24,1.418971234903767,1.4932929058803872,1.2798522980474973
2023-07-25,1.4425317023562043,1.5046600823597154,1.2844486398845638
2023-07-26,1.4451233850820224,1.5132384864648276,1.2879034939835015
2023-07-27,1.4574810350711347,1.5126845063765422,1.2876810529186629
2023-07-28,1.4693338823444104,1.5156655916427049,1.288878287387829
2023-07-31,1.4802654120167806,1.5234245199631962,1.2917293188956303
2023-08-01,1.488079942530937,1.5368955616496833,1.2966649593673742
2023-08-02,1.47751500538137,1.5246515738121313,1.292201227809235
2023-08-03,1.4744406891813508,1.5047499741773596,1.2849127088273171
2023-08-04,1.4832020236181633,1.528012576968523,1.2934961087189922
2023-08-07,1.4781826336690436,1.5308573546811288,1.2945366954782593
2023-08-08,1.4726761352139484,1.5227981883492159,1.291591856716939
2023-08-09,1.4507537049154695,1.497435494460438,1.2822964138081667
2023-08-10,1.4610312947928694,1.492979491169487,1.280647577400671
2023-08-11,1.4344594565847937,1.4812272055651952,1.276291557165496
2023-08-14,1.4368999616995615,1.4854785213065682,1.2778744202043828
2023-08-15,1.4185761418972336,1.4782210545579997,1.2751766893701273
2023-08-16,1.3964621428208221,1.4614126710396014,1.2689112909786329
2023-08-17,1.4141669370406542,1.4620615758422373,1.2691547529547598
2023-08-18,1.3908360161026512,1.4349382996254199,1.258980961651041
2023-08-21,1.3762621311279086,1.4380063958417528,1.260144140968714
