date,regime,vol_target,PMI,CPI,M2,CN10Y,US10Y,PMI_zscore,CPI_zscore,M2_zscore,CN10Y_zscore,US10Y_zscore
2022-07-18,recession,0.1,50.2,2.5,11.4,2.7837,2.96,0.6094284268108281,1.934836991406001,2.289945320163739,-0.6616652731520895,1.413598884026341
2022-07-19,recession,0.1,50.2,2.5,11.4,2.7859,3.01,0.6151243383956536,1.9120077322070728,2.256862246099135,-0.6247812878981425,1.4767657306507107
2022-07-20,recession,0.1,50.2,2.5,11.4,2.771,3.04,0.6165702780585054,1.8897482367256753,2.2248812148729953,-0.846491425522769,1.5092235926647242
2022-07-21,recession,0.1,50.2,2.5,11.4,2.7635,2.91,0.6180193016243114,1.8680330266253082,2.193938798474846,-0.9541150666109068,1.3016905318580934
2022-07-22,recession,0.1,50.2,2.5,11.4,2.787,2.77,0.6194714247343835,1.8468381847906397,2.1639765705132796,-0.5957080202883253,1.0810483925653454
2022-07-25,recession,0.1,50.2,2.5,11.4,2.779,2.81,0.6209266631356005,1.8261412339307532,2.134940609207163,-0.7148720075586475,1.132928952498386
2022-07-26,recession,0.1,50.2,2.5,11.4,2.77,2.81,0.6223850326813752,1.8059210265305645,2.1067810594807503,-0.8469304752596607,1.1239979339211494
2022-07-27,recession,0.1,50.2,2.5,11.4,2.7701,2.78,0.6238465493325963,1.7861576449167937,2.079451746028293,-0.839247706470202,1.0699386543656983
2022-07-28,recession,0.1,50.2,2.5,11.4,2.785,2.68,0.6253112291585802,1.766976291410541,2.0529098304790048,-0.6096301805055825,0.9106737613485641
2022-07-29,recession,0.1,50.2,2.5,11.4,2.756,2.67,0.6267790883380783,1.748210846661773,2.0271155068400746,-1.0382957883645165,0.8882993988303409
2022-08-01,recession,0.1,49.0,2.5,11.4,2.7292,2.6,-0.874112252520156,1.7298448552356778,2.0028580238265254,-1.4290189486680775,0.775238291226452
2022-08-02,recession,0.1,49.0,2.5,11.4,2.7314,2.75,-0.8671858754581202,1.711862753708894,1.9792453955863827,-1.3837584719738845,0.9959882120556298
2022-08-03,recession,0.1,49.0,2.5,11.4,2.7218,2.73,-0.8603007342634504,1.6942498091499631,1.9562477670453917,-1.5135870169723868,0.957953517556642
2022-08-04,recession,0.1,49.0,2.5,11.4,2.7192,2.68,-0.85345584560905,1.6769920627115438,1.933837198728794,-1.5378184172910194,0.8745346957625014
2022-08-05,recession,0.1,49.0,2.5,11.4,2.7339,2.83,-0.8466502431113997,1.6600762778395797,1.9119875118233811,-1.3081440341964548,1.0955938315307203
2022-08-08,recession,0.1,49.0,2.5,11.4,2.7409,2.77,-0.8398829766478536,1.6434898926590806,1.8906741483327034,-1.1952161947354518,0.9959993610179184
2022-08-09,recession,0.1,49.0,2.5,11.4,2.74,2.8,-0.8331531116927011,1.6272209761439769,1.8698740446188695,-1.1989784633948901,1.034051599463742
2022-08-10,recession,0.1,49.0,2.7,11.4,2.7366,2.78,-0.8264597286706433,1.9306291539689695,1.8495655168435783,-1.2388346703896893,0.9956467503284925
2022-08-11,recession,0.1,49.0,2.7,11.4,2.7317,2.87,-0.8198019223269982,1.908264484692425,1.829728157008584,-1.3000998182522305,1.125433242172572
2022-08-12,recession,0.1,49.0,2.7,12.0,2.7347,2.84,-0.8131788011133531,1.8864518330008384,2.352416300227636,-1.2458112691334666,1.0708360777535788
2022-08-15,recession,0.1,49.0,2.7,12.0,2.6582,2.79,-0.8065894865877798,1.8651669304214482,2.318775092819761,-2.3315414654650914,0.98603635889324
2022-08-16,recession,0.1,49.0,2.7,12.0,2.6346,2.82,-0.8000331128287548,1.8443869762308827,2.286279583486969,-2.6263885165079683,1.0243828996444284
2022-08-17,recession,0.1,49.0,2.7,12.0,2.6124,2.89,-0.7935088258615938,1.8240905249845962,2.2548635493868123,-2.8830108189392387,1.1239127233801316
2022-08-18,recession,0.1,49.0,2.7,12.0,2.58,2.88,-0.7870157830968679,1.804257384418347,2.2244660466011514,-3.254588392397457,1.100017207561809
2022-08-19,recession,0.1,49.0,2.7,12.0,2.5875,2.98,-0.7811166559847448,1.7848685226095784,2.19503088145311,-3.0782647924803133,1.2451378764773642
2022-08-22,recession,0.1,49.0,2.7,12.0,2.5925,3.03,-0.7752471717179865,1.76590598342199,2.166506145238929,-2.945618239236949,1.3123190392432862
2022-08-23,recession,0.1,49.0,2.7,12.0,2.6075,3.05,-0.7694067159562351,1.7473528093736153,2.1388438035766733,-2.6946437017355063,1.3326553226927205
2022-08-24,recession,0.1,49.0,2.7,12.0,2.61,3.11,-0.7635946840056572,1.7291929711701275,2.1119993329532063,-2.6141416799121995,1.4140344566391352
2022-08-25,recession,0.1,49.0,2.7,12.0,2.639,3.03,-0.7578104805032794,1.7114113032331162,2.08593139819037,-2.207873287410312,1.279903060578517
2022-08-26,recession,0.1,49.0,2.7,12.0,2.643,3.04,-0.7520535191097552,1.6939934446297304,2.060601565496198,-2.128006385523884,1.2852493362659303
2022-08-29,recession,0.1,49.0,2.7,12.0,2.6225,3.12,-0.7463232222101984,1.6769257848769257,2.0359740465540663,-2.3523641358693865,1.3980648231490587
2022-08-30,recession,0.1,49.0,2.7,12.0,2.613,3.11,-0.7406190206227198,1.6611337229790182,2.0120154697605654,-2.432411928539665,1.3715473169901966
2022-08-31,recession,0.1,49.0,2.7,12.0,2.6225,3.15,-0.7349403533143332,1.6456495068979007,1.9891389732234261,-2.281669091682959,1.4220148665183925
2022-09-01,recession,0.1,49.4,2.7,12.0,2.6125,3.26,-0.22833969584900177,1.6304628683344538,1.9668577475493938,-2.3691043373513123,1.5791451454040084
2022-09-02,recession,0.1,49.4,2.7,12.0,2.6226,3.2,-0.22501137994699194,1.6155640452486757,1.9451456210864497,-2.2160623764586482,1.4743829809592957
2022-09-05,recession,0.1,49.4,2.7,12.0,2.618,3.2,-0.2216809067037859,1.6009437519718217,1.9239780553290748,-2.2406348761189783,1.462462939979131
2022-09-06,recession,0.1,49.4,2.7,12.0,2.614,3.33,-0.21834814878252445,1.5865931515579776,1.9033320182413018,-2.2564624842502354,1.6486619674853198
2022-09-07,recession,0.1,49.4,2.7,12.0,2.6215,3.27,-0.2150129780069362,1.5725038301867666,1.8831858695265733,-2.138198025203233,1.5433316622664184
2022-09-08,recession,0.1,49.4,2.7,12.0,2.6256,3.29,-0.21167526533216088,1.5586677734474923,1.8635192565427685,-2.063136449620759,1.5611427850416844
2022-09-09,recession,0.1,49.4,2.7,12.0,2.635,3.33,-0.20833488081511733,1.5450773443515984,1.8443130197222852,-1.9295718808607334,1.6092020822337172
2022-09-12,recession,0.1,49.4,2.5,12.2,2.635,3.37,-0.2049916935842271,1.2367618946537862,1.9852658135715497,-1.9069448404676612,1.655772843516544
2022-09-13,recession,0.1,49.4,2.5,12.2,2.6427,3.42,-0.2016455718087367,1.22715480087941,1.9634083849777746,-1.797883760536392,1.7161220356259552
2022-09-14,recession,0.1,49.4,2.5,12.2,2.6625,3.41,-0.19829638266739386,1.217664833015062,1.9421070647876337,-1.5546219646377115,1.6847744716293727
2022-09-15,recession,0.1,49.4,2.5,12.2,2.6625,3.45,-0.19494399231654871,1.2082894285561236,1.9213383233839763,-1.5400539908832325,1.7287716389995123
2022-09-16,recession,0.1,49.4,2.5,12.2,2.673,3.45,-0.19158826585775016,1.1990261225262637,1.9010800671906731,-1.4069690423500436,1.7118626648768869
2022-09-19,recession,0.1,49.4,2.5,12.2,2.675,3.49,-0.18822906730459052,1.1898725442755191,1.8813115309332322,-1.3720959379237612,1.7551583325540674
2022-09-20,recession,0.1,49.4,2.5,12.2,2.664,3.57,-0.18720830919389272,1.180826414500944,1.8620131798123465,-1.484086045672428,1.8571202088209673
2022-09-21,recession,0.1,49.4,2.5,12.2,2.6451,3.51,-0.18618786739985888,1.1718855424813226,1.8431666205419286,-1.6822647859460256,1.7494219766361387
2022-09-22,recession,0.1,49.4,2.5,12.2,2.6501,3.7,-0.18516773868951197,1.163047823518443,1.8247545203301014,-1.6098487340658594,2.0121121662264616
2022-09-23,recession,0.1,49.4,2.5,12.2,2.6802,3.69,-0.18414791983392284,1.1543112365783916,1.8067605329913867,-1.2590134780025632,1.9748219638195794
2022-09-26,recession,0.1,49.4,2.5,12.2,2.7154,3.88,-0.18312840760816762,1.145673842127273,1.789169231473605,-0.8546631775086052,2.2281660874530025
2022-09-27,recession,0.1,49.4,2.5,12.2,2.7051,3.97,-0.18210919879123996,1.137133780156672,1.7719660461659528,-0.9635676415100836,2.3278800354243376
2022-09-28,recession,0.1,49.4,2.5,12.2,2.7401,3.72,-0.1810902901660629,1.129119780103869,1.7551372084269075,-0.5613668185978803,1.9390104601513622
2022-09-29,recession,0.1,49.4,2.5,12.2,2.7501,3.76,-0.18007167851936504,1.121205118849724,1.738260164684644,-0.4410920358867509,1.974729510090208
2022-09-30,recession,0.1,49.4,2.5,12.2,2.7601,3.83,-0.17905336064169264,1.1133886933775685,1.7217379935492725,-0.319625752425518,2.0520181095115744
2022-10-03,recession,0.1,50.1,2.5,12.2,2.7601,3.67,0.7074422634994237,1.105669495949718,1.7055583935263179,-0.3129163728170245,1.8026981677612313
2022-10-04,recession,0.1,50.1,2.5,12.2,2.7601,3.62,0.7042307609875497,1.0980466151711372,1.689709707302193,-0.30597630711172125,1.713844882741533
2022-10-05,recession,0.1,50.1,2.5,12.2,2.7601,3.76,0.7010306830009925,1.0905192373995056,1.6741808820014898,-0.29821728551419185,1.894254700495346
2022-10-06,recession,0.1,50.1,2.5,12.2,2.7601,3.83,0.6978419112260991,1.083086648522711,1.6589614325870758,-0.2905407892893054,1.971459959153004
2022-10-07,recession,0.1,50.1,2.5,12.2,2.7601,3.89,0.6946643287403577,1.0757482361280712,1.6440414081264902,-0.2828781113436567,2.032364132962707
2022-10-10,recession,0.1,50.1,2.8,12.2,2.7402,3.89,0.6914978199891798,1.5277665106829887,1.6294113606767575,-0.5220718703924915,2.0084000701592166
2022-10-11,recession,0.1,50.1,2.8,12.2,2.7426,3.93,0.6883422707631387,1.5168791695199715,1.6150623165652884,-0.486391319764456,2.0399968516152267
2022-10-12,recession,0.1,50.1,2.8,12.1,2.7352,3.91,0.6851975681755682,1.5062179640895197,1.5256471683343231,-0.5746105941056237,1.9889386612583762
2022-10-13,recession,0.1,50.1,2.8,12.1,2.7252,3.97,0.6820636006406839,1.4957796159647223,1.512932634347488,-0.6979492424797796,2.0478089967830666
2022-10-14,recession,0.1,50.1,2.8,12.1,2.6977,4.0,0.6789402578520292,1.485561158825513,1.5004383990727186,-1.0510964620040142,2.0651150752313376
2022-10-17,recession,0.1,50.1,2.8,12.1,2.7002,4.02,0.6758274307614308,1.4755599363360288,1.4881586398625326,-1.0150455249348438,2.0681372317708444
2022-10-18,recession,0.1,50.1,2.8,12.1,2.7002,4.01,0.6727250115582695,1.4657736013282405,1.4760878113694234,-1.0123925105348046,2.031182142983061
2022-10-19,recession,0.1,50.1,2.8,12.1,2.7052,4.14,0.6679209932481542,1.4562001163220906,1.4642206330990277,-0.9407128712018882,2.1804597674266923
2022-10-20,recession,0.1,50.1,2.8,12.1,2.7175,4.24,0.6631350482388103,1.4468377554247114,1.4525520778989343,-0.7691387439371524,2.2850222310781154
2022-10-21,recession,0.1,50.1,2.8,12.1,2.7278,4.21,0.6583668409144574,1.4376851076645658,1.4410773613246786,-0.6236087430886597,2.2158599193901187
2022-10-24,recession,0.1,50.1,2.8,12.1,2.7153,4.25,0.6536160397927052,1.4287410818308033,1.4297919318305337,-0.789546028125637,2.2403652418795255
2022-10-25,recession,0.1,50.1,2.8,12.1,2.7278,4.1,0.6488823174074151,1.4200049129039343,1.4186914617381066,-0.6107007459250882,2.0197582182462765
2022-10-26,recession,0.1,50.1,2.8,12.1,2.7025,4.04,0.6441653501941778,1.411476170181528,1.4077718389409217,-0.9554467488727788,1.9205554576072834
2022-10-27,recession,0.1,50.1,2.8,12.1,2.6953,3.96,0.6394648183782243,1.4031547672222164,1.397029159307901,-1.048995209779534,1.798382586789136
2022-10-28,recession,0.1,50.1,2.8,12.1,2.6653,4.02,0.6347804058645873,1.3907706400595865,1.386459719753044,-1.4610364916435254,1.858230307094914
2022-10-31,recession,0.1,50.1,2.8,12.1,2.6433,4.1,0.6301118001306567,1.3785648519438785,1.3760600119429258,-1.762703222056338,1.9421692010474814
2022-11-01,recession,0.1,49.2,2.8,12.1,2.6629,4.07,-0.49693359631754286,1.3665321865371156,1.3647353599811096,-1.4811987595579188,1.8835281780480582
2022-11-02,recession,0.1,49.2,2.8,12.1,2.6854,4.1,-0.49693359631755174,1.3546676292406423,1.35357229838249,-1.1562299962334581,1.9021939361304283
2022-11-03,recession,0.1,49.2,2.8,12.1,2.6776,4.14,-0.49693359631754286,1.3429663570294064,1.3425666652577117,-1.2631974693699806,1.932976813966045
2022-11-04,recession,0.1,49.2,2.8,12.1,2.7023,4.17,-0.49693359631755174,1.3314237289009203,1.3317144642665415,-0.902012521479334,1.9505413794430329
2022-11-07,recession,0.1,49.2,2.8,12.1,2.7003,4.22,-0.49693359631754286,1.320035276895231,1.3210118573970409,-0.9261905786513204,1.9927345224395292
2022-11-08,recession,0.1,49.2,2.8,12.1,2.6853,4.14,-0.49693359631754286,1.3087966976457697,1.3104551581999917,-1.1434781640057383,1.8718242906732094
2022-11-09,recession,0.1,49.2,2.8,12.1,2.6953,4.12,-0.49693359631755174,1.2977038444241782,1.3000408254507818,-0.9885610314247995,1.8278998283621306
2022-11-10,recession,0.1,49.2,2.1,12.1,2.7028,3.82,-0.49693359631754286,0.2046440525790875,1.289765457213375,-0.8705265537766192,1.4349240479924046
2022-11-11,recession,0.1,49.2,2.1,12.1,2.7354,3.82,-0.49693359631755174,0.20113281028192775,1.279625785283167,-0.3752809063102143,1.4232194963221918
2022-11-14,stagflation,0.06,49.2,2.1,11.8,2.8354,3.88,-0.49693359631754286,0.19761756403455194,1.0429843625910948,1.1350683322463173,1.4868007725021195
2022-11-15,neutral,0.14,49.2,2.1,11.8,2.8155,3.8,-0.49693359631754286,0.19409815373740166,1.0350069024262236,0.8350956690668682,1.3752233163624619
2022-11-16,stagflation,0.06,49.2,2.1,11.8,2.8329,3.67,-0.49693359631755174,0.19057441780132356,1.0271009237793076,1.0968381821118673,1.2015802843519905
2022-11-17,neutral,0.14,49.2,2.1,11.8,2.8026,3.77,-0.49693359631754286,0.18704619310098336,1.019264987566256,0.6415456542012768,1.3194060288677072
