date,v7_14_baseline,regime_overlay,position_sizing,hybrid
2022-11-14,1.0094253059253104,0.9809929749938053,1.0669943555913914,1.0124136988993784
2022-11-15,1.028591749575016,0.9996195603048804,1.0703836685718886,1.0316368846034039
2022-11-16,1.0234903301368348,0.9946618317815547,1.0716606519470606,1.026520362466769
2022-11-17,1.023645248074174,0.9948123861686283,1.070592584856748,1.026675739037028
2022-11-18,1.0129994249001053,0.9844664222964283,1.0673798740576368,1.0159983990157098
2022-11-21,1.0019583172572581,0.9737363078736926,1.0667573434496145,1.0049246042901117
2022-11-22,0.9916470198973343,0.9637154472772911,1.065500283882764,0.9945827804430837
2022-11-23,0.9983241424317599,0.9702044963044898,1.067749937349211,1.0012796705283642
2022-11-24,1.0038749603721127,0.9755989651898959,1.0712971691485633,1.0068469216066973
2022-11-25,1.0080739712002929,0.9796797031109564,1.070541475786561,1.0110583635621568
2022-11-28,0.9944908539661305,0.9664791794991416,1.0674005214111888,0.9974350336526532
2022-11-29,1.0298323047921185,1.0008251729895692,1.0727332137722208,1.0328811124711454
2022-11-30,1.036000386721526,1.0068195194819907,1.073812157626723,1.0390674549420642
2022-12-01,1.0545029420164758,1.024800916081853,1.0780726158979717,1.05762478685686
2022-12-02,1.0499334944072105,1.020360175416864,1.0768872404957441,1.0530418114461313
2022-12-05,1.0769811613486,1.0466459947872757,1.0852971147975479,1.0801695527202901
2022-12-06,1.068498659910099,1.0384024186923446,1.0796541980312409,1.071661938925726
2022-12-07,1.0581592084755969,1.0283541970329537,1.0752402688994451,1.061291877654279
2022-12-08,1.0680235350672362,1.037940676619546,1.0777793777805367,1.071185407480776
2022-12-09,1.0858692898709128,1.0552837727288917,1.0846781009550368,1.0890839944533701
2022-12-12,1.0658882360369886,1.0358655222362665,1.0802865068090068,1.0690437869202656
2022-12-13,1.0752064649831712,1.0449212860277333,1.0841032829699693,1.0783896023849848
2022-12-14,1.084396976244373,1.0538529295390637,1.0875747810510223,1.0876073220578641
2022-12-15,1.069916452063599,1.039780276107272,1.081743544874825,1.073083928437946
2022-12-16,1.0772631614478358,1.046920051832085,1.0853153516596608,1.0804523876778458
2022-12-19,1.0629498363806753,1.0330098880415943,1.0840433104439111,1.0660966881627543
2022-12-20,1.039639054130998,1.0103556970932295,1.0798662580718452,1.042716894588033
2022-12-21,1.0418936348217505,1.0125467733484035,1.0800587890260291,1.0449781499411461
2022-12-22,1.0654531868465456,1.035442727011007,1.084626546260511,1.0686074497712816
2022-12-23,1.0627751117205648,1.0328400848247339,1.0833760561643992,1.0659214462321298
2022-12-26,1.071825258982291,1.041635317948273,1.087783894740092,1.074998386359393
2022-12-27,1.0848248453083116,1.0542687468793634,1.088165158761514,1.0880364578236545
2022-12-28,1.077766231375016,1.0474089518642098,1.0861365007043589,1.0809569469382407
2022-12-29,1.0712212832893304,1.041048354347912,1.084881866227831,1.0743926226027622
2022-12-30,1.0753942093721325,1.0451037422486986,1.08606013623861,1.07857790258923
2023-01-03,1.0734704338747323,1.0432341534466973,1.0851251776800133,1.0766484317747553
2023-01-04,1.09163303576895,1.0608851720621897,1.0917888587170506,1.094864803860361
2023-01-05,1.1131869360691276,1.081831966890965,1.095494216657935,1.1164825142550971
2023-01-06,1.106542976333499,1.0753751465709922,1.0910683017801186,1.1098188851467299
2023-01-09,1.1094488586605642,1.0781991793471433,1.091992968296012,1.1127333703077824
2023-01-10,1.115115084418817,1.0837058053757822,1.0909319447761916,1.1184163708676436
2023-01-11,1.1066052919807687,1.0754357069827878,1.091940917775416,1.109881385278816
2023-01-12,1.1099679528373658,1.078703652276258,1.0937735842739345,1.1132540012574208
2023-01-13,1.1240796229897705,1.092417841135679,1.0952487941711608,1.1274074488605075
2023-01-16,1.134364985577208,1.1024134974604343,1.0928159003222468,1.1377232611554287
2023-01-17,1.1323736615757953,1.1004782627829843,1.0932472388393542,1.1357260418603081
2023-01-18,1.1330767915055577,1.1011615877576564,1.0947200226180582,1.136431253398813
2023-01-19,1.1397847251477162,1.1076805800407454,1.0940105580667112,1.1431590458077856
2023-01-20,1.149782630584376,1.1173968759771,1.0976057723183192,1.1531865499380654
2023-01-30,1.1501935698246795,1.1177962403535633,1.0978453064531972,1.1535987057596564
2023-01-31,1.1344549233962131,1.1025009020144043,1.0967273331563643,1.1378134652343987
2023-02-01,1.1534888993921528,1.1209987508682144,1.0988663238722909,1.1569037911155662
2023-02-02,1.1494029782036486,1.11702791720794,1.0975514984202757,1.1528057736004682
2023-02-03,1.1379333189143486,1.1058813220885897,1.0966964994050377,1.1413021585057868
2023-02-06,1.1190486974030718,1.0875286208741126,1.0936462294799374,1.1223616292716592
2023-02-07,1.1197184943079284,1.0881795517101835,1.0939439790344658,1.12303340910319
2023-02-08,1.1130308770430901,1.081680303556067,1.092253792431947,1.1163259932179583
2023-02-09,1.136051800093704,1.1040527997258789,1.0971914758483923,1.139415069468514
2023-02-10,1.128520957308326,1.0967340770577692,1.0965348233520038,1.13186193170248
2023-02-13,1.1312999185959896,1.0994347637603665,1.0987000312390578,1.1346491200757325
2023-02-14,1.1359994817341117,1.1040019550096603,1.1011976926041172,1.1393625962209695
2023-02-15,1.1411712738103545,1.1090280739955243,1.1060311707135093,1.1445496993331186
2023-02-16,1.1372650562706619,1.1052318822983849,1.1065921537890244,1.1406319174775899
2023-02-17,1.1121910475881955,1.0808641294512482,1.091846851575975,1.1154836774568178
2023-02-20,1.1337929001875315,1.101857525913976,1.1066555440890005,1.1371494821129882
2023-02-21,1.13160772509669,1.0997339003216078,1.1072471748272952,1.1349578378343324
2023-02-22,1.1253576047916447,1.093659826216149,1.1026266359856471,1.1286892141140297
2023-02-23,1.1223735835750743,1.0907598554768534,1.1013831232622258,1.1256963587341133
2023-02-24,1.120533797839071,1.0889718907092587,1.101104283746168,1.1238511263318387
2023-02-27,1.1159986264119865,1.084564460774377,1.0970439534705538,1.1193025285775666
2023-02-28,1.1183098476890907,1.086810582229017,1.0986065012281894,1.1216205922008906
2023-03-01,1.1226134845730324,1.090992999219446,1.102553731996284,1.1259369699564465
2023-03-02,1.1158586032095388,1.084428381584435,1.1000533457196142,1.1191620908379047
2023-03-03,1.1224031568325132,1.0907885957487937,1.1040254303403758,1.1257260195428695
2023-03-06,1.1275641721060379,1.0958042414805225,1.109972457629236,1.13090231394769
2023-03-07,1.1203307875769715,1.0887745986067108,1.1043487251075708,1.1236475150599994
2023-03-08,1.117712571821828,1.0862301297413701,1.1010099183136806,1.1210215481047212
2023-03-09,1.1182986684680283,1.086799717891395,1.1025971098496805,1.1216093798838624
2023-03-10,1.109771128024011,1.078512371397849,1.0968726250762906,1.1130565937462813
2023-03-13,1.1227823562538228,1.0911571143169763,1.1064704954498714,1.1228439046216214
2023-03-14,1.1195744757128714,1.0880395896652557,1.1074795699652293,1.120437862329387
2023-03-15,1.120166790845151,1.0886152211461966,1.1078639867744098,1.1208824412620753
2023-03-16,1.114557127701272,1.083163564541271,1.1096651570972198,1.1166725059845184
2023-03-17,1.1287635662261508,1.0969698524466571,1.1204384162278394,1.1273475572544855
2023-03-20,1.136704886555186,1.1046874907991233,1.129587293873978,1.1332960758430008
2023-03-21,1.1393972437389839,1.1073040127626366,1.1290363026291297,1.135309288243547
2023-03-22,1.1412207524332627,1.1090761589614957,1.1284166761775634,1.1366720129446006
2023-03-23,1.145231341205987,1.112973782082827,1.1320292103940421,1.1396679653076724
2023-03-24,1.1498161173081531,1.1174294194853605,1.1349660501113237,1.1430898432268388
2023-03-27,1.148893555126575,1.1165328429741412,1.1345536654293757,1.1424019692418386
2023-03-28,1.1347090733151095,1.1027478933307202,1.1272985892842515,1.131823717748182
2023-03-29,1.1427942560588618,1.1106053419468824,1.1289850085074216,1.1378721854613456
2023-03-30,1.1470337573001081,1.114725429793628,1.1287681849379483,1.1410381165883186
2023-03-31,1.1606879490267297,1.1279950259533513,1.1382957757117165,1.151225231687672
2023-04-03,1.1768979132053154,1.1437484065063752,1.1445071962866984,1.1632835888344761
2023-04-04,1.1855324151693771,1.1521397017509007,1.1500302059285057,1.1696845525373492
2023-04-06,1.204638639163077,1.1707077636039733,1.1602772314727317,1.1838226655763482
2023-04-07,1.2148063028897216,1.1805890362740636,1.1657986850567361,1.1913166416021728
2023-04-10,1.2012238065342358,1.167389116052729,1.1583011426397591,1.1813267440948705
2023-04-11,1.2046299587159006,1.170699327657648,1.1640358805630922,1.1838390436210515
2023-04-12,1.2052091943230072,1.1712622480224364,1.1690825743677378,1.1842659724813547
2023-04-13,1.19767690975099,1.1639421241782757,1.1660785221389665,1.1787149268481336
2023-04-14,1.2053191475094869,1.1713691041740322,1.1687628582839238,1.1843558595031278
2023-04-17,1.2003785235158932,1.1665676419941653,1.1622953332924502,1.1807148381675099
2023-04-18,1.1964526428651507,1.1627523410338707,1.163602722801968,1.1778186607661332
2023-04-19,1.1904917551360867,1.1569593527338813,1.1596017748206042,1.1734176227201072
2023-04-20,1.2132893321443425,1.1791147938157538,1.1745117808137102,1.1902705819078097
2023-04-21,1.174833216320171,1.141741865628186,1.153136903008138,1.161975692461045
2023-04-24,1.1695007957995267,1.1407054210215848,1.152446302749748,1.1580201460858899
2023-04-25,1.1690614903062988,1.1406197232333644,1.157240354818742,1.1576939013668153
2023-04-26,1.1638441106285025,1.1396016337293586,1.1526323418905469,1.1538189157367713
2023-04-27,1.1621553279924375,1.139270912555707,1.149493845716558,1.1525632389676927
2023-04-28,1.1738659576392465,1.1415669188472874,1.1592104446406637,1.1612737191274705
2023-05-04,1.1809134703651023,1.1429376387894812,1.1683203142885725,1.1665026538668837
2023-05-05,1.181722902654001,1.1430943193003316,1.1684395310713702,1.1671023198903607
2023-05-08,1.186211572212612,1.1439627077629975,1.1730307547627716,1.1704271708198661
2023-05-09,1.1852820821185985,1.143783430806054,1.1725980929481334,1.1697393294896226
2023-05-10,1.182376835943803,1.1432227250487872,1.16933234047482,1.167588967501677
2023-05-11,1.1881949386631558,1.144347812591647,1.1756769642328226,1.1718979697210197
2023-05-12,1.1853415141613914,1.1437981872766863,1.1760650670284345,1.1697872539590934
2023-05-15,1.1917748394979562,1.1450397578738873,1.1784747880952293,1.1745489335400683
2023-05-16,1.1857524067899508,1.1438825048993757,1.1751368906789572,1.1700973951621365
2023-05-17,1.1892218241972556,1.1445518867790472,1.1794748436223426,1.1726651042267175
2023-05-18,1.2021122601210075,1.1470331350134368,1.1928111886014343,1.1821983326445473
2023-05-19,1.2069899795560943,1.1479639808255875,1.199753093831034,1.1857960197998345
2023-05-22,1.1961694239242764,1.1459057022436203,1.189628838831527,1.177823104520361
2023-05-23,1.188808012616363,1.144495286122696,1.1808270919581358,1.1723867256009606
2023-05-24,1.179158418867979,1.1426373049447733,1.173309682193116,1.165249499384877
2023-05-25,1.1835209009638739,1.1434827782425356,1.177774802030468,1.1684827672797862
2023-05-26,1.1835137645472111,1.1434813992437287,1.1773170935497592,1.1684774829752058
2023-05-29,1.1997972299760775,1.146627934652256,1.1972043777072978,1.1805349236668958
2023-05-30,1.2029097950472185,1.147222860856422,1.201491084119111,1.1828318691487216
2023-05-31,1.195913518485962,1.1458883820043928,1.1994068246937606,1.177672243558275
2023-06-01,1.197569105506772,1.146205648747049,1.2006611856079235,1.1788949943160005
2023-06-02,1.2108649642884413,1.148750769253317,1.2095210652413217,1.188711393192754
2023-06-05,1.212397210128718,1.1490414983832555,1.2147090767290964,1.1898395524887284
2023-06-06,1.1964919910055398,1.1460266849770995,1.206911633525921,1.1781325855110405
2023-06-07,1.1974000760097057,1.1462006417866435,1.210103158274716,1.1788031987758163
2023-06-08,1.1785498943092128,1.142591807814476,1.1933986524406732,1.1648851347983427
2023-06-09,1.199463007048157,1.1466468166701553,1.2095556053027219,1.1803881107030476
2023-06-12,1.2068198366497314,1.1480533936456618,1.2181164264969724,1.1847320116703
2023-06-13,1.2306214193156384,1.1525819051805053,1.2418420006443098,1.1987515841315877
2023-06-14,1.2349198047242926,1.1533870660798275,1.2466946010412723,1.201263825298671
2023-06-15,1.2465709753048284,1.1555634518501212,1.2554342041384394,1.2080640060167573
2023-06-16,1.263743447836364,1.1587472066508442,1.27163621042315,1.218049211690868
2023-06-19,1.2603734005551859,1.158129196265899,1.2771920763624183,1.2161002955048046
2023-06-20,1.2535920425985636,1.1568829483466023,1.2780797326457012,1.2121744058860586
2023-06-21,1.2219937940647223,1.151050831727444,1.257407724883121,1.193841844649876
2023-06-26,1.1997992044268442,1.1468696155892586,1.2388308404491193,1.1808318784962535
2023-06-27,1.2127841526130574,1.1493520380612563,1.2495850965592548,1.1884996819265254
