date,market_ret_5d,market_ret_20d,market_ret_60d,realized_vol_20d,vol_ratio_60_20,breadth_5d,breadth_20d,vix,vix_rank20,信用利差因子,real_rate,real_rate_diff,dxy_logret,宏观增长因子,cn_us_spread,vix_z,credit_z
2020-12-15,-0.010552827606145933,0.008733590874662462,0.04261668747617091,0.09890945170778428,0.6162514374090905,0.2894736842105263,0.5263157894736842,0.11441035117774412,0.9,1.236532316006838,-0.97,-0.04999999999999993,0.0018803192069527894,2.04107487486012,2.4189000000000003,0.5521603682214822,0.8948849417384441
2020-12-16,-0.00022376433301270746,0.015840135937093693,0.03796190641442366,0.09652734268847506,0.6065831550201743,0.47368421052631576,0.5263157894736842,0.11441035117774412,0.9,1.236532316006838,-0.97,-0.04999999999999993,0.0018803192069527894,2.04107487486012,2.4189000000000003,0.5499665165353287,0.8883047325919246
2020-12-17,0.013658663815326273,0.023910094078932506,0.056215725937130576,0.10432720382863175,0.6603630642881271,0.7105263157894737,0.6578947368421053,0.11441035117774412,0.9,1.236532316006838,-0.97,-0.04999999999999993,0.0018803192069527894,2.04107487486012,2.4189000000000003,0.547777366708498,0.8817670888656624
2020-12-18,0.020918481664499264,0.018573617193900337,0.06439982660827502,0.10263889088437178,0.6542288809854536,0.7368421052631579,0.5526315789473685,0.11441035117774412,0.9,1.236532316006838,-0.97,-0.04999999999999993,0.0018803192069527894,2.04107487486012,2.4189000000000003,0.5455928815212209,0.8752711487803142
2020-12-21,0.029992061038678845,0.02364796723564875,0.059314383734791434,0.10881784795806479,0.6988647060428591,0.8421052631578947,0.6578947368421053,-0.07757899264660063,0.3,1.235666824289693,-1.0,-0.030000000000000027,-0.011656662901695944,2.049959732389695,2.3826,-0.4332056149870034,0.7897102338966523
2020-12-22,0.010361994018377573,0.007988792539629724,0.049408916526923814,0.12778922879079052,0.8251969279811183,0.6578947368421053,0.5526315789473685,-0.07757899264660063,0.3,1.235666824289693,-1.0,-0.030000000000000027,-0.011656662901695944,2.049959732389695,2.3826,-0.430035375120678,0.7840031633595498
2020-12-23,0.01628723077127529,0.026908907783500646,0.0701247078322105,0.12235338311945496,0.7952723608100449,0.7105263157894737,0.631578947368421,-0.07757899264660063,0.3,1.235666824289693,-1.0,-0.030000000000000027,-0.011656662901695944,2.049959732389695,2.3826,-0.4268700755482084,0.7783252907554541
2020-12-24,-0.0005323543907515696,0.021526967798584165,0.06253307879889117,0.12408682920094415,0.8114413364023093,0.42105263157894735,0.631578947368421,-0.07757899264660063,0.3,1.235666824289693,-1.0,-0.030000000000000027,-0.011656662901695944,2.049959732389695,2.3826,-0.42370962045501337,0.7726760528509405
2020-12-25,0.005541760453773038,0.02217298569810109,0.08849892320162653,0.12446746472546917,0.8193090927509139,0.5263157894736842,0.5789473684210527,-0.07757899264660063,0.3,1.235666824289693,-1.0,-0.030000000000000027,-0.011656662901695944,2.049959732389695,2.3826,-0.420553914513537,0.7670548956041688
2020-12-28,-0.007124203333243981,0.027199850797531254,0.0875729058273623,0.12278802313557069,0.8127269484827232,0.5,0.6578947368421053,-0.0018561490247932634,0.5,1.234139965415581,-1.03,-0.030000000000000027,0.004583563037043971,2.054255757143345,2.3427000000000002,-0.032374114781124765,0.6222059581210765
2020-12-29,0.009412914876539773,0.011982995765861577,0.08563043090156264,0.1137063258241647,0.7575803832873188,0.7105263157894737,0.5526315789473685,-0.0018561490247932634,0.5,1.234139965415581,-1.03,-0.030000000000000027,0.004583563037043971,2.054255757143345,2.3427000000000002,-0.03387703452122136,0.6175686939901268
2020-12-30,0.014526621366165705,0.022205005789780668,0.0907569733251271,0.12151197584821462,0.8145343655640015,0.7894736842105263,0.631578947368421,-0.0018561490247932634,0.5,1.234139965415581,-1.03,-0.030000000000000027,0.004583563037043971,2.054255757143345,2.3427000000000002,-0.035381033324022815,0.6129461229286772
2020-12-31,0.033887770632632014,0.03743241872875765,0.10707114424522962,0.1307728044644907,0.8810415230567894,0.9736842105263158,0.7368421052631579,-0.0018561490247932634,0.5,1.234139965415581,-1.03,-0.030000000000000027,0.004583563037043971,2.054255757143345,2.3427000000000002,-0.03688612294927075,0.6083379460322967
2021-01-04,0.040824503970869355,0.04720214886217546,0.0986794686938266,0.13741376696785523,0.932079398359882,0.9473684210526315,0.6842105263157895,0.05511783402068779,0.8,1.232573611383418,-1.06,-0.030000000000000027,-0.004157719557549476,2.056657724670313,2.2874,0.25177002123870357,0.46084917125427416
2021-01-05,0.04778478946710102,0.060675715291158894,0.07926306191397846,0.13499994085438788,0.9243216641006222,0.8421052631578947,0.8157894736842105,0.05511783402068779,0.8,1.232573611383418,-1.06,-0.030000000000000027,-0.004157719557549476,2.056657724670313,2.2874,0.24917578114332548,0.4569981820944697
2021-01-06,0.050270148906516224,0.05949223019528762,0.07915564563832805,0.1351434657593619,0.9323083789911145,0.8421052631578947,0.7631578947368421,0.05511783402068779,0.8,1.232573611383418,-1.06,-0.030000000000000027,-0.004157719557549476,2.056657724670313,2.2874,0.24783628833350618,0.4531402035775947
2021-01-07,0.04348010437585319,0.07407019218028146,0.0918321923034892,0.1282714047153917,0.8924806863826978,0.7631578947368421,0.7894736842105263,0.05511783402068779,0.8,1.232573611383418,-1.06,-0.030000000000000027,-0.004157719557549476,2.056657724670313,2.2874,0.24649751798279512,0.4492879850978026
2021-01-08,0.029356274594348718,0.07637035465155544,0.0977629613196281,0.1272814844254144,0.8912761666264891,0.868421052631579,0.868421052631579,0.05511783402068779,0.8,1.232573611383418,-1.06,-0.030000000000000027,-0.004157719557549476,2.056657724670313,2.2874,0.24515946273060346,0.4454413536556536
2021-01-11,0.004377961716856834,0.07166270780599848,0.08725102454324651,0.13324999762274012,0.9383184804769599,0.6578947368421053,0.8947368421052632,-0.0537253993561631,0.35,1.233282398794627,-0.93,0.13,0.0011865125592510908,2.061223075608916,2.0274,-0.3103586280778429,0.5063378394565924
2021-01-12,0.013813403656881,0.08446605082941687,0.10910977676865084,0.14156044780770502,1.0015163806456013,0.7368421052631579,0.9736842105263158,-0.0537253993561631,0.35,1.233282398794627,-0.93,0.13,0.0011865125592510908,2.061223075608916,2.0274,-0.3094076532471403,0.50219776312895
2021-01-13,0.009129800907650202,0.07917485870908375,0.10118966434297665,0.14399426569555127,1.0231408979139764,0.631578947368421,0.9210526315789473,-0.0537253993561631,0.35,1.233282398794627,-0.93,0.13,0.0011865125592510908,2.061223075608916,2.0274,-0.30688704567617464,0.49756685921874166
2021-01-14,-0.005652158241606418,0.06864179827168776,0.09577350781006563,0.15087718219938623,1.0757600049127811,0.5263157894736842,0.868421052631579,-0.0537253993561631,0.35,1.233282398794627,-0.93,0.13,0.0011865125592510908,2.061223075608916,2.0274,-0.3043682584623216,0.49294261568714565
2021-01-15,-0.007204411001071506,0.055507279835157644,0.0987837986950777,0.14775486998369916,1.0574460283403728,0.39473684210526316,0.8421052631578947,-0.0537253993561631,0.35,1.233282398794627,-0.93,0.13,0.0011865125592510908,2.061223075608916,2.0274,-0.30185124345203485,0.4883247232802628
2021-01-18,0.013143032548155981,0.0638872586896552,0.12013291831258231,0.14930192858602015,1.0728001551843376,0.6052631578947368,0.7894736842105263,0.12128134151858469,0.9,1.234814019805165,-0.99,-0.05999999999999994,0.008016405199539512,2.065972748832906,2.0194,0.5913539971006574,0.6239005746921031
2021-01-19,-0.01037243854506611,0.044101551245671916,0.11822031961649404,0.1480540287885729,1.0667107207909952,0.4473684210526316,0.8421052631578947,0.12128134151858469,0.9,1.234814019805165,-0.99,-0.05999999999999994,0.008016405199539512,2.065972748832906,2.0194,0.5894001462549469,0.618835789599336
2021-01-20,0.0023869542224843245,0.07119981891319051,0.12190240648296809,0.12946038639224128,0.9372809084824739,0.5526315789473685,0.8947368421052632,0.12128134151858469,0.9,1.234814019805165,-0.99,-0.05999999999999994,0.008016405199539512,2.065972748832906,2.0194,0.5874504325291616,0.6137859237217038
2021-01-21,0.024657494884186705,0.07701206238459916,0.12960809938179493,0.1334619982875355,0.9697827649850096,0.8421052631578947,0.9210526315789473,0.12128134151858469,0.9,1.234814019805165,-0.99,-0.05999999999999994,0.008016405199539512,2.065972748832906,2.0194,0.5855048280909932,0.608750588358659
2021-01-22,0.023474297713710162,0.07951393193961939,0.1272579149442187,0.131676174243422,0.9604992686403329,0.8157894736842105,0.8421052631578947,0.12128134151858469,0.9,1.234814019805165,-0.99,-0.05999999999999994,0.008016405199539512,2.065972748832906,2.0194,0.5835633053126917,0.603729397873831
2021-01-25,0.019488029428157166,0.07783352766403931,0.1485283754828956,0.13130963846977256,0.9610461080520551,0.6842105263157895,0.8421052631578947,-0.105177933952006,0.2,1.234855619510545,-0.99,0.0,-0.006395559508947336,2.074589774472359,2.0494,-0.5672065153870283,0.6025319171399559
2021-01-26,0.007877343946796879,0.059103098525712786,0.12315035308613655,0.15258252610882347,1.1178181888350978,0.5,0.8421052631578947,-0.105177933952006,0.2,1.234855619510545,-0.99,0.0,-0.006395559508947336,2.074589774472359,2.0494,-0.5673352776269251,0.5977204129385043
2021-01-27,0.0003087409175534831,0.06209564495420422,0.10944748328555177,0.15184154336594619,1.114613622141064,0.5263157894736842,0.868421052631579,-0.105177933952006,0.2,1.234855619510545,-0.99,0.0,-0.006395559508947336,2.074589774472359,2.0494,-0.5674640615137223,0.5929224028834909
2021-01-28,-0.03670372516469773,0.025781715853735742,0.08004128079199249,0.17433614719687224,1.278668828526106,0.0,0.7368421052631579,-0.105177933952006,0.2,1.234855619510545,-0.99,0.0,-0.006395559508947336,2.074589774472359,2.0494,-0.5675928670571482,0.5881375541428653
