date,width_z,stress,trend_ok,momentum_score,vol_high,vol_low,breadth,top_sector_conc,y_reg,y_cls
2020-12-21,1.3974311949468725,0.9258406639189021,1,1.0,0.0,1.0,0.8157894736842105,1.0,0.040937008799921015,0
2020-12-22,1.7187028269783908,0.9999577283855229,0,0.5,0.0,1.0,0.10526315789473684,1.0,0.061097983672670164,0
2020-12-23,-0.7474359032081078,0.0032719668481985364,0,1.0,0.0,1.0,0.7368421052631579,1.0,0.059332682038184315,0
2020-12-24,-0.7275837031410269,0.0014334628783732157,0,0.5,0.0,1.0,0.3684210526315789,1.0,0.06490567025562455,0
2020-12-25,-0.651845447468939,0.03492777810173729,0,1.0,0.0,1.0,0.7105263157894737,1.0,0.04582543798661742,0
2020-12-28,-0.5141109962344012,0.10386252410976167,0,0.5,0.0,1.0,0.5,1.0,0.06296164890096478,0
2020-12-29,1.8203764373678761,0.9931865377203507,0,1.0,0.0,1.0,0.47368421052631576,1.0,0.06062194035553503,0
2020-12-30,0.5822124402404307,0.5385152368949142,0,1.0,0.0,1.0,0.7631578947368421,1.0,0.038029952420279844,0
2020-12-31,1.6768332095947136,0.9255780499689509,1,1.0,0.0,0.0,0.8947368421052632,1.0,0.021996428643050292,0
2021-01-04,1.9463335829986765,0.9993186005301922,1,1.0,0.0,0.0,0.6842105263157895,1.0,0.01732845612335332,0
2021-01-05,1.7687622650902577,0.9568234937791186,1,1.0,0.0,0.0,0.6842105263157895,1.0,0.0031123972656894594,0
2021-01-06,-0.5007700306736523,0.0011315446908689737,1,1.0,0.0,0.0,0.5526315789473685,1.0,0.01120379542883354,0
2021-01-07,-0.359653508363592,0.09022685424306295,1,1.0,0.0,0.0,0.6052631578947368,1.0,0.018731511048545535,0
2021-01-08,0.1761929253163356,0.33454267015583916,1,1.0,0.0,0.0,0.47368421052631576,1.0,0.01594695202731189,0
2021-01-11,0.7324695843175968,0.518201733729627,0,1.0,0.0,0.0,0.34210526315789475,1.0,0.032755702394270614,0
2021-01-12,0.5361151650290631,0.40628965309939863,0,1.0,0.0,0.0,0.8947368421052632,1.0,-0.002913610844274883,0
2021-01-13,-0.3362874847958292,0.0013353862109751953,0,1.0,0.0,0.0,0.2894736842105263,1.0,0.0022802656664129284,0
2021-01-14,-0.20746090922304916,0.0306286973057552,0,0.5,0.0,0.0,0.3684210526315789,1.0,-0.012626981960163652,0
2021-01-15,-0.2640793138947238,0.006470326260133975,0,0.5,0.0,0.0,0.4473684210526316,1.0,-0.018073974258094982,0
2021-01-18,1.7266511979174846,0.777599787690106,0,1.0,0.0,0.0,0.6578947368421053,1.0,-0.016989876277744398,0
2021-01-19,-0.26012229023534755,0.008811025212877532,0,0.5,0.0,0.0,0.34210526315789475,1.0,-0.00011447587256030456,0
2021-01-20,0.4177712962783324,0.33011077964528496,0,1.0,0.0,0.0,0.7368421052631579,1.0,-0.015321014662164067,0
2021-01-21,-0.29120359831780956,0.01138668886788327,1,1.0,0.0,0.0,0.7894736842105263,1.0,-0.03491322074864389,1
2021-01-22,0.0929027242138452,0.1576361491058387,1,1.0,0.0,0.0,0.34210526315789475,1.0,-0.034313988149723196,1
2021-01-25,0.02758101214799475,0.12337248578430715,0,1.0,0.0,0.0,0.5789473684210527,1.0,-0.029191495582431948,1
2021-01-26,2.597735395103222,0.9938273648054639,0,0.5,0.0,0.0,0.10526315789473684,1.0,0.006258624803203938,0
2021-01-27,-0.2742864409942939,0.00021791791592869715,0,1.0,0.0,0.0,0.5789473684210527,1.0,0.015215402292541258,0
2021-01-28,2.555768735863361,0.9987374911683574,0,0.0,1.0,0.0,0.0,1.0,0.0411646365712286,0
2021-01-29,-0.16868506122034388,0.0017492824708435907,0,0.0,1.0,0.0,0.2631578947368421,1.0,0.04987623795454321,0
2021-02-01,-0.21663011111186753,0.0036903492409361026,0,0.0,1.0,0.0,0.7368421052631579,1.0,0.023156546000681955,0
2021-02-02,-0.025435340840217455,0.09130006187050921,0,0.5,1.0,0.0,0.7894736842105263,1.0,0.00964952949079212,0
2021-02-03,-0.20243481203426983,0.0029555651273773737,0,-0.5,1.0,0.0,0.3157894736842105,1.0,-0.0009584313708732584,0
2021-02-04,-0.22692014899075355,0.0009281816288877402,0,0.0,1.0,0.0,0.21052631578947367,1.0,0.009269635023235967,0
2021-02-05,-0.027333072581338574,0.08375217833823342,0,0.0,1.0,0.0,0.5,1.0,-0.015806986315170857,0
2021-02-08,-0.2554058288535666,0.0019192597881144261,0,0.5,1.0,0.0,0.8157894736842105,1.0,-0.01171224585406172,0
2021-02-09,0.542662218645012,0.33811868299055203,0,1.0,1.0,0.0,0.868421052631579,1.0,-0.03677958976849427,1
2021-02-10,-0.12392070404120997,0.0678516644558904,1,1.0,1.0,0.0,0.7368421052631579,1.0,-0.03416419259922476,1
2021-02-18,2.6282823997433673,0.9998271524674489,1,1.0,1.0,0.0,0.5,1.0,-0.061468224127313786,1
2021-02-19,-0.1852725518825311,6.801425301911582e-05,1,1.0,1.0,0.0,0.3684210526315789,1.0,-0.06645382319270543,1
2021-02-22,-0.8332411910923345,0.0,0,1.0,1.0,0.0,0.2631578947368421,1.0,-0.0748413073717703,1
2021-02-23,-0.8212808149772374,0.00037467150285324844,0,0.5,1.0,0.0,0.39473684210526316,1.0,-0.09001589594475412,1
2021-02-24,-0.5404123347378837,0.12247056105213612,0,-0.5,1.0,0.0,0.21052631578947367,1.0,-0.0699467669071947,1
2021-02-25,-0.7507925369234316,0.0013416115327396488,0,0.0,1.0,0.0,0.5526315789473685,1.0,-0.054464447351013634,1
2021-02-26,-0.2626904332949957,0.1918030580378535,0,-0.5,1.0,0.0,0.02631578947368421,1.0,-0.029815666528150486,1
2021-03-01,-0.5991230584987125,0.00028174200661430527,0,-0.5,1.0,0.0,0.8421052631578947,1.0,-0.05967232428998959,1
2021-03-02,-0.6196215290889414,0.00027355617970605483,0,-0.5,1.0,0.0,0.2894736842105263,1.0,-0.04632628335098232,1
2021-03-03,-0.5643449880141427,0.0005749078632929121,0,-0.5,1.0,0.0,0.8421052631578947,1.0,-0.05204861206645217,1
2021-03-04,1.3784536916111803,0.7959410941080785,0,-0.5,1.0,0.0,0.02631578947368421,1.0,-0.017860499964544974,0
2021-03-05,-0.5645886100064303,7.777959158990642e-05,0,-0.5,1.0,0.0,0.4473684210526316,1.0,-0.03278024298045179,1
2021-03-08,1.9710609405502055,0.9651040019820977,0,-1.0,1.0,0.0,0.23684210526315788,1.0,-0.002798576964577082,0
2021-03-09,-0.45064209341088984,0.008812511241181467,0,-1.0,1.0,0.0,0.15789473684210525,1.0,0.010492240138725961,0
2021-03-10,-0.4750802086798686,0.0009197010897793404,0,-1.0,1.0,0.0,0.5789473684210527,1.0,-0.005171784842163185,0
2021-03-11,-0.39151708101727056,0.0008795827271749278,0,-0.5,1.0,0.0,0.9473684210526315,1.0,-0.024333397772897003,1
2021-03-12,-0.46106944914256587,3.642167973773656e-05,0,-0.5,1.0,0.0,0.5,1.0,-0.006967219351064036,0
2021-03-15,-0.36293368790203295,0.042902585315586,0,-0.5,1.0,0.0,0.23684210526315788,1.0,0.011953814017272801,0
2021-03-16,-0.5318601211964737,6.818152566748952e-05,0,0.0,1.0,0.0,0.7894736842105263,1.0,0.010689146851023956,0
2021-03-17,-0.5893870110496724,9.539015677644189e-05,0,0.0,1.0,0.0,0.7368421052631579,1.0,-0.0035345121764107645,0
2021-03-18,-0.6777565971539202,0.00010793686538023079,0,0.0,1.0,0.0,0.7894736842105263,1.0,0.003134394846073585,0
2021-03-19,-0.6098089938669995,0.01269921519266115,0,-1.0,1.0,0.0,0.07894736842105263,1.0,0.03469730370879809,0
2021-03-22,-0.7257598664471169,0.0001359004771480605,0,-0.5,1.0,0.0,0.8421052631578947,1.0,0.02680799581890514,0
2021-03-23,-0.7251621642755541,0.00039089863768944523,0,-0.5,1.0,0.0,0.34210526315789475,1.0,0.02921683160269062,0
2021-03-24,-0.7388520245713726,0.0001844296666967438,0,-1.0,1.0,0.0,0.23684210526315788,1.0,0.043789146071574025,0
2021-03-25,-0.8063536800802544,0.00013387076978519323,0,-1.0,1.0,0.0,0.5,1.0,0.036654138624793164,0
2021-03-26,-0.8440222597479118,0.0047749737559194105,0,-0.5,1.0,0.0,0.8947368421052632,1.0,0.006034963925347636,0
2021-03-29,-0.9119844013680971,0.0009256652698882853,0,0.0,0.0,0.0,0.4473684210526316,1.0,0.0030040503362736004,0
2021-03-30,-0.9489391715065946,0.0001271204660251621,0,0.0,0.0,0.0,0.7631578947368421,1.0,0.008347984116785723,0
2021-03-31,-0.9838252344248274,0.0005824479622258533,0,-0.5,0.0,0.0,0.21052631578947367,1.0,0.012353132425472868,0
2021-04-01,-0.9465495990927729,0.028309873964295258,1,0.0,0.0,0.0,0.9473684210526315,1.0,0.004091768858424549,0
2021-04-02,-0.8630267509188299,0.049432182381647365,1,0.5,0.0,0.0,0.9210526315789473,1.0,0.007763432632209133,0
2021-04-06,-1.1221566487501256,0.00010147533345993821,1,0.5,0.0,0.0,0.2894736842105263,1.0,0.004947479642874564,0
2021-04-07,-1.1982780203028538,0.0004258879212876373,0,0.5,0.0,0.0,0.3157894736842105,1.0,0.00950238223453903,0
2021-04-08,-1.2335939578152924,0.00014128746893018223,1,0.5,0.0,0.0,0.6578947368421053,1.0,0.01089932766022561,0
2021-04-09,-1.2876768043662699,0.00029257806178916595,0,0.5,0.0,1.0,0.2894736842105263,1.0,0.02114803145515065,0
2021-04-12,-0.8656747513540415,0.1933778790473857,0,-0.5,0.0,1.0,0.15789473684210525,1.0,0.03097993521035658,0
2021-04-13,-1.298536581979007,0.00033309208125755467,0,0.0,0.0,1.0,0.3684210526315789,1.0,0.03427587323931092,0
2021-04-14,-1.252191806858814,0.0009324173485834146,0,0.0,0.0,1.0,0.8421052631578947,1.0,0.03101040932922139,0
2021-04-15,-1.2530634255196234,0.00011774339485672784,0,0.0,0.0,1.0,0.18421052631578946,1.0,0.039623316001729414,0
2021-04-16,-1.2409881121355373,0.0008984847363281148,0,0.5,0.0,1.0,0.7631578947368421,1.0,0.025107739394392814,0
2021-04-19,0.0020193692402652296,0.661456202909367,1,0.5,0.0,1.0,0.8157894736842105,1.0,0.005136781581299488,0
2021-04-20,-1.2499686889891661,0.000612005696960971,1,0.5,0.0,1.0,0.2631578947368421,1.0,0.000995563937453925,0
2021-04-21,-1.2283142804566205,0.009241112584337172,0,0.5,0.0,1.0,0.5,1.0,0.0016719282577857264,0
2021-04-22,-1.2642844502208324,0.00040278188481779656,1,0.5,0.0,1.0,0.6842105263157895,1.0,-0.005385117154574792,0
2021-04-23,-1.2323137562390551,0.0020874391585951066,1,0.5,0.0,1.0,0.5789473684210527,1.0,-0.0015526265124967686,0
2021-04-26,-1.246930066725235,0.00035377157377438766,0,0.5,0.0,1.0,0.3157894736842105,1.0,-0.008927741655036736,0
2021-04-27,-1.236339125457067,0.00041765134013439244,0,0.5,0.0,1.0,0.5789473684210527,1.0,0.0028837874538605313,0
2021-04-28,-1.2287598927508079,0.015471875786641116,0,0.5,0.0,1.0,0.6578947368421053,1.0,0.0059262424786201695,0
2021-04-29,-1.238648434558695,0.0017401202112340133,0,0.5,0.0,1.0,0.7368421052631579,1.0,0.004994710520492385,0
2021-04-30,-1.210169432382475,0.06601456993689524,0,0.5,0.0,1.0,0.21052631578947367,1.0,0.008456366106469604,0
2021-05-06,0.9976966783234934,0.9967447906339234,0,0.5,0.0,1.0,0.2894736842105263,1.0,0.01331990495657065,0
2021-05-07,0.09347133494104964,0.5949656686973003,0,0.0,0.0,1.0,0.23684210526315788,1.0,0.017563723435942036,0
2021-05-10,-1.0166759251515833,0.03777452608092757,0,0.0,0.0,1.0,0.5,1.0,0.021392017285560838,0
2021-05-11,1.0881990716742103,0.9206840268755507,0,-0.5,0.0,1.0,0.5,1.0,0.04270504710362433,0
2021-05-12,-0.9746510053743421,0.0030828374345544603,0,-0.5,0.0,1.0,0.7105263157894737,0.6666666666666666,0.03532363663830229,0
2021-05-13,-0.603786800286182,0.18426113612472006,0,-0.5,0.0,1.0,0.13157894736842105,0.6666666666666666,0.051426856074218374,0
2021-05-14,1.492342788434786,0.9689517296564116,0,0.5,0.0,1.0,0.8421052631578947,0.6666666666666666,0.03609129294870317,0
2021-05-17,-0.7658332840859898,0.002734302452161826,0,0.5,0.0,1.0,0.7631578947368421,0.6666666666666666,0.03309349077194579,0
2021-05-18,-0.756908342560267,0.0004966229760727642,1,0.5,0.0,1.0,0.6052631578947368,0.6666666666666666,0.03450775381487281,0
2021-05-19,-0.7900784558934809,0.006679673621965943,0,0.5,0.0,1.0,0.3157894736842105,0.6666666666666666,0.028676256096725528,0
2021-05-20,-0.8250447903190552,0.0039746022536715905,1,0.5,0.0,1.0,0.6578947368421053,0.6666666666666666,0.02595432396251418,0
2021-05-21,-1.0371839145896444,0.0,0,0.5,0.0,1.0,0.34210526315789475,1.0,0.032064499031440485,0
2021-05-24,-1.0371389867495642,0.000374673366404059,0,0.5,0.0,1.0,0.6842105263157895,1.0,0.0315019037264459,0
2021-05-25,1.294197668017894,0.8740617497545251,0,1.0,0.0,0.0,0.8947368421052632,1.0,0.007046175444898939,0
2021-05-26,-0.9360354438223043,0.0003043080199099916,1,1.0,0.0,0.0,0.4473684210526316,1.0,0.007532980307054515,0
2021-05-27,-0.7844034401612929,0.06407352063545349,1,1.0,0.0,0.0,0.5789473684210527,1.0,0.008688999456735846,0
2021-05-28,-0.8860297781631338,0.002373888102956681,1,1.0,0.0,0.0,0.39473684210526316,1.0,0.005146677141943723,0
2021-05-31,-0.8685797210693482,0.0046918130849236735,1,1.0,0.0,0.0,0.6052631578947368,1.0,-0.007474806545460733,0
2021-06-01,-0.8267544598869556,0.01251406468474169,0,1.0,0.0,0.0,0.7368421052631579,1.0,-0.028127778006255655,1
2021-06-02,-0.8479099419954073,0.005254918842759302,0,1.0,0.0,0.0,0.15789473684210525,1.0,-0.010835578762246834,0
2021-06-03,-0.9460405919644035,0.0010210884772238725,0,1.0,0.0,0.0,0.4473684210526316,1.0,-0.004565693700099183,0
2021-06-04,-0.9935370967673335,0.06927953452550033,0,1.0,0.0,1.0,0.5789473684210527,1.0,-0.007854993761638784,0
2021-06-07,-1.102357613864099,0.0375246244794255,0,1.0,0.0,1.0,0.6052631578947368,1.0,-0.006863047871266015,0
2021-06-08,-1.0340526917888397,0.06500529211649761,0,0.5,0.0,0.0,0.34210526315789475,1.0,0.007201880564615237,0
2021-06-09,-1.1947404176319907,0.0005502398140751019,0,1.0,0.0,1.0,0.3684210526315789,1.0,0.0023870596940003264,0
2021-06-10,-1.2601150162586037,0.004214409670508468,0,1.0,0.0,1.0,0.631578947368421,1.0,0.009313265955226413,0
2021-06-11,-1.2956877622074998,0.009617591986997163,0,1.0,0.0,1.0,0.4473684210526316,1.0,0.01635436856393868,0
2021-06-15,1.3795436460017747,0.9327066379350613,0,0.0,0.0,1.0,0.2894736842105263,1.0,0.013241494312350888,0
2021-06-16,1.8082764543627319,0.9980940383110509,0,0.0,0.0,1.0,0.05263157894736842,1.0,0.03786607503138595,0
2021-06-17,1.8079513220734689,0.9711982955977879,0,0.0,0.0,0.0,0.6052631578947368,1.0,0.026683646501447944,0
2021-06-18,-0.2676350057338105,0.3038536587220164,0,0.0,0.0,0.0,0.7105263157894737,1.0,0.005103143655886377,0
2021-06-21,-0.9815001015998008,0.011771984148818894,0,0.0,0.0,1.0,0.4473684210526316,1.0,0.013378871385609115,0
2021-06-22,-0.9339121026772575,0.013088190982700967,0,0.5,0.0,0.0,0.631578947368421,1.0,0.0048408384217013545,0
2021-06-23,1.208666931450769,0.8186493012123154,1,1.0,0.0,1.0,0.7368421052631579,1.0,0.003053944104474793,0
2021-06-24,-1.054538537320461,2.1080895037178624e-05,0,1.0,0.0,1.0,0.3157894736842105,1.0,0.0010578596921353434,0
2021-06-25,0.7338933873179426,0.6521642471961917,1,1.0,0.0,1.0,0.8947368421052632,1.0,-0.010517324300406528,0
2021-06-28,-0.6730372743941184,0.10982084902045118,1,1.0,0.0,1.0,0.631578947368421,1.0,-0.0006463462225275718,0
2021-06-29,-0.9149992536242454,6.689367002410624e-05,0,1.0,0.0,0.0,0.15789473684210525,1.0,0.01211891451851832,0
2021-06-30,-0.8981697937236017,0.0015581833619823771,0,1.0,0.0,0.0,0.8157894736842105,1.0,-0.0034116179830522286,0
2021-07-01,1.8700991306543893,0.9593684164801335,0,1.0,0.0,1.0,0.39473684210526316,1.0,0.006927413279035788,0
2021-07-02,2.1738386489919947,0.9999612673469949,0,0.5,1.0,0.0,0.21052631578947367,1.0,0.017695462153169306,0
2021-07-05,0.7918507337131054,0.5680963570586103,0,0.5,1.0,0.0,0.5789473684210527,1.0,0.00954131986358786,0
2021-07-06,-0.6202155771185998,0.01142819265706351,0,0.0,1.0,0.0,0.5526315789473685,1.0,0.013344063568820674,0
2021-07-07,-0.6006306711923375,0.006270968390823932,0,0.5,1.0,0.0,0.6052631578947368,1.0,0.01522420434039673,0
2021-07-08,1.383728134805249,0.739482998599904,0,0.5,1.0,0.0,0.23684210526315788,1.0,0.02353523444901584,0
2021-07-09,-0.5477666539854847,0.0032705481592379005,0,0.0,1.0,0.0,0.5,1.0,0.01542536242124859,0
2021-07-12,-0.49056189831691815,0.01420149200839236,0,0.5,1.0,0.0,0.8947368421052632,1.0,-0.019600672038717293,0
2021-07-13,1.643322225459854,0.8048163494128204,0,1.0,1.0,0.0,0.6578947368421053,1.0,-0.04480206715312418,1
2021-07-14,-0.5718612459342522,0.0004549514645337523,0,0.5,0.0,0.0,0.3157894736842105,1.0,-0.03945741524003721,1
2021-07-15,-0.6064018197064454,0.00458360482510484,0,1.0,0.0,0.0,0.7894736842105263,1.0,-0.026584628902222907,1
2021-07-16,-0.5424392915634813,0.02050606054997328,0,1.0,1.0,0.0,0.23684210526315788,1.0,-0.0275527423691726,1
2021-07-19,-0.5914099346676375,0.001554389315038874,0,0.5,1.0,0.0,0.3684210526315789,1.0,-0.012640146891412796,0
2021-07-20,-0.638208233174815,3.0461086690002624e-05,0,0.5,1.0,0.0,0.42105263157894735,1.0,-0.01952409271853006,0
2021-07-21,-0.5220212837297646,0.060702747431064435,0,1.0,1.0,0.0,0.7105263157894737,1.0,-0.017518760623095764,0
2021-07-22,-0.6137686884320257,0.0068570809058762965,0,1.0,0.0,0.0,0.6578947368421053,1.0,-0.025377704194979978,1
2021-07-23,-0.3990759329898399,0.11141470013252959,0,1.0,0.0,0.0,0.39473684210526316,1.0,-0.01837360604486704,0
2021-07-26,2.3323363229026257,0.9999998756740774,0,-0.5,1.0,0.0,0.2631578947368421,1.0,0.0051577574075585275,0
2021-07-27,2.5133329852109974,0.9999845644748769,0,-0.5,1.0,0.0,0.21052631578947367,1.0,0.03741470325315377,0
2021-07-28,-0.19549415192464104,0.01731109585553103,0,-0.5,1.0,0.0,0.5,1.0,0.037399284396050225,0
2021-07-29,2.531520977431913,0.9973434489230609,0,-0.5,1.0,0.0,0.868421052631579,1.0,0.011855993074634696,0
2021-07-30,0.2523347204836597,0.18114472631565726,0,-0.5,1.0,0.0,0.3684210526315789,1.0,0.014912443524035535,0
2021-08-02,2.623140088278946,0.9998002749396144,0,0.0,1.0,0.0,0.7894736842105263,1.0,-0.0008962016724167743,0
2021-08-03,0.7615859886003408,0.3342115009254284,1,0.0,1.0,0.0,0.34210526315789475,1.0,-0.012837079192961731,0
2021-08-04,0.1567639461991366,0.041697678935219064,1,0.0,1.0,0.0,0.6578947368421053,1.0,-0.014833529571690152,0
2021-08-05,0.016360486729710657,0.00014093009024686,0,0.0,1.0,0.0,0.15789473684210525,1.0,-0.014443952358005552,0
2021-08-06,0.02718986077605643,0.004719099447142197,0,0.0,1.0,0.0,0.5263157894736842,1.0,-0.02701497809073261,1
2021-08-09,1.304743020347616,0.48762562324949676,0,0.5,1.0,0.0,0.5263157894736842,1.0,-0.013880846614091724,0
2021-08-10,0.07810721122554999,0.008071866774934044,0,0.5,1.0,0.0,0.7105263157894737,1.0,-0.010339783446086992,0
2021-08-11,0.05553448783266167,0.003323127733682328,0,0.5,1.0,0.0,0.39473684210526316,1.0,-0.007061429952885723,0
2021-08-12,0.010612298501079323,8.873762839689789e-05,0,0.5,1.0,0.0,0.39473684210526316,1.0,-0.016026173777633157,0
2021-08-13,-0.02232575193572756,0.0005954728531058063,0,0.5,1.0,0.0,0.39473684210526316,1.0,-0.0110129158503669,0
2021-08-16,-0.16620131924521242,0.0,0,-0.5,1.0,0.0,0.5,1.0,-0.009124264732735088,0
2021-08-17,1.0516854928674588,0.4722992352305575,0,-0.5,1.0,0.0,0.23684210526315788,1.0,0.009927414175427307,0
2021-08-18,-0.02520759489048961,0.010542014189234688,0,-0.5,1.0,0.0,0.7368421052631579,1.0,0.005978150425783202,0
2021-08-19,-0.012043464343952159,0.015558637952118403,0,-1.0,1.0,0.0,0.3684210526315789,1.0,0.009679631632679486,0
2021-08-20,0.5204119871853654,0.22275853320736194,0,-1.0,1.0,0.0,0.2631578947368421,1.0,0.01921347486153291,0
2021-08-23,0.6254220706978202,0.2977869932699536,0,-1.0,1.0,0.0,0.8421052631578947,1.0,0.023863236593598902,0
2021-08-24,-0.21825776393877366,0.000245071196449323,0,0.5,0.0,0.0,0.8947368421052632,1.0,0.02078749871511887,0
2021-08-25,-0.2706592032213304,6.756079429279615e-05,0,0.0,0.0,0.0,0.47368421052631576,1.0,0.015077975926184761,0
2021-08-26,-0.2944910552186735,0.02866922918862847,0,-0.5,0.0,0.0,0.07894736842105263,1.0,0.02669077184623747,0
2021-08-27,-0.44149045040396084,1.601068640946935e-05,0,0.0,0.0,0.0,0.6052631578947368,1.0,0.03147996956345511,0
2021-08-30,-0.5575896945054543,0.0005477235503853801,0,-0.5,0.0,0.0,0.5526315789473685,1.0,0.026962653947910198,0
2021-08-31,1.1083622141911231,0.7186079438717201,0,-0.5,0.0,0.0,0.5263157894736842,1.0,0.019196161174323878,0
2021-09-01,1.7588731622552345,0.9397982421724973,0,0.0,0.0,0.0,0.6052631578947368,1.0,0.008373144368301277,0
2021-09-02,-0.6242645734808836,0.013364720628192538,0,0.0,0.0,0.0,0.42105263157894735,1.0,-0.0008882691804789067,0
2021-09-03,-0.6550649948807121,0.0027491612094853422,0,0.0,0.0,0.0,0.4473684210526316,1.0,0.008379856077442405,0
2021-09-06,1.9054549624383568,0.963013460843635,1,1.0,0.0,0.0,0.8947368421052632,1.0,-0.0150710433514597,0
2021-09-07,-0.6158663251530085,0.005526648070285613,1,1.0,0.0,0.0,0.7368421052631579,1.0,-0.018303405776825765,0
2021-09-08,-0.6071600130292263,0.001462906818446329,1,1.0,0.0,0.0,0.23684210526315788,1.0,-0.019142337409867927,0
2021-09-09,-0.4077139050623564,0.08125181390517815,1,1.0,0.0,0.0,0.23684210526315788,1.0,-0.017675262313837092,0
2021-09-10,-0.5578722846965124,0.003870399946454165,1,1.0,0.0,0.0,0.6842105263157895,1.0,-0.022534316724543424,1
2021-09-13,-0.5668383826934931,0.007126901796405602,0,1.0,0.0,0.0,0.3157894736842105,1.0,-0.03133416407594236,1
2021-09-14,-0.6504327273286233,0.0006362261858304296,0,0.5,0.0,0.0,0.34210526315789475,1.0,-0.017910074666200315,0
2021-09-15,-0.6840241688245436,1.2667906340016817e-05,0,0.5,0.0,0.0,0.23684210526315788,1.0,-0.010292216862328063,0
2021-09-16,-0.6232337689019624,0.03677508941057015,0,-0.5,0.0,0.0,0.2894736842105263,1.0,0.005069726691428134,0
2021-09-17,1.0770760174854193,0.7280604364347641,0,0.0,0.0,0.0,0.7105263157894737,1.0,-0.012804501145354585,0
2021-09-22,1.8664749829519098,0.9958206995310508,0,-0.5,0.0,1.0,0.3157894736842105,1.0,-0.0017070928372805438,0
2021-09-23,-0.746141929251949,0.0010869085865664473,0,-0.5,0.0,1.0,0.7368421052631579,1.0,-0.007429094419379112,0
2021-09-24,-0.7383775872672422,0.0026335775626368393,0,-1.0,0.0,1.0,0.39473684210526316,1.0,0.004037349412436608,0
2021-09-27,1.8371192531609744,0.9810449501794621,0,0.0,0.0,1.0,0.5,1.0,-0.0009227290403349686,0
2021-09-28,-0.6216017026710705,0.01372206878689129,0,0.0,0.0,1.0,0.3684210526315789,1.0,0.008784298446829153,0
2021-09-29,-0.022441165907759245,0.2702701053291247,0,-1.0,0.0,1.0,0.13157894736842105,1.0,0.017161303594982025,0
2021-09-30,-0.6482177316824769,0.0026251778602605367,0,-0.5,0.0,1.0,0.6578947368421053,1.0,0.007825445270660092,0
2021-10-08,2.012813517592672,0.9972622746111365,0,-1.0,0.0,1.0,0.5,1.0,0.008668824748467419,0
2021-10-11,-0.09157734090065119,0.23284201922702788,0,0.5,0.0,1.0,0.47368421052631576,0.6666666666666666,0.007329164113955233,0
2021-10-12,-0.39031553353348974,0.09061472152292538,0,-1.0,0.0,0.0,0.18421052631578946,0.6666666666666666,0.017743749887102256,0
2021-10-13,-0.6725077985862872,0.0009293892194897475,0,-0.5,0.0,1.0,0.6578947368421053,0.6666666666666666,-0.0034097957701298975,0
2021-10-14,-0.6755131703708638,0.00033188272197111503,0,-0.5,0.0,1.0,0.5263157894736842,0.6666666666666666,-0.011666608456790573,0
2021-10-15,-0.6707687008700082,0.0053741209460884945,0,0.0,0.0,1.0,0.6052631578947368,0.6666666666666666,-0.011624622876239,0
2021-10-18,1.8093499179662047,0.956725581219645,0,-1.0,0.0,1.0,0.18421052631578946,0.6666666666666666,-0.0045036412475268905,0
2021-10-19,-0.6835309835478501,0.0028745676706721313,1,0.0,0.0,1.0,0.868421052631579,0.6666666666666666,-0.018665868775847305,0
2021-10-20,-0.6294492981926965,0.02825114378439542,0,0.0,0.0,1.0,0.34210526315789475,0.6666666666666666,-0.012589102508351768,0
2021-10-21,-0.7087450311925158,0.0009888347918199493,0,0.0,0.0,1.0,0.42105263157894735,0.6666666666666666,-0.0032613828480745344,0
2021-10-22,-0.6669196745660977,0.014309724260172229,0,0.0,0.0,1.0,0.8421052631578947,0.6666666666666666,-0.009643854366620852,0
2021-10-25,-0.766136343316018,7.459217225869615e-06,0,0.5,0.0,1.0,0.5263157894736842,0.6666666666666666,-0.012941699849157717,0
2021-10-26,-0.8398516714503931,5.790620235970087e-06,0,0.0,0.0,1.0,0.3684210526315789,0.6666666666666666,-0.00838686190412008,0
2021-10-27,-0.7871542164865813,0.017508084670995683,0,-1.0,0.0,1.0,0.07894736842105263,0.6666666666666666,0.0032036928465020154,0
2021-10-28,-0.8202219420110655,0.0013366023359904747,0,-0.5,0.0,1.0,0.23684210526315788,0.6666666666666666,0.02394112872435783,0
2021-10-29,-0.8069672657037886,0.002043925655817452,0,-0.5,0.0,1.0,0.7368421052631579,0.6666666666666666,0.01594014949215361,0
2021-11-01,1.216260797547125,0.7824513149428028,0,-0.5,0.0,0.0,0.5263157894736842,0.6666666666666666,0.012867409740048075,0
2021-11-02,-0.8808904031152802,0.0013969972148341423,0,-0.5,0.0,0.0,0.42105263157894735,0.6666666666666666,0.017492871688882028,0
2021-11-03,-0.9482621699824489,1.6906559236845773e-05,0,-0.5,0.0,1.0,0.42105263157894735,0.6666666666666666,0.019333518200191024,0
2021-11-04,-0.940488541380078,0.002550546138987537,0,0.5,0.0,1.0,0.7368421052631579,0.6666666666666666,0.005481820430040418,0
2021-11-05,-1.008542923241246,0.005290213018737818,0,-0.5,0.0,1.0,0.3157894736842105,0.6666666666666666,0.016650248485888586,0
2021-11-08,-1.0259677322531315,0.007250814619920975,0,-0.5,0.0,1.0,0.4473684210526316,0.6666666666666666,0.022938039026249024,0
2021-11-09,-1.1263524310200006,3.195619217374752e-05,0,0.0,0.0,1.0,0.631578947368421,0.6666666666666666,0.017190710224272987,0
