date,width_z,stress,fired,alert_level
2023-05-11,-0.5800724230744418,5.1335507641802586e-05,0,green
2023-05-12,0.42336048745895155,0.4076079182245509,0,green
2023-05-15,-0.6604860415102765,0.0,0,green
2023-05-16,-0.6956195005837434,0.0003746727691879351,0,green
2023-05-17,-0.6739834580144309,0.013187037959400507,0,green
2023-05-18,-0.2513990979028243,0.19592289263883667,0,green
2023-05-19,-0.3760379566624018,0.09760558258781914,0,green
2023-05-22,-0.43923732727195913,0.03651161752517552,0,green
2023-05-23,-0.5244340964339081,0.006232188141444794,0,green
2023-05-24,-0.6120883985198993,0.0032272521617244315,0,green
2023-05-25,-0.6571940191136079,0.000724996066487452,0,green
2023-05-26,-0.7373590840483852,0.00015402839914322082,0,green
2023-05-29,-0.7470392051144819,0.007328847152144007,0,green
2023-05-30,-0.7712326600758616,4.0480343529893204e-05,0,green
2023-05-31,1.7307397874100698,0.9735709437717455,1,yellow
2023-06-01,-0.9011503291424144,0.0001289381829568833,0,green
2023-06-02,1.8214859675149586,0.995708126676467,1,red
2023-06-05,-0.7751556111696797,0.01887702574912675,0,green
2023-06-06,-0.0693534106969442,0.3219960932488775,0,green
2023-06-07,-0.8236861716661267,0.00013982357090624442,0,green
2023-06-08,-0.7612232262521638,0.0007426142293396315,0,green
2023-06-09,-0.7309668242530715,0.01974549639816102,0,green
2023-06-12,-0.832815830004377,0.0015209963561789966,0,green
2023-06-13,-0.742075155268423,0.03554440846285817,0,green
2023-06-14,-0.8181527421583986,0.00016457250853564654,0,green
2023-06-15,2.0625041863741886,0.9981458674131825,1,red
2023-06-16,-0.7034862895387887,0.0022230049717098716,0,green
2023-06-19,-0.6675147328137692,0.023198060137527704,0,green
2023-06-20,-0.7940129688484071,7.883722294438259e-05,0,green
2023-06-21,2.0571030971771034,0.9999754113888971,1,red
2023-06-26,-0.1919369947675258,0.15248214773656338,0,green
2023-06-27,-0.5097400681075499,0.0004666770699784677,0,green
2023-06-28,-0.5385751015303707,0.0002530847917790609,0,green
2023-06-29,-0.55938502825889,0.00010913702744905266,0,green
2023-06-30,-0.6145517200393751,0.00035928627828322486,0,green
2023-07-03,1.268709790291055,0.7050644888938563,1,green
2023-07-04,-0.6168886700812996,3.5667005244473525e-05,0,green
2023-07-05,-0.6409217119525804,0.00024780611221717164,0,green
2023-07-06,-0.6801437626538324,0.0002494801253212566,0,green
2023-07-07,-0.7104663945992282,5.9698099384740567e-05,0,green
2023-07-10,-0.7525225501007624,2.3658440987640233e-05,0,green
2023-07-11,-0.7819611738040173,0.0011236498619625298,0,green
2023-07-12,-0.7523430002595743,0.008864857932346119,0,green
2023-07-13,2.0458962781569188,0.9998927524434977,1,red
2023-07-14,-0.676681101253999,0.0002440060292839498,0,green
2023-07-17,-0.7404376149587021,0.00026221268293750966,0,green
2023-07-18,-0.7953512408358911,7.617283653538696e-05,0,green
2023-07-19,-0.7961029547509191,0.012176714875286848,0,green
2023-07-20,-0.7437955307377176,0.014973151820767711,0,green
2023-07-21,-0.889900335858002,0.002122696608508945,0,green
2023-07-24,-0.9806634556984867,0.00021705243217318317,0,green
2023-07-25,2.284590580664823,0.9999871197837124,1,red
2023-07-26,-0.642505321351311,0.00010527624097739533,0,green
2023-07-27,-0.6702819238433846,0.00016158272314234154,0,green
2023-07-28,2.36527354002098,0.9991809944656035,1,red
2023-07-31,-0.4789243652778067,0.004210552281678279,0,green
2023-08-01,-0.5076503788130836,0.0003161381535888816,0,green
2023-08-02,-0.3608889621890139,0.05198395666508851,0,green
2023-08-03,0.1485997721304649,0.2542334687506149,0,green
2023-08-04,-0.4910460286558094,0.0001430604876416934,0,green
2023-08-07,-0.4319067021512676,0.005997507660150524,0,green
2023-08-08,-0.46832048756742517,7.249207773281756e-05,0,green
2023-08-09,-0.369036266196679,0.0,0,green
2023-08-10,-0.5130383197945316,0.0003746734921003879,0,green
2023-08-11,2.094303986957456,0.8900521896414211,1,green
2023-08-14,-0.4069641798078678,0.001354022960445681,0,green
2023-08-15,-0.33066715301515737,0.030119924971912078,0,green
2023-08-16,-0.40147452936623945,0.0030544834998972813,0,green
2023-08-17,-0.4344261753135976,0.00037188788750753415,0,green
2023-08-18,2.120772382020624,0.9105431180808295,1,green
2023-08-21,-0.25681552308205197,0.0267323613228032,0,green
2023-08-22,-0.35469754598011677,0.061089561712292934,0,green
2023-08-23,2.088586338640132,0.9523050111583408,1,yellow
2023-08-24,-0.04950292022803996,0.1308246104887295,0,green
2023-08-25,1.6150692571004794,0.78415324623956,1,green
2023-08-28,-0.35348723299688123,0.0016763031858563605,0,green
2023-08-29,2.5614804639700357,0.9791582609069297,1,yellow
2023-08-30,-0.17459825698543735,0.0042161799846903575,0,green
2023-08-31,-0.23618058530477615,0.0001891552116102249,0,green
2023-09-01,-0.23278349978713875,0.0006285835558625867,0,green
2023-09-04,-0.05567037855922187,0.057579000121111404,0,green
2023-09-05,-0.20496802718245039,1.0398166491440132e-05,0,green
2023-09-06,-0.2281957938911901,0.0001968565351610678,0,green
2023-09-07,-0.1795507345741458,0.002864003111501383,0,green
2023-09-08,-0.26941528822960065,0.0005782878247193191,0,green
2023-09-11,-0.23651087866048193,0.0006596845245477174,0,green
2023-09-12,-0.2876543861697094,1.7516435549289092e-05,0,green
2023-09-13,-0.3150816526461013,3.786786031818398e-05,0,green
2023-09-14,-0.3210243094097072,0.006019699527893229,0,green
2023-09-15,-0.3752999115685769,0.003285727300213402,0,green
2023-09-18,-0.43098647082742175,0.00011031230460678451,0,green
2023-09-19,-0.5012065849018181,0.00023362644614710926,0,green
2023-09-20,-0.6027323617911592,5.0689571359553496e-05,0,green
2023-09-21,-0.6486526778490636,0.00040211013269846784,0,green
2023-09-22,2.1704033259282993,0.9994018268815321,1,red
2023-09-25,-0.6144489146861424,0.002292408639458726,0,green
2023-09-26,-0.73669950839645,0.0005094902511473485,0,green
2023-09-27,-0.7743536085417093,0.005196396146025239,0,green
2023-09-28,-0.8037622646828166,0.0012633793759568592,0,green
2023-10-09,0.05141839286337766,0.3861990346297809,0,green
2023-10-10,0.9147809658671914,0.7470585905896524,1,green
2023-10-11,-0.8464413837565835,0.005744112899514241,0,green
2023-10-12,-0.7384079730035915,0.04333936636127298,0,green
2023-10-13,-0.8219286060376658,0.009942591090354494,0,green
2023-10-16,-0.06954851675072594,0.321531926343496,0,green
2023-10-17,-0.8469195563060866,1.6283746950275663e-05,0,green
2023-10-18,-0.8185513282670832,0.0018629541544583229,0,green
2023-10-19,1.8811696109416487,0.9886776128229067,1,red
2023-10-20,-0.7450202352067057,0.0027882462578960646,0,green
2023-10-23,0.33052463068146426,0.4514582198804,0,green
2023-10-24,-0.6933830623448685,0.0016893433086818041,0,green
2023-10-25,-0.6663544818665799,0.0003639379728631966,0,green
2023-10-26,-0.5004567201064807,0.054504118904127236,0,green
2023-10-27,2.154825918090476,0.9472940602858294,1,yellow
2023-10-30,2.072794548113902,0.9376514196626343,1,yellow
2023-10-31,-0.6145503672830461,0.00012928151444812743,0,green
2023-11-01,-0.6255302171153896,0.00017775101113054822,0,green
2023-11-02,-0.6055627071908749,0.004166524385240881,0,green
2023-11-03,-0.5321858023769955,0.01325533456436203,0,green
2023-11-06,2.314600783425102,0.9890258663481065,1,red
2023-11-07,-0.5066991208313865,8.972054205798864e-05,0,green
2023-11-08,-0.5448548104749273,9.846987302871813e-05,0,green
2023-11-09,-0.578384562215994,0.0,0,green
2023-11-10,-0.4052966293320833,0.09689375866941248,0,green
2023-11-13,1.640921821158634,0.8748806490760113,1,green
2023-11-14,-0.6722391457390012,8.454567935731476e-05,0,green
2023-11-15,1.5337987534288993,0.8673211753877448,1,green
2023-11-16,-0.7447185416142407,0.0003333307072539545,0,green
2023-11-17,-0.5576636855070268,0.11768429633285725,0,green
2023-11-20,-0.8506911553546315,0.012761177339553799,0,green
2023-11-21,-0.8524338826008151,0.012089103837007028,0,green
2023-11-22,-0.6844301887853192,0.07288832306594217,0,green
2023-11-23,-0.8692830946099339,0.0020691430997053823,0,green
2023-11-24,-0.9360574558740433,0.00019582529199255077,0,green
2023-11-27,1.1919353725411093,0.8794040657507659,1,green
2023-11-28,-0.9955748620759044,0.00014263262454269053,0,green
2023-11-29,-0.9181060525168957,0.0396502741299533,0,green
2023-11-30,-1.031330119244416,0.00013029183493957434,0,green
2023-12-01,-0.9593743539958645,0.05086514497466397,0,green
2023-12-04,0.8574118700401309,0.8675081183193057,1,green
2023-12-05,1.549518095343199,0.9999735814808814,1,red
2023-12-06,-0.9017074251407101,0.03241045387595601,0,green
2023-12-07,-0.9654083617971978,0.0004165141001862025,0,green
2023-12-08,-0.7818475153766357,0.06868737281086379,0,green
2023-12-11,0.4116109240195741,0.5728226030510547,0,green
2023-12-12,-0.8733509296347818,0.0026390649614160626,0,green
2023-12-13,1.5531837504502037,0.974919226380675,1,yellow
2023-12-14,-0.7578236026736312,0.054735941605765975,0,green
2023-12-15,-0.853036368415698,0.0028282627365423772,0,green
2023-12-18,-0.8593745386460014,0.005128626723301534,0,green
2023-12-19,-0.8914915461854099,0.00010880682205093881,0,green
2023-12-20,1.4492296313791975,0.9807334531071741,1,red
2023-12-21,-0.7212154375796832,0.05144673876229133,0,green
2023-12-22,1.5262605334185895,0.9477978565377932,1,yellow
2023-12-25,-0.7418765721963555,0.00017480248423215115,0,green
2023-12-26,-0.6703503622368265,0.030032517813049355,0,green
2023-12-27,-0.7290838521414676,0.00017433812977842578,0,green
2023-12-28,2.0959663588808404,0.9999853698802664,1,red
2023-12-29,-0.4963069829341016,0.0010227247404390495,0,green
2024-01-02,-0.3446123197560286,0.06118250605321881,0,green
2024-01-03,-0.5465922980936628,0.003967753953140907,0,green
2024-01-04,-0.5637772728593187,0.0020481254203018177,0,green
2024-01-05,0.10983756608764993,0.3133023290683041,0,green
2024-01-08,1.8977555383969038,0.973521363994309,1,yellow
2024-01-09,-0.4719599384569344,0.026022063688423486,0,green
2024-01-10,-0.5552572411371386,0.00048824161777765904,0,green
2024-01-11,-0.20995108424184084,0.14058294595559112,0,green
2024-01-12,-0.49083771043620783,0.0025255142459145326,0,green
2024-01-15,-0.46763661518764615,0.015647286962449887,0,green
2024-01-16,-0.3876722247272493,0.03772567077076704,0,green
2024-01-17,2.3727955076603795,0.999991837802048,1,red
2024-01-18,-0.20284195976319788,0.010490788779961367,0,green
2024-01-19,-0.24664270349136405,0.0066070448409422545,0,green
2024-01-22,2.770669287814533,0.9999999920179344,1,red
2024-01-23,0.378759425886755,0.10638692466961178,0,green
2024-01-24,2.5741123083280693,0.8694463752865541,1,green
2024-01-25,3.0012193326419485,0.9941338669148989,1,red
2024-01-26,1.558112206266072,0.5739349632599644,0,green
2024-01-29,1.7258158925507356,0.635455342433476,1,green
2024-01-30,2.718269378488729,0.9632421234246499,1,yellow
2024-01-31,1.6905455974228143,0.6024408828194123,1,green
2024-02-01,0.32918088197258066,0.0023424757756953128,0,green
2024-02-02,0.5862379199506179,0.0,0,green
2024-02-05,0.5949900656942727,0.0003747303613001043,0,green
2024-02-06,3.4799676145558376,0.880100517182384,1,yellow
2024-02-07,1.1349783886953988,0.0010487960173516909,0,green
2024-02-08,1.142587644085387,0.00018399570225032365,0,green
2024-02-19,1.1880604573421722,0.0019040707836367667,0,green
2024-02-20,1.1185947757143906,2.214888510424922e-05,0,green
2024-02-21,1.1045925122484312,0.00039072995851709635,0,green
2024-02-22,0.9882670083163366,0.0003083567070515762,0,green
2024-02-23,0.9193074711086553,7.564096024116558e-05,0,green
2024-02-26,0.886509649289534,0.0003364853137029322,0,green
2024-02-27,0.795405225734934,0.011021977713104928,0,green
2024-02-28,0.845845236240903,0.009247285947178104,0,green
2024-02-29,0.9009158839318386,0.028542021717553108,0,green
2024-03-01,0.7465538327139448,0.0005935513074124411,0,green
2024-03-04,0.6862699649211218,0.0009104033638749177,0,green
2024-03-05,0.6169502452585822,0.0013961517299870406,0,green
2024-03-06,0.4948475021908092,0.00012276795203826945,0,green
2024-03-07,0.4972446298483855,0.017780743460980335,0,green
2024-03-08,0.43814093511484686,0.0019500358508470995,0,green
2024-03-11,0.5301722264660346,0.06764471340411511,0,green
2024-03-12,0.6140487740603129,0.12931638883673457,0,green
2024-03-13,0.039530206747595095,5.0847226247513945e-05,0,green
2024-03-14,-0.060125716493056806,0.0007411023561307665,0,green
2024-03-15,-0.10378441177894066,0.00025457860851654167,0,green
2024-03-18,-0.17868702235968253,0.0008306433111328915,0,green
2024-03-19,-0.20753729663022827,8.349931703507644e-05,0,green
2024-03-20,-0.30978189392264943,6.552228577193703e-05,0,green
2024-03-21,-0.16892717822426084,0.09031151877249666,0,green
2024-03-22,-0.26830989534363464,0.008841415259791456,0,green
2024-03-25,-0.2805355067251359,0.006015576108836628,0,green
2024-03-26,-0.357342918888829,0.0009952606224356826,0,green
2024-03-27,0.28116755220228673,0.31604092526853533,0,green
2024-03-28,-0.5450915608955749,0.002297259145360585,0,green
2024-03-29,-0.6114302842509514,0.0011266023260020656,0,green
2024-04-01,-0.025550627336770944,0.24842464915398632,0,green
2024-04-02,-0.63302981303159,6.570732444675645e-05,0,green
2024-04-03,-0.34138652046511786,0.1332716166526901,0,green
2024-04-08,-0.18311657948591897,0.20290265706338514,0,green
2024-04-09,-0.7474105896225594,5.108358896067725e-05,0,green
2024-04-10,-0.806067638653425,0.007348916994298547,0,green
2024-04-11,-0.9107516625082882,4.297767918505175e-05,0,green
2024-04-12,-0.17103158512604136,0.3069163245763206,0,green
2024-04-15,0.4897744786229635,0.5208845348535743,0,green
2024-04-16,2.0076396266016556,0.9352962462987732,1,yellow
2024-04-17,1.6295953881880945,0.8112763274812117,1,green
2024-04-18,-0.8231698257039803,8.295822234969522e-05,0,green
2024-04-19,-0.8268481404709476,0.004634780149142614,0,green
2024-04-22,-0.6902720011685258,0.036563521665378226,0,green
2024-04-23,0.19802120493515527,0.3584934645304896,0,green
2024-04-24,1.7288537193242564,0.7939463901724795,1,green
2024-04-25,-0.8394045191365124,0.0003121051733133663,0,green
2024-04-26,2.653554419257092,0.9993546846395513,1,red
2024-04-29,2.3353162082910908,0.906627908164759,1,green
2024-04-30,-0.5665667410666255,0.00032354033923097576,0,green
2024-05-06,2.582269239419817,0.9631155567564874,1,yellow
2024-05-07,-0.4944045492588308,0.00013511782270221741,0,green
2024-05-08,-0.49113603850196247,7.986596574657475e-05,0,green
2024-05-09,-0.5408696834166254,0.0002402721926224255,0,green
2024-05-10,-0.5068489127137392,0.008504026747269496,0,green
2024-05-13,-0.6849485114360789,0.0,0,green
2024-05-14,-0.7141764516451604,0.0,0,green
2024-05-15,1.897555719865177,0.8436612868624233,1,green
2024-05-16,2.163892473533921,0.9549070759608023,1,yellow
2024-05-17,0.769205172882631,0.6176327960437671,1,green
2024-05-20,1.7247724179609139,0.9174724960545871,1,green
2024-05-21,-0.926216672333685,0.003221333539085553,0,green
2024-05-22,-1.0144083630329905,6.435489584306579e-05,0,green
2024-05-23,0.21180436106496142,0.4606295846480659,0,green
2024-05-24,-0.5811191146598813,0.1415352508925349,0,green
2024-05-27,-0.6645589166452402,0.1198111448867952,0,green
2024-05-28,-0.9392456297451272,0.0001142567183959926,0,green
2024-05-29,-1.0760497564674865,0.00043223038537042944,0,green
2024-05-30,0.2851295207589078,0.5910714878767621,0,green
2024-05-31,-1.164243879339404,2.2292103496227995e-05,0,green
2024-06-03,-1.1583776269722192,0.048408242993927424,0,green
2024-06-04,-1.1363097563400555,0.037550009125705,0,green
2024-06-05,-1.2087005101536858,0.00017204403231585344,0,green
2024-06-06,-0.8309886710961961,0.20182404754767827,0,green
2024-06-07,-1.2241731300835845,0.0018867674940233694,0,green
2024-06-11,1.2004167213294046,0.9999723441869391,1,red
2024-06-12,-1.1497818163426767,0.0009783081270512393,0,green
2024-06-13,-0.6972943434918583,0.24327847683513792,0,green
2024-06-14,-0.47025929050773263,0.35734670077885844,0,green
2024-06-17,-1.1311050363100459,0.0521222119114828,0,green
2024-06-18,-1.2600739484698869,8.592751535402148e-05,0,green
2024-06-19,-1.0599733281301995,0.09953245714333243,0,green
2024-06-20,0.38218898223235775,0.7895969773197067,1,green
2024-06-21,-1.2584272766494422,0.0014651344439302826,0,green
2024-06-24,0.8197263554951969,0.9999436930763681,1,red
2024-06-25,0.7729026629473776,0.9914295559272605,1,red
2024-06-26,0.919543428844654,0.9981609392250436,1,red
2024-06-27,0.3843868271010653,0.7785265946088381,1,green
2024-06-28,-0.6312545496871848,0.3130501837309704,0,green
2024-07-01,-1.1245224960473499,0.014848087239396967,0,green
2024-07-02,-1.142020655550147,0.00040291265126315994,0,green
2024-07-03,-0.11292595863683659,0.5751096028571918,0,green
2024-07-04,0.8803377531084792,0.9931934822876466,1,red
2024-07-05,0.6461851084825778,0.8897492368833664,1,green
2024-07-08,0.9663504681593419,0.9989511835576966,1,red
2024-07-09,1.0061876996118968,0.9994235073347804,1,red
2024-07-10,-1.112764258565366,0.00044154131643992054,0,green
2024-07-11,1.136847035939725,0.999331405825457,1,red
2024-07-12,1.1919920388353358,0.9872099195847337,1,red
2024-07-15,-0.7075244930415314,0.11568589475348531,0,green
2024-07-16,-0.8748001491792605,0.002309903721916391,0,green
2024-07-17,-0.610169200427803,0.13789768051407558,0,green
2024-07-18,-0.8721909332396706,8.078153742726831e-05,0,green
2024-07-19,0.09701370294337272,0.4652312494891755,0,green
2024-07-22,-0.8357323126563759,0.0052895112118871304,0,green
2024-07-23,1.6349890594265897,0.9999984579273281,1,red
2024-07-24,-0.7204290658429101,0.00030357970226072353,0,green
2024-07-25,1.5291496195191863,0.9356105113713558,1,yellow
2024-07-26,-0.6086809613729436,0.006511455961415808,0,green
2024-07-29,-0.1480629340345378,0.21837646317420584,0,green
2024-07-30,-0.5960460849587069,0.00018501389861387543,0,green
2024-07-31,2.4358440797188,0.9999986456342722,1,red
2024-08-01,-0.31908627958531327,0.0005243569877580131,0,green
2024-08-02,2.12315661325682,0.9068955436302074,1,green
2024-08-05,2.6616219424862715,0.999993771585328,1,red
2024-08-06,-0.08290391258155438,0.0,0,green
2024-08-07,-0.11235600448026234,0.00037467187547390505,0,green
2024-08-08,-0.15792322336143103,0.002455854582011372,0,green
2024-08-09,-0.15445711167898696,0.0005982932773494582,0,green
2024-08-12,-0.15854192972986167,0.007936870446917049,0,green
2024-08-13,-0.15484496507704074,0.002040673601473184,0,green
2024-08-14,-0.18255610596446914,0.00048419233606858777,0,green
2024-08-15,-0.05640413552509347,0.06309896272596242,0,green
2024-08-16,2.114422284172097,0.9115071479002882,1,green
2024-08-19,-0.24526953825006667,0.0011256916522137596,0,green
2024-08-20,-0.32761149893858726,0.005848327060270502,0,green
2024-08-21,-0.38840640954072225,3.203243935580645e-05,0,green
2024-08-22,-0.39627712792507536,0.031205923383276397,0,green
2024-08-23,-0.5145952255214157,3.926791191789904e-05,0,green
2024-08-26,-0.5597695932485454,0.0018705943832725924,0,green
2024-08-27,-0.4661557422290419,0.059591999811684455,0,green
2024-08-28,-0.8826562552495844,0.0012364835737998744,0,green
2024-08-29,-0.5877519046119644,0.15555560621245149,0,green
2024-08-30,1.4777131280400764,0.9999989109629247,1,red
2024-09-02,1.2615556613721504,0.9999899790758695,1,red
2024-09-03,-0.9767083814360394,0.004934976480204699,0,green
2024-09-04,0.19879173228639968,0.5545051553780465,0,green
2024-09-05,-0.9253431911417709,0.0007885363338284641,0,green
2024-09-06,-0.9138843503823018,0.003555522900649038,0,green
2024-09-09,-0.9049013602005023,0.014206765204962928,0,green
2024-09-10,-0.9644236348260644,0.00307495404441012,0,green
2024-09-11,-0.9850006723745109,0.0058456733927724595,0,green
2024-09-12,-0.9086392304258284,0.041548913685934497,0,green
2024-09-13,-0.9420376314015245,0.04913115657066308,0,green
2024-09-18,-0.9826383474542908,0.01305004036131567,0,green
2024-09-19,-0.22005318599447043,0.3891865344922746,0,green
2024-09-20,-0.9257758361942661,0.001742722600946518,0,green
2024-09-23,-0.9346095154613085,0.0002327080571573792,0,green
2024-09-24,2.0484815652870147,0.9999998295909729,1,red
2024-09-25,-0.3927010332937324,0.0065032119730415346,0,green
2024-09-26,2.6861484394848616,0.9999988488227896,1,red
2024-09-27,3.300098134306127,0.9999982514210874,1,red
2024-09-30,4.044631696434942,0.9999971894734364,1,red
2024-10-08,3.963710667745654,0.998786681021629,1,red
2024-10-09,3.956327425525497,0.9997737346245243,1,red
2024-10-10,1.4796929455283983,0.030719538233437243,0,green
2024-10-11,1.4040029581427813,0.005053265460392619,0,green
2024-10-14,1.3499739194045302,0.0007869533120503009,0,green
2024-10-15,1.3555775812679616,0.006376369137763352,0,green
2024-10-16,1.2935938576138017,0.003662226857142712,0,green
2024-10-17,1.2364960255478235,0.0009163314135506744,0,green
2024-10-18,1.4254322637822536,0.09539070109746862,0,green
2024-10-21,1.2002667719016913,0.006368844919389208,0,green
2024-10-22,1.1248998268463146,0.0006779655297896662,0,green
2024-10-23,1.0658913788621842,0.0006440534709612702,0,green
2024-10-24,1.035218030705934,0.0005462371027577622,0,green
2024-10-25,0.9770221845842295,0.0008578796160688043,0,green
2024-10-28,0.9381318197542641,0.000715614664492577,0,green
2024-10-29,0.8762497270262162,0.0009338806958882149,0,green
2024-10-30,0.8380817093832641,0.0018226998314472356,0,green
2024-10-31,0.7410452323689852,0.0011641583087593536,0,green
2024-11-01,0.6447929152534555,0.002934313442284151,0,green
2024-11-04,0.3673930483706561,0.0009982899647585967,0,green
2024-11-05,0.22567481374528092,0.01283307412756581,0,green
2024-11-06,-0.02648340289640039,0.017765063627792618,0,green
2024-11-07,0.24623871257577784,0.0,0,green
2024-11-08,0.141506514912297,0.0003746715617323585,0,green
2024-11-11,0.1429309287157651,0.01665575192439947,0,green
2024-11-12,0.056370166970752714,0.0022775960614575754,0,green
2024-11-13,-0.003987713655742036,0.0003739446734649528,0,green
2024-11-14,0.05408370810368085,0.022167695968850366,0,green
2024-11-15,-0.07247905454418385,0.00042861102774072245,0,green
2024-11-18,-0.0952492837648698,0.002044074043775892,0,green
2024-11-19,-0.07901711033380845,0.009518660653091201,0,green
2024-11-20,-0.12649646563304898,4.0852197221241916e-05,0,green
2024-11-21,-0.17316887996143987,4.041445046586868e-05,0,green
2024-11-22,1.6050119778019596,0.9963746791624312,1,red
2024-11-25,-0.17397761375660922,0.0004391031417785613,0,green
2024-11-26,-0.22483621660756317,0.00010967166568314806,0,green
2024-11-27,-0.22966755541289355,0.0003011409657258923,0,green
2024-11-28,-0.2700832506477212,0.0001679626326111843,0,green
2024-11-29,-0.32279921655115007,0.0002649976694669035,0,green
2024-12-02,-0.3601235375126445,0.000890706910677909,0,green
2024-12-03,-0.4095371113328551,0.01472865471254051,0,green
2024-12-04,-0.45996819376194825,0.0030784611599858178,0,green
2024-12-05,-0.6402912923803631,0.0015840087559139376,0,green
2024-12-06,-0.6527872603716962,0.0005564988335276014,0,green
2024-12-09,-0.7341236838124271,0.0014185703484520602,0,green
2024-12-10,-0.6951459856563091,0.06510524361520109,0,green
2024-12-11,-0.8206100296303831,0.0003631493648555879,0,green
2024-12-12,-0.9033252296347724,0.0006923816886657364,0,green
2024-12-13,0.6898599309570734,0.9993927604662853,1,red
2024-12-16,-0.9987714448573833,0.005691068991810037,0,green
2024-12-17,-1.0783887660482272,0.0012054441753326704,0,green
2024-12-18,-1.1244642131182925,0.0013859542529621833,0,green
2024-12-19,-0.10269722259016217,0.6710093549006665,1,green
2024-12-20,-0.7234841895224609,0.42125670511743274,0,green
2024-12-23,0.29096105245809734,0.9744006831308822,1,yellow
2024-12-24,-1.3459722291920333,0.0002004563408755932,0,green
2024-12-25,-1.4213232453978606,0.00016726040318199088,0,green
2024-12-26,-1.380597125043542,0.007396075253083341,0,green
2024-12-27,-1.3651359887047587,0.00842112477268853,0,green
2024-12-30,-1.3908543451026982,0.0001949422220602199,0,green
2024-12-31,0.08975800062171174,0.8663743982669981,1,green
2025-01-02,0.7744227836672594,0.9999991695119985,1,red
2025-01-03,-1.3613661320402615,0.007291704704051992,0,green
2025-01-06,-1.3509539055013788,0.023061298140511395,0,green
2025-01-07,-0.6702282461138491,0.3500459902375216,0,green
2025-01-08,-1.3325686153014629,0.0005273140475088303,0,green
2025-01-09,-1.3271175419526209,0.0003904188621588666,0,green
2025-01-10,-1.2973791820130856,0.012776144266022952,0,green
2025-01-13,-1.1500489361018578,0.11588109193380317,0,green
2025-01-14,1.1871375231998536,0.9999997376275784,1,red
2025-01-15,-1.1168027228250859,0.00029933527654785647,0,green
2025-01-16,-1.069984426254591,0.01005232751104216,0,green
2025-01-17,-1.1072399780389117,0.0006127009798016965,0,green
2025-01-20,-1.0645262025744664,0.008408750587380777,0,green
2025-01-21,-1.1230882247145662,0.0003060228922002508,0,green
2025-01-22,0.4417069733254998,0.6939404090117125,1,green
2025-01-23,-1.101217699708845,0.0008441957728556685,0,green
2025-01-24,-1.076587912391736,0.0010144730296123361,0,green
2025-01-27,-0.12357680318269902,0.4065448885710137,0,green
2025-02-05,1.3103390568723978,0.8629414418683249,1,green
2025-02-06,-0.35960334819131484,0.2389491558561122,0,green
2025-02-07,-0.9859350316462548,0.0010725262349917176,0,green
2025-02-10,-1.1479263779146283,0.0,0,green
2025-02-11,-1.141711756228801,0.00037467277854985555,0,green
2025-02-12,-1.0336113221477001,0.05041708070174285,0,green
2025-02-13,-1.0065045264180392,0.043827673979391045,0,green
2025-02-14,-0.9173698927926384,0.06835091353000565,0,green
2025-02-17,-0.6211844357792031,0.24091831540221345,0,green
2025-02-18,-0.7582776398176984,0.1461142012759415,0,green
2025-02-19,-1.1355638693157493,0.0007572420854550487,0,green
2025-02-20,-1.1121620929079514,0.0004947707414908471,0,green
2025-02-21,1.1516832381353181,0.9975447573061255,1,red
2025-02-24,-1.0356734176191058,0.0008239400240957242,0,green
2025-02-25,-0.9727026451763108,0.043242869550493085,0,green
2025-02-26,-0.26778285464311874,0.32943589885161295,0,green
2025-02-27,-1.0381860503480616,0.0002558197265129116,0,green
2025-02-28,1.9659076226386516,0.9999890481121347,1,red
2025-03-03,-0.650343452314636,0.02610026442380057,0,green
2025-03-04,-0.7380317327368624,0.0016407443245959183,0,green
2025-03-05,-0.8004287854499189,0.0009411985976012816,0,green
2025-03-06,-0.6521678386060012,0.056097505481169756,0,green
2025-03-07,-0.7664159211398831,0.0006678363458268303,0,green
2025-03-10,-0.774387425120105,8.414108316606989e-05,0,green
2025-03-11,-0.221407178447405,0.2502667937548232,0,green
2025-03-12,-0.7888602062974455,0.0001937401271957393,0,green
2025-03-13,-0.7716228214084249,0.0017217564331069254,0,green
2025-03-14,1.873148450500907,0.9970975554196857,1,red
2025-03-17,-0.6901902398933084,2.3070338261107524e-05,0,green
2025-03-18,-0.7435071502773126,0.00018773368054107365,0,green
2025-03-19,-0.7709769241126561,0.0002685868506096712,0,green
2025-03-20,-0.7266032072693954,0.0055011551985013965,0,green
2025-03-21,-0.7518756149412799,0.003208098413261379,0,green
2025-03-24,-0.7428041791791433,0.000776328000230517,0,green
2025-03-25,-0.7671105945474889,0.0008687396727557245,0,green
2025-03-26,-0.8500982824761106,5.021494842611434e-05,0,green
2025-03-27,-0.8485528130583967,0.0008497593633326717,0,green
2025-03-28,-1.0482322176157335,0.002420326592677777,0,green
2025-03-31,-0.3544342735548744,0.3206865521416588,0,green
2025-04-01,-0.9902001668848355,0.007457622690955204,0,green
2025-04-02,-1.0305730257961128,6.672080363039278e-05,0,green
2025-04-03,0.4475437135741471,0.691919118394238,1,green
2025-04-07,4.610166504288261,0.9999999992398547,1,red
2025-04-08,3.852374947159883,0.9339560743212106,1,yellow
2025-04-09,1.2592715213394603,0.09662441795032332,0,green
2025-04-10,3.465249111488634,0.8720747576226409,1,yellow
2025-04-11,1.0276524353581151,0.0059010552750881585,0,green
