date,GOOG,port_pct,port_nv
2012-10-31,0.0,0.0,1.0123340267955654
2012-11-01,0.0,0.0,1.0123340267955654
2012-11-02,0.0,0.0,1.0123340267955654
2012-11-05,-0.0,0.0,1.0123340267955654
2012-11-06,-0.0,0.0,1.0123340267955654
2012-11-07,-0.0,0.0,1.0123340267955654
2012-11-08,-0.0,0.0,1.0123340267955654
2012-11-09,0.0,0.0,1.0123340267955654
2012-11-12,0.0,0.0,1.0123340267955654
2012-11-13,-0.0,0.0,1.0123340267955654
2012-11-14,-0.0,0.0,1.0123340267955654
2012-11-15,-0.008106658493601926,-0.008106658493601926,1.0041273805588808
2012-11-16,-0.0,0.0,1.0041273805588808
2012-11-19,0.0,0.0,1.0041273805588808
2012-11-20,0.0,0.0,1.0041273805588808
2012-11-21,-0.0,0.0,1.0041273805588808
2012-11-23,0.0,0.0,1.0041273805588808
2012-11-26,-0.0,0.0,1.0041273805588808
2012-11-27,0.0,0.0,1.0041273805588808
2012-11-28,0.0,0.0,1.0041273805588808
2012-11-29,0.0,0.0,1.0041273805588808
2012-11-30,0.0,0.0,1.0041273805588808
2012-12-03,-0.0,0.0,1.0041273805588808
2012-12-04,-0.006069759079467829,-0.006069759079467829,0.9980325692737914
2012-12-05,-0.0,0.0,0.9980325692737914
2012-12-06,0.0,0.0,0.9980325692737914
2012-12-07,-0.0,0.0,0.9980325692737914
2012-12-10,0.0,0.0,0.9980325692737914
2012-12-11,0.0,0.0,0.9980325692737914
2012-12-12,0.000975777752267204,0.000975777752267204,0.9990064272509268
2012-12-13,0.0,0.0,0.9990064272509268
2012-12-14,-0.0,0.0,0.9990064272509268
2012-12-17,0.02681064448116688,0.02681064448116688,1.0257904334063521
2012-12-18,0.0,0.0,1.0257904334063521
2012-12-19,-0.0,0.0,1.0257904334063521
2012-12-20,0.0,0.0,1.0257904334063521
2012-12-21,-0.0,0.0,1.0257904334063521
2012-12-24,-0.0,0.0,1.0257904334063521
2012-12-26,-0.0,0.0,1.0257904334063521
2012-12-27,-0.003639595412416985,-0.003639595412416985,1.0220569712508252
2012-12-28,-0.0,0.0,1.0220569712508252
2012-12-31,0.0,0.0,1.0220569712508252
2013-01-02,0.022434900619186404,0.022434900619186404,1.0449867178279841
2013-01-03,0.0005807120636016627,0.0005807120636016627,1.0455935542213304
2013-01-04,0.0,0.0,1.0455935542213304
2013-01-07,-0.0,0.0,1.0455935542213304
2013-01-08,-0.001973460360666923,-0.001973460360666923,1.0435301167887057
2013-01-09,0.0,0.0,1.0435301167887057
2013-01-10,0.0,0.0,1.0435301167887057
2013-01-11,-0.0,0.0,1.0435301167887057
2013-01-14,-0.022621927323342228,-0.022621927323342228,1.0199234543269928
2013-01-15,0.0,0.0,1.0199234543269928
2013-01-16,-0.0,0.0,1.0199234543269928
2013-01-17,-0.0,0.0,1.0199234543269928
2013-01-18,-0.0,0.0,1.0199234543269928
2013-01-22,-0.0023278590793600618,-0.0023278590793600618,1.0175492162535855
2013-01-23,0.0,0.0,1.0175492162535855
2013-01-24,0.0,0.0,1.0175492162535855
2013-01-25,-0.0,0.0,1.0175492162535855
2013-01-28,-0.0039009115395330918,-0.0039009115395330918,1.013579846773859
2013-01-29,0.0,0.0,1.013579846773859
2013-01-30,0.0,0.0,1.013579846773859
2013-01-31,0.00246739981162869,0.00246739981162869,1.0160807534968594
2013-02-01,0.026346782410776814,0.026346782410776814,1.0428512120210194
2013-02-04,-0.0,0.0,1.0428512120210194
2013-02-05,0.0,0.0,1.0428512120210194
2013-02-06,0.005785253480293573,0.005785253480293573,1.0488843706247923
2013-02-07,0.0049080073230587384,0.0049080073230587384,1.0540323027968608
2013-02-08,0.0,0.0,1.0540323027968608
2013-02-11,-0.0,0.0,1.0540323027968608
2013-02-12,-0.0,0.0,1.0540323027968608
2013-02-13,0.0,0.0,1.0540323027968608
2013-02-14,0.0,0.0,1.0540323027968608
2013-02-15,0.0,0.0,1.0540323027968608
2013-02-19,0.0,0.0,1.0540323027968608
2013-02-20,-0.0,0.0,1.0540323027968608
2013-02-21,0.0,0.0,1.0540323027968608
2013-02-22,0.0,0.0,1.0540323027968608
2013-02-25,-0.0,0.0,1.0540323027968608
2013-02-26,-0.0,0.0,1.0540323027968608
2013-02-27,0.0,0.0,1.0540323027968608
2013-02-28,0.0,0.0,1.0540323027968608
2013-03-01,0.0,0.0,1.0540323027968608
