date,pos,r_等权基准,r_银河因子配置,r_银河方案-动态仓位,仓位效应,选股效应,交互效应,合计超额
2025-02-16,1.0,0.017476702178473608,0.018450860569954017,0.018450860569954017,0.0,0.0009741583914804099,0.0,0.0009741583914804099
2025-02-23,0.744614597739844,0.016703464022387596,0.018305390557254043,0.01363046102626046,-0.0042658208784955,0.0016019265348664463,-0.0004091086524980853,-0.0030730029961271357
2025-03-02,1.0,-0.030803850345460126,-0.036676822746472375,-0.036676822746472375,-0.0,-0.005872972401012248,-0.0,-0.005872972401012248
2025-03-09,0.4770880315080597,0.019748974780505482,0.01884694928456756,0.008991653934106567,-0.010326975278171807,-0.0009020254959379234,0.00047167992771081824,-0.010757320846398915
2025-03-16,1.0,0.007332485997835824,-0.0019990808221350973,-0.0019990808221350973,0.0,-0.00933156681997092,-0.0,-0.00933156681997092
2025-03-23,1.0,-0.017242181236816912,-0.011163914368046588,-0.011163914368046588,-0.0,0.006078266868770324,0.0,0.006078266868770324
2025-03-30,1.0,-0.004635161265585362,-0.006230414610762672,-0.006230414610762672,-0.0,-0.00159525334517731,-0.0,-0.00159525334517731
2025-04-06,0.2,-0.01665073848945444,-0.022508511431094433,-0.004501702286218888,0.013320590791563553,-0.005857772941639992,0.004686218353311994,0.012149036203235552
2025-04-13,0.5052564963201682,-0.03372723498524611,-0.03219903499787678,-0.0162687716079177,0.01668633040603366,0.001528199987369326,-0.0007560670160745751,0.01745846337732841
2025-04-20,1.0,0.0008064684959433338,0.0004929105515500362,0.0004929105515500362,0.0,-0.0003135579443932976,-0.0,-0.0003135579443932976
2025-04-27,1.0,0.012619198345887423,0.019251667321778562,0.019251667321778562,0.0,0.0066324689758911395,0.0,0.0066324689758911395
2025-05-04,0.7265676143805779,-0.0014254578732824821,0.00046244586415978287,0.0003359981883027384,0.00038976634689161693,0.001887903737442265,-0.0005162140227486615,0.0017614560615852206
2025-05-11,0.7555146594259021,0.016848395859983274,0.019085296319947306,0.014419221149207415,-0.004119185799955231,0.002236900459964032,-0.0005468893707846626,-0.0024291747107758593
2025-05-18,1.0,0.006913810643636161,0.013320191287799824,0.013320191287799824,0.0,0.006406380644163663,0.0,0.006406380644163663
2025-05-25,0.2,-0.004131369199659416,-0.006152256060980289,-0.0012304512121960576,0.003305095359727533,-0.0020208868613208726,0.0016167094890566982,0.0029009179874633583
2025-06-01,1.0,-0.001926244489019989,0.0017406915978637806,0.0017406915978637806,-0.0,0.0036669360868837693,0.0,0.0036669360868837693
2025-06-08,0.5965152420919053,0.01581195196311669,0.012779323345999098,0.00762306115950939,-0.00637988160989256,-0.0030326286171175904,0.001223619423402851,-0.0081888908036073
2025-06-15,0.30999442074774264,-0.002751998558414521,-0.0012052897941755873,-0.00037363311157862726,0.0018988943594001888,0.0015467087642389338,-0.0010672376768032287,0.0023783654468358937
2025-06-22,0.2,-0.007851128772416687,-0.007001431545062823,-0.0014002863090125646,0.00628090301793335,0.000849697227353864,-0.0006797577818830913,0.006450842463404122
2025-06-29,1.0,0.029129287156629508,0.03478452404468522,0.03478452404468522,0.0,0.00565523688805571,0.0,0.00565523688805571
2025-07-06,0.6455291898309494,0.005637954522326253,0.004400267115116816,0.002840500865861127,-0.0019984903072252495,-0.0012376874072094375,0.00043872405796956094,-0.0027974536564651263
2025-07-13,0.8719953969402993,0.014910799465969207,0.01102883964749474,0.00961709740620809,-0.001908650966944186,-0.003881959818474466,0.000496908725657532,-0.005293702059761117
2025-07-20,0.8078077345245769,0.016312160193444312,0.01649591710056658,0.013325529421913916,-0.0031350710223760785,0.00018375690712226986,-3.531665627658596e-05,-0.0029866307715303957
2025-07-27,1.0,0.0258076272667218,0.02541534533617909,0.02541534533617909,0.0,-0.00039228193054271013,-0.0,-0.00039228193054271013
2025-08-03,0.7014791936518329,-0.014851812971878814,-0.014029083968550935,-0.009841110509932966,0.004433575184097432,0.0008227290033278791,-0.00024560172547946233,0.0050107024619458485
2025-08-10,1.0,0.012956958863967104,0.015326834122269964,0.015326834122269964,0.0,0.0023698752583028605,0.0,0.0023698752583028605
2025-08-17,0.8697221961206212,0.031979742476791084,0.03244608026764532,0.02821907618588245,-0.004166250618504429,0.0004663377908542335,-6.075346325845061e-05,-0.0037606662909086333
2025-08-24,1.0,0.027815120011695685,0.01578193188998976,0.01578193188998976,0.0,-0.012033188121705923,-0.0,-0.012033188121705923
2025-08-31,0.7350691616143676,0.02561145208345659,0.020871154644402305,0.015341742146384623,-0.006785263472743604,-0.0047402974390542835,0.0012558509747259174,-0.010269709937071965
2025-09-07,0.9422287648298305,-0.0019365288467982564,0.00016033991898398563,0.0001510768838171966,0.00011187566342219914,0.002096868765782242,-0.0001211386985889889,0.002087605730615453
2025-09-14,0.9148068888914774,0.023365548097622417,0.023386572849626832,0.02139419795040101,-0.001990583735192275,2.102475200441503e-05,-1.7911640335412623e-06,-0.0019713501472214054
2025-09-21,0.5897260617987173,0.006033022311582954,0.006803724288749742,0.004012333530368664,-0.002475191823029344,0.000770701977166788,-0.00031619893535173314,-0.00202068878121429
2025-09-28,0.6667682900162786,0.009131230735153342,0.00764628019177433,0.005098297168454714,-0.003042815632131062,-0.0014849505433790116,0.0004948326088114444,-0.004032933566698628
2025-10-05,0.6308948059839554,0.020853325245856192,0.021395372854693992,0.013498229606116548,-0.00769707066075143,0.0005420476088378,-0.0002000725878260092,-0.007355095639739644
2025-10-12,0.4991698361985647,-0.004422066888673443,-0.0020694994002014152,-0.001033031676611567,0.0022147044841952235,0.0023525674884720274,-0.0011782367606053767,0.0033890352120618757
2025-10-19,0.9173988936622642,-0.022058881105145287,-0.0237033945202277,-0.021745467908897073,0.0018220879838575762,-0.0016445134150824131,0.0001358386274730554,0.0003134131962482141
2025-10-26,1.0,0.030708809882435285,0.03522112881670486,0.03522112881670486,0.0,0.004512318934269576,0.0,0.004512318934269576
2025-11-02,0.601324266621983,0.004127305867565441,0.010939799269165495,0.006578366772522648,-0.0016454566936270447,0.006812493401600055,-0.0027159758030158034,0.002451060904957207
2025-11-09,0.4708572349100355,-0.0029018632654033696,-0.005453333370480066,-0.0025677414718668686,0.0015354999521685325,-0.0025514701050766966,0.0013500919464446656,0.000334121793536501
2025-11-16,0.526096080803756,-0.001401233599804268,-0.00022563643941534177,-0.00011870644646292559,0.0006640500946567039,0.0011755971603889263,-0.0005571201017042876,0.0012825271533413425
2025-11-23,0.3322451424514597,-0.04568355027624969,-0.04793050428459451,-0.015924677223805406,0.030505412607028694,-0.0022469540083448203,0.0015004144537604173,0.029758873052444287
2025-11-30,1.0,0.028604947887139024,0.0252819151648953,0.0252819151648953,0.0,-0.0033230327222437232,-0.0,-0.0033230327222437232
2025-12-07,0.6373405844857957,0.007184960551058262,0.006339640837559728,0.004040510396840335,-0.0026056935939394047,-0.0008453197134985343,0.0003065631532200131,-0.0031444501542179275
2025-12-14,0.5294848316549525,0.001988337798549125,-0.005105637575757144,-0.002703357652290971,-0.0009355430940111626,-0.007093975374306269,0.0033378230174773353,-0.004691695450840095
2025-12-21,0.483518403323719,0.0014384075103257654,-0.0027648332725153557,-0.001336847769382918,-0.0007429110076042055,-0.004203240782841121,0.002170896510736644,-0.002775255279708683
2025-12-28,0.3993009534069535,0.021169777122010024,0.015182299607812448,0.00606230670830953,-0.01271666493377871,-0.005987477514197577,0.0035966720342757883,-0.015107470413700495
2026-01-04,0.2,-0.010500843189280443,-0.008956084631045587,-0.001791216926209117,0.008400674551424354,0.0015447585582348562,-0.001235806846587885,0.008709626263071327
2026-01-11,0.4003324284475887,0.04369113228472369,0.035732998241460194,0.01430507796171718,-0.02620015519555541,-0.007958134043263496,0.004772234915812393,-0.029386054323006512
2026-01-18,0.2,0.009022482000050364,0.0011592410582140307,0.00023184821164280606,-0.0072179856000402914,-0.007863240941836333,0.006290592753469067,-0.008790633788407559
2026-01-25,0.3882278415978919,0.015445623662257695,0.0014510952877668164,0.000563355591522583,-0.009449202525726064,-0.013994528374490878,0.00856146282948183,-0.014882268070735113
2026-02-01,0.3771567828505968,0.0023404386812328104,-0.0047578381564210084,-0.0017944509323995618,-0.00145772635775995,-0.007098276837653818,0.004421113581781396,-0.0041348896136323724
2026-02-08,0.3497660609559746,-0.032555273792423484,-0.018821390392964977,-0.006583083579461982,0.021168543914704248,0.013733883399458507,-0.008930237101201255,0.025972190212961502
2026-02-15,0.3219014333282957,0.0099459070047511,0.010927917454471803,0.003517712291887774,-0.006744305284171784,0.0009820104497207036,-0.0006658998784122448,-0.006428194712863326
2026-03-01,0.5078319274219996,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2026-03-08,0.2,-0.020652627779469267,-0.020067827599531927,-0.004013565519906386,0.016522102223575415,0.0005848001799373392,-0.0004678401439498714,0.01663906225956288
2026-03-15,0.6902909528416676,-0.0025866850871706236,-0.003688027846113305,-0.0025458122560001566,0.0008011197736462817,-0.0011013427589426812,0.00034109581646686674,4.0872831170467045e-05
2026-03-22,0.5527375336103041,-0.03182630717415504,-0.02456644835081539,-0.013578798070994621,0.014234712642788657,0.007259858823339654,-0.0032470623629678895,0.01824750910316042
2026-03-29,0.2,-0.011909671350621445,-0.012524862628556397,-0.0025049725257112803,0.009527737080497157,-0.0006151912779349521,0.0004921530223479618,0.009404698824910164
2026-04-05,0.2,-0.014240245075305002,-0.018054082194242534,-0.0036108164388485063,0.011392196060244003,-0.003813837118937532,0.003051069695150026,0.010629428636456495
2026-04-12,0.9872677129381813,0.042202996841727215,0.043227056803781104,0.04267667750771783,-0.0005373406706579,0.0010240599620538887,-1.3038625405385302e-05,0.000473680665990614
2026-04-19,1.0,0.023912208496277294,0.02483182619519506,0.02483182619519506,0.0,0.000919617698917765,0.0,0.000919617698917765
2026-04-26,1.0,-0.0008919287227027636,0.0006886010594397931,0.0006886010594397931,-0.0,0.0015805297821425567,0.0,0.0015805297821425567
2026-05-03,1.0,0.013418269595088104,0.015112109379275054,0.015112109379275054,0.0,0.0016938397841869506,0.0,0.0016938397841869506
2026-05-10,1.0,0.02350546450892626,0.023629811089627088,0.023629811089627088,0.0,0.00012434658070082857,0.0,0.00012434658070082857
2026-05-17,0.73542794483215,-0.013300471825884206,-0.010785109229134735,-0.007931670715172812,0.0035189331656762706,0.002515362596749471,-0.0006654946517143475,0.005368801110711394
2026-05-24,1.0,-0.004678921733108104,-0.003728382378096629,-0.003728382378096629,-0.0,0.0009505393550114749,0.0,0.0009505393550114749
2026-05-31,1.0,0.0016567909638179877,0.007164554806602363,0.007164554806602363,0.0,0.005507763842784376,0.0,0.005507763842784376
