date,vol_60,ret_60,rsi_60,bear_vol,bear_trend,bear_combo
2022-03-10,0.15712390406300222,-0.1185824171554214,37.42043970590913,False,True,False
2022-03-11,0.15596954408026925,-0.12442333040595455,36.555302626278895,False,True,False
2022-03-14,0.16481862903959096,-0.14616167496474464,34.77385685418703,False,True,False
2022-03-15,0.18246175376202892,-0.18619845634631593,31.459285982274807,True,True,True
2022-03-16,0.2047022372222667,-0.14539122404788563,36.86799750851406,True,True,True
2022-03-17,0.2123839802562537,-0.11635538086841535,40.084275342944956,True,True,True
2022-03-18,0.21278570548379638,-0.1147518086595033,40.26747944287565,True,True,True
2022-03-21,0.211692587949155,-0.10106965642155119,41.387635691760785,True,True,True
2022-03-22,0.20927277196638663,-0.08347993407709875,42.83550709610424,True,True,True
2022-03-23,0.21000919549755656,-0.08083254058802136,43.125435681361814,True,True,True
2022-03-24,0.2102155919743236,-0.09054891217774086,42.267089199851405,True,True,True
2022-03-25,0.21093745502656602,-0.10636049629650268,40.875718958732804,True,True,True
2022-03-28,0.21097698035134158,-0.10698043336828,40.82768019496817,True,True,True
2022-03-29,0.21097839835474047,-0.10694702868461214,40.831446040913264,True,True,True
2022-03-30,0.21483635137015641,-0.09472987655433762,42.184327773522654,True,True,True
2022-03-31,0.21495052867234635,-0.09540235750942305,42.13276703583973,True,True,True
2022-04-01,0.2145297486630544,-0.09873373108957606,41.77462610822723,True,True,True
2022-04-06,0.21395006565737526,-0.10775038177795615,40.89839221843201,True,True,True
2022-04-07,0.2158238231147259,-0.11810767782048726,40.12065712318312,True,True,True
2022-04-08,0.21438451378406054,-0.10561368708906749,41.064350255422376,True,True,True
2022-04-11,0.22083423021259957,-0.12259507765381883,39.804447679262765,True,True,True
2022-04-12,0.22336501077993823,-0.110039659293928,41.17847010575468,True,True,True
2022-04-13,0.22339464848664364,-0.11985753958903711,40.35947060374059,True,True,True
2022-04-14,0.2250866963468609,-0.10109773101731157,42.09315096633178,True,True,True
2022-04-15,0.22231912036022966,-0.120830569496308,40.19651746851901,True,True,True
2022-04-18,0.22169472525117645,-0.1116203791218997,40.87567575410866,True,True,True
2022-04-19,0.2216389072842842,-0.11058842226018706,40.95247621593441,True,True,True
2022-04-20,0.22170485188098338,-0.12580871123200865,39.62681358526236,True,True,True
2022-04-21,0.2227766186817192,-0.1393992771504351,38.58543429208383,True,True,True
2022-04-22,0.22251377547353665,-0.13708390789154723,38.749112298230386,True,True,True
2022-04-25,0.23846880115456842,-0.18035191143370355,35.64641273140562,True,True,True
2022-04-26,0.2382494314467873,-0.17637986190913624,35.90464213553861,True,True,True
2022-04-27,0.24379762753358303,-0.15729093285996054,38.03169518657321,True,True,True
2022-04-28,0.24087648235717662,-0.13492151533755214,39.65883422305277,True,True,True
2022-04-29,0.2516771879179953,-0.10748902034224861,42.40211314448401,True,True,True
2022-05-05,0.24800197356519013,-0.0881649280586636,43.72687683453915,True,True,True
2022-05-06,0.25283730933027954,-0.10901929820691025,42.302649947867806,True,True,True
2022-05-09,0.24958883246744085,-0.13077943077480625,40.371247477669876,True,True,True
2022-05-10,0.25024170320457684,-0.12121291325663552,41.201542172639684,True,True,True
2022-05-11,0.2503910472205008,-0.12071530836413058,41.25025824774578,True,True,True
